Gene = smal
index = 1879
Annotated 5SS: [  567 11564 13727 17643 17864 22309 24186 24486 27293 27735 28543 29780]
Annotated 3SS: [11305 13620 17410 17715 22128 24045 24277 27076 27501 28403 28759 29922]
SMsplice 5SS: [  567 11564 13727 17643 17864 22309 24186 24486 27293 27735 29780]
SMsplice 3SS: [11305 13620 17410 17715 22128 24045 24277 27076 27501 28759 29922]
top_k =  100
Partition function (log Z): 20.471546277655374

Sorted 5' Splice Sites (High to Low Probability):
Position 22309: 0.9998797312622311
Position 17643: 0.9994263318488636
Position 24186: 0.9960793600297856
Position 27293: 0.9954898336007372
Position 11564: 0.9921716403985155
Position 17864: 0.9896776906730012
Position 27735: 0.9865312949587336
Position 24486: 0.9836489777296901
Position 29780: 0.9701693910756466
Position 13727: 0.8982210164866324
Position 567: 0.8384597312099775
Position 28543: 0.40726821654564604
Position 18456: 0.36359325367434353
Position 25908: 0.17488623675503487
Position 345: 0.1289094697967711
Position 28547: 0.08543195798259479
Position 20212: 0.08405739829465325
Position 1211: 0.07627149969010055
Position 18381: 0.06508275292375663
Position 22537: 0.05628084036369747
Position 1736: 0.054257347235011716
Position 18693: 0.05256343586479932
Position 24929: 0.04888524816472169
Position 1225: 0.044408842707409524
Position 26006: 0.04379968590548626
Position 23004: 0.042234207802114364
Position 30630: 0.03760071707738242
Position 4836: 0.03417720655044443
Position 22994: 0.03170978720633767
Position 14647: 0.026082703641143585
Position 18442: 0.026014928952691876
Position 1798: 0.02297522120658315
Position 25060: 0.0217255924542816
Position 30196: 0.021210705755084946
Position 28503: 0.020515983641890417
Position 4526: 0.015429296182294452
Position 4294: 0.01451461922390511
Position 24564: 0.011800844452571997
Position 6262: 0.009936141463086315
Position 11998: 0.009272957408665057
Position 11618: 0.007828359601484267
Position 28483: 0.00752789039285168
Position 24907: 0.0068776407299434295
Position 4227: 0.006417501706611728
Position 28519: 0.00597162012129114
Position 24795: 0.004623537857606919
Position 1641: 0.004406715685043454
Position 22447: 0.0034131647762373554
Position 27826: 0.0024572342867107792
Position 27273: 0.0016920941569762064
Position 18188: 0.001691672843431242
Position 28048: 0.0016184138064064227
Position 28478: 0.0008355691747035912
Position 17882: 0.0005771031031513549
Position 17902: 0.000537620323827058
Position 30419: 0.00050870124534545
Position 27167: 0.000492948220395068
Position 24410: 0.00028209633369422895
Position 24499: 0.0002468021101870357
Position 17487: 0.00020996671602228862
Position 17811: 0.00019803707564707246
Position 13772: 0.00018483672089150444
Position 17894: 0.00013832867173507382
Position 18533: 8.599947714956965e-05
Position 860: 6.198312613571172e-05
Position 347: 5.4347622622828044e-05
Position 704: 4.5397712098796676e-05
Position 356: 3.7502002129739894e-05
Position 27594: 3.341037044539798e-05
Position 17868: 1.9720348430288254e-05
Position 335: 1.8478345669836693e-05
Position 17802: 1.736954607231943e-05
Position 578: 1.6361644045436975e-05
Position 18482: 1.286263017066867e-05
Position 349: 1.1760182515865945e-05
Position 18194: 8.28497181158472e-06
Position 17937: 7.454832365290818e-06
Position 17845: 7.238119167140172e-06
Position 80: 5.164560656925276e-06
Position 266: 4.985822356557903e-06
Position 494: 3.687770895568113e-06
Position 27830: 1.6317796650860948e-06
Position 460: 8.381284269444793e-07
Position 435: 5.528539473039953e-07
Position 417: 3.5017296412772047e-07
Position 445: 3.393597378892174e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 17715: 0.9995956734871099
Position 27501: 0.999544465532515
Position 11305: 0.9941819219568553
Position 27076: 0.992553660811439
Position 22128: 0.9744912564984048
Position 24277: 0.9665506202798212
Position 17410: 0.9534766897624917
Position 28759: 0.9448250891092359
Position 24045: 0.9235340789077395
Position 13620: 0.8912761577797543
Position 28403: 0.5486939231591821
Position 29922: 0.4619953914821443
Position 18288: 0.4225057176335399
Position 30529: 0.27857478615542214
Position 25012: 0.11806777928995961
Position 29869: 0.11265920357556121
Position 18514: 0.10846086479758693
Position 24618: 0.09111816978890575
Position 22657: 0.08231216611576352
Position 30714: 0.08076466596103699
Position 1596: 0.0739338365493619
Position 22587: 0.06126967797332542
Position 24956: 0.04724798662662798
Position 1088: 0.045227466941365375
Position 31104: 0.03672274342815811
Position 22402: 0.0349169158186069
Position 4430: 0.033244752398211175
Position 18362: 0.03122831578347642
Position 24245: 0.03103703015703778
Position 30268: 0.030886183164201067
Position 22389: 0.026752269751742264
Position 25133: 0.025615489985938673
Position 22147: 0.02549532383957589
Position 16759: 0.019254847789724725
Position 4120: 0.017983139047854296
Position 24538: 0.017440821701145748
Position 14003: 0.01714049121873441
Position 30734: 0.0149525827157057
Position 4409: 0.014212535116360012
Position 17099: 0.013923254854220688
Position 761: 0.013172044944382108
Position 29835: 0.013132699489993523
Position 28130: 0.012984267150425107
Position 1117: 0.012863531175024446
Position 18632: 0.011885263088046414
Position 17132: 0.011215748099829509
Position 6094: 0.009936141463086336
Position 11786: 0.00942910190393003
Position 14562: 0.00894221242240914
Position 19744: 0.007179873859865845
Position 27881: 0.005920530752556032
Position 11323: 0.005818078043141786
Position 1286: 0.005591955760387681
Position 643: 0.0053578954168300805
Position 1094: 0.00476026442109386
Position 411: 0.004499731837811423
