Gene = Nufip
index = 1335
Annotated 5SS: [251 592]
Annotated 3SS: [310 648]
SMsplice 5SS: [251 592]
SMsplice 3SS: [310 648]
top_k =  100
Partition function (log Z): -3.0684560278264676

Sorted 5' Splice Sites (High to Low Probability):
Position 251: 0.9915065330536295
Position 592: 0.8939566118411041
Position 797: 0.0837905255953251
Position 533: 0.042489026273090286
Position 1158: 0.017981484248782067
Position 43: 0.005506873689329433
Position 47: 0.004273930462439668
Position 1142: 0.0034504906575297547
Position 873: 0.0008565279225808417
Position 103: 0.0007915919772879738
Position 1057: 0.0007553632550901786
Position 1122: 0.0006700291559423214
Position 71: 0.0005958712296970383
Position 199: 0.00021651853847998772
Position 86: 0.00020627690713048084
Position 34: 6.508517597112416e-05
Position 527: 2.9707928167179374e-05
Position 204: 2.5703120767838497e-05
Position 269: 1.5242802423521327e-05
Position 7: 1.37767917611045e-05
Position 94: 8.258390504899121e-06
Position 596: 7.33065341021884e-06
Position 542: 2.17016099530773e-06
Position 17: 2.8638524930100537e-07
Position 221: 2.5488387551895103e-07
Position 255: 2.2452270568437493e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 310: 0.8560175680297257
Position 648: 0.7365494157916087
Position 1331: 0.24296023577188713
Position 315: 0.09187857905316946
Position 344: 0.033804702228452006
Position 636: 0.014743483470833348
Position 1244: 0.01336534789116435
Position 681: 0.010539431048284049
Position 103: 0.009643734766265255
Position 1178: 0.009532466691530388
Position 1044: 0.004632314304889152
Position 697: 0.004423182141217977
Position 1277: 0.002866361492667934
Position 1308: 0.002828091671638307
Position 1067: 0.002773675190404641
Position 518: 0.00199991362828202
Position 156: 0.001810484048055647
Position 409: 0.001328966918850272
Position 1556: 0.0012238686478467497
Position 932: 0.0009297731045992826
Position 1594: 0.0007553264179133356
Position 633: 0.0006954656308626193
Position 500: 0.0005264993173461104
Position 430: 0.0005183710189177705
Position 904: 0.00045017594458322797
Position 394: 0.00018709046170645158
Position 532: 0.00012316935278369216
Position 320: 7.33277883949453e-05
Position 312: 1.6413423108591458e-05
Position 112: 5.892628672609077e-06
Position 578: 4.3179424482243295e-06
Position 538: 4.0300576838388604e-06
Position 686: 1.1473261464065686e-06
Position 184: 8.338223024227651e-07
Position 70: 6.16224621569101e-07
Position 673: 5.689498224316891e-07
Position 245: 5.277451132960909e-07
Position 65: 3.1271685695816366e-07
Position 221: 9.886732685876745e-09
Position 227: 2.393413723593526e-09
Position 212: 6.679916765619565e-10
Position 269: 1.4476092014927693e-11
