Gene = AGO2
index = 2
Annotated 5SS: [ 360 4005 4226 4891 6004 6466]
Annotated 3SS: [2736 4136 4280 4986 6094 6527]
SMsplice 5SS: [ 110  360 4005 4891 5149 6004 6466]
SMsplice 3SS: [ 176 2736 4136 4986 5820 6094 6527]
top_k =  100
Partition function (log Z): 14.951582309791704

Sorted 5' Splice Sites (High to Low Probability):
Position 6004: 0.9965616201982069
Position 360: 0.9916538964355522
Position 4891: 0.9672581265327944
Position 110: 0.9517755624482293
Position 5149: 0.8181130863743795
Position 4005: 0.7642169416589754
Position 6466: 0.691207754024091
Position 4226: 0.24460585912643726
Position 4336: 0.03927268565035853
Position 4451: 0.03131723947252647
Position 87: 0.024460609947088652
Position 4877: 0.022979711440346277
Position 4326: 0.012976865854022803
Position 6434: 0.009755268105499064
Position 6480: 0.009618553651822905
Position 4938: 0.00865463260515613
Position 6606: 0.008381137465297188
Position 6624: 0.008200386652122322
Position 4217: 0.0077758567635317554
Position 2865: 0.005944036970982045
Position 1593: 0.005465621631892885
Position 550: 0.0054447597806623295
Position 3619: 0.005361879935875415
Position 3067: 0.0032915146724111833
Position 3783: 0.002931608940500928
Position 573: 0.002732607930033534
Position 2998: 0.002472338698143019
Position 6308: 0.0021087175251153886
Position 3136: 0.001889908459935487
Position 6260: 0.0016733481220897273
Position 3343: 0.0016090724619575053
Position 5192: 0.00118989001719532
Position 62: 0.0011387427395937297
Position 4447: 0.0005189961342414239
Position 3205: 0.00039151657082452356
Position 3412: 0.00038606433155914774
Position 3481: 0.00034327121663881293
Position 3274: 0.0002882493461361784
Position 371: 0.0002819372321089701
Position 3550: 0.00028129816707412903
Position 5025: 0.00020147811484180458
Position 4721: 0.00017943686000331034
Position 403: 0.0001267072548169204
Position 554: 0.00011782330844188123
Position 30: 0.00010775364032414047
Position 4495: 8.737107908975201e-05
Position 66: 7.118399156240761e-05
Position 114: 6.566409851635801e-05
Position 2965: 6.556851193746553e-05
Position 386: 5.036819982963623e-05
Position 59: 4.769985419624358e-05
Position 48: 2.363258820550394e-05
Position 4681: 1.452638008792172e-05
Position 4455: 7.118688965555498e-06
Position 4192: 2.10256232832334e-06
Position 117: 6.758731113124827e-08
Position 415: 3.039598223701721e-08
Position 364: 2.1994489114240596e-08
Position 1364: 4.353296702361208e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4986: 0.9998928927691908
Position 4136: 0.9919748121998456
Position 176: 0.9645916202624693
Position 6527: 0.6659736895880721
Position 6094: 0.6589494605462567
Position 2736: 0.5657598091951188
Position 5820: 0.36838603267814946
Position 6162: 0.32606509869784295
Position 4280: 0.2502958876930494
Position 5405: 0.11991650068110381
Position 5625: 0.11446768277073488
Position 3883: 0.08806166816331874
Position 5496: 0.07096170340583995
Position 6536: 0.054388835303352354
Position 2566: 0.052811285341325356
Position 4395: 0.05213029128065074
Position 5739: 0.050835779333569045
Position 2792: 0.03534197704913037
Position 2534: 0.02544633995161413
Position 2678: 0.016254751505474146
Position 5601: 0.01578356318319933
Position 5214: 0.014862083697102225
Position 178: 0.012764751741935074
Position 6702: 0.011346451581290051
Position 4775: 0.010393417760952114
Position 5362: 0.01001779559401581
Position 5526: 0.00905535038579679
Position 4659: 0.008983912854334692
Position 5523: 0.008000723375246975
Position 5637: 0.007965329901590391
Position 4111: 0.007648874022614275
Position 1129: 0.00764220745557095
Position 5658: 0.007531626298925228
Position 4628: 0.006998647656508821
Position 6112: 0.005090890694166581
Position 4594: 0.004822344803043431
Position 6813: 0.004798157227180557
Position 5571: 0.004712980039236772
Position 5328: 0.0040247759456284084
Position 6062: 0.0038956665989278807
Position 5192: 0.003527934472187272
Position 5367: 0.0022575640539460795
Position 4308: 0.0020219518150466184
Position 5501: 0.0015234222583190421
Position 5568: 0.001204323715053307
Position 1053: 0.0008833478662428423
Position 5198: 0.0008294248001383318
Position 1336: 0.0006917563135521389
Position 1368: 0.0004789082841543877
Position 6871: 0.00043691530894890136
Position 1317: 0.00041915744146762886
Position 509: 0.00040815528946642473
Position 184: 0.0003326117832134984
Position 1511: 0.0003125147141928437
Position 1390: 0.0002942808183247909
Position 686: 0.0002759801047262135
Position 1532: 0.0002605904407701667
Position 848: 0.0002453390679159165
Position 5088: 0.00022921299313819526
Position 4498: 9.857268864082453e-05
Position 4992: 7.839172889792763e-05
Position 2743: 4.082802991312828e-05
Position 129: 1.4101801924418327e-06
Position 4942: 9.472661790256787e-07
Position 191: 3.717911843784399e-07
Position 188: 7.028910890690401e-08
Position 253: 2.3172654272972885e-08
Position 196: 1.4422225844816119e-08
Position 217: 1.4141508543148797e-08
Position 226: 5.288515137394845e-09
Position 87: 5.19564064901443e-09
Position 209: 5.129627529125383e-09
Position 229: 4.12970265380735e-09
Position 265: 3.0613853141666786e-09
Position 139: 7.302197548583724e-10
Position 268: 5.034049480257114e-10
Position 286: 4.756170468881115e-10
Position 110: 4.2874444384861464e-10
Position 223: 3.5361390074196476e-10
Position 283: 3.471486316022387e-10
Position 304: 2.3639682435539206e-10
Position 301: 1.4968947136577843e-10
Position 106: 1.0197929798440427e-10
Position 325: 5.943169075119283e-11
Position 201: 5.543568816785541e-11
Position 322: 4.0139576327404876e-11
Position 319: 3.510306776611702e-11
Position 346: 3.119275038001255e-11
