Gene = PGRP-LA
index = 1354
Annotated 5SS: [ 104  596 2602 2890 3329]
Annotated 3SS: [ 277 2379 2653 3121 3393]
SMsplice 5SS: [ 104  596 2602 2890 3329]
SMsplice 3SS: [ 277 2379 2653 3121 3393]
top_k =  100
Partition function (log Z): 5.00414122716762

Sorted 5' Splice Sites (High to Low Probability):
Position 596: 0.9994668914276631
Position 3329: 0.9938276219940945
Position 104: 0.9618862385534579
Position 2602: 0.9221184527677923
Position 2890: 0.8570998866253563
Position 1441: 0.029609783368818147
Position 381: 0.021131110441661653
Position 1426: 0.017004465457435933
Position 2557: 0.012334991203835638
Position 109: 0.01133334223943622
Position 2861: 0.006434948474040827
Position 2052: 0.0036795889765762636
Position 3519: 0.003367750661785191
Position 2723: 0.001587650259930452
Position 3563: 0.0012317581593491393
Position 3649: 0.0011668065493302157
Position 208: 0.0011340467005807823
Position 151: 0.0009225813296013909
Position 478: 0.0007224748364337383
Position 1319: 0.0006883762721469467
Position 3682: 0.0006625745563283783
Position 813: 0.0003401179221431136
Position 3852: 0.00023815377212097114
Position 3580: 0.00019369009616710132
Position 3844: 0.00018244013205301885
Position 826: 0.00017838625216368798
Position 3848: 0.0001216907711665283
Position 3671: 0.00011735267018892124
Position 3657: 0.00011688525459229809
Position 3175: 0.00010287810888307469
Position 3854: 9.785886769677104e-05
Position 396: 7.642316035878693e-05
Position 3856: 7.090193685507788e-05
Position 3862: 6.31562318993024e-05
Position 3842: 5.989305981951397e-05
Position 3858: 4.7532672042531926e-05
Position 18: 3.227897901021988e-05
Position 67: 2.7602203583082037e-05
Position 169: 1.7720912777206476e-05
Position 243: 1.548868226645741e-05
Position 368: 6.493424192407938e-06
Position 32: 6.153906149168113e-06
Position 3135: 1.0057157124061636e-07
Position 300: 4.0850216531762695e-09
Position 270: 4.067347670475795e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3393: 0.9969872196354177
Position 277: 0.9557761527892427
Position 3121: 0.7945639837263574
Position 2653: 0.7794757388570306
Position 2379: 0.627215071428905
Position 2665: 0.15400041881781787
Position 2975: 0.0764570919097578
Position 2246: 0.0692311884762432
Position 2446: 0.060457901317299015
Position 1695: 0.057379374108197226
Position 2389: 0.038505696917387214
Position 1172: 0.02508545445052436
Position 441: 0.024921007616483658
Position 2109: 0.02072420588223581
Position 2633: 0.01859884618848987
Position 895: 0.01785176029557694
Position 1225: 0.01711194048491735
Position 2301: 0.012739963004958142
Position 3008: 0.012668191373719282
Position 1979: 0.009655086183619974
Position 2425: 0.00944878098554713
Position 1816: 0.007656984579048124
Position 1711: 0.0067092644468456746
Position 3000: 0.0061698588431840385
Position 2088: 0.005900763564754344
Position 460: 0.005353467153001771
Position 351: 0.004150108108624281
Position 1121: 0.003870660892294471
Position 317: 0.0031758370842823384
Position 2690: 0.003047912989348772
Position 3005: 0.002660623190099006
Position 3399: 0.002615370719291282
Position 1265: 0.0025350610644002745
Position 2784: 0.002527884130131419
Position 3820: 0.0022406808988410165
Position 380: 0.0018675968199254238
Position 3731: 0.0014414928796489094
Position 3700: 0.0013763813080774037
Position 3244: 0.0012810371299878842
Position 534: 0.0012406617409099127
Position 3910: 0.0010279773681140859
Position 200: 0.0008199443766631854
Position 3601: 0.0007776693481498676
Position 977: 0.0005055253336883889
Position 3934: 0.00045552837890856063
Position 3751: 0.00041871520965512015
Position 772: 0.0003609198287732823
Position 1348: 0.00036016543681836725
Position 1035: 4.63682504135645e-05
Position 948: 3.510603520736076e-05
Position 1184: 3.3490375228983674e-05
Position 306: 4.673233796653392e-06
Position 468: 1.4633707554389949e-06
Position 362: 1.5999577692000087e-07
Position 570: 8.032204079151384e-08
Position 151: 3.567196332216326e-08
