Gene = Ect4
index = 1147
Annotated 5SS: [  587  8431  8620 29464 34852 35663 40945 41186 41423 41784 43076]
Annotated 3SS: [ 7077  8494 29184 34471 35271 39018 41005 41252 41565 42141 44764]
SMsplice 5SS: [  587  7007  8431  8620  9546  9845 10952 11201 29464 34852 35663 41186
 41423 41784]
SMsplice 3SS: [ 6919  7077  8494  8666  9607  9922 11017 29184 34471 35271 41005 41252
 41565 44411]
top_k =  100
Partition function (log Z): -28.38037897594946

Sorted 5' Splice Sites (High to Low Probability):
Position 8431: 0.9997404886119191
Position 8620: 0.99825400216388
Position 9845: 0.9581683189871896
Position 10952: 0.9245027595510602
Position 11201: 0.8371872728091542
Position 587: 0.8259545938715217
Position 9546: 0.7392815096600441
Position 78: 0.39537436171072904
Position 10024: 0.3448649184285455
Position 9290: 0.16780294800790913
Position 15768: 0.16582706595452856
Position 9283: 0.09675599558518211
Position 11181: 0.06923048264370303
Position 261: 0.04054836544571033
Position 9608: 0.018499749549820095
Position 10460: 0.013655570109492159
Position 11223: 0.012926088455813861
Position 12057: 0.01276518145049183
Position 9826: 0.009508626453515075
Position 9742: 0.005069130693684878
Position 9806: 0.004069211182219294
Position 248: 0.0025391574817665305
Position 250: 0.0022721095044842612
Position 72: 0.0022195737791993408
Position 252: 0.0021248643566641463
Position 8960: 0.0021171218735268464
Position 296: 0.0017909091294185675
Position 246: 0.0017876464271786552
Position 8609: 0.0017457830482840416
Position 8956: 0.0006072086860578477
Position 34: 0.0003846119106056033
Position 80: 0.00036262288976074696
Position 82: 0.00021652495128072168
Position 157: 0.00014701931419073695
Position 227: 0.0001279673762918875
Position 90: 0.00010155710216950886
Position 162: 9.006296489159676e-05
Position 240: 7.432953850190808e-05
Position 9457: 7.331885972804837e-05
Position 265: 7.282270944112629e-05
Position 256: 6.916782392538317e-05
Position 9273: 8.89565604481484e-08
Position 8624: 1.8541708111711216e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8494: 0.9918851590391801
Position 19127: 0.9871576599132764
Position 11017: 0.9300364280842539
Position 7077: 0.9195157288848679
Position 9607: 0.7839463895905318
Position 9922: 0.5651348943844924
Position 8666: 0.5647700635059278
Position 9346: 0.3697381069523273
Position 9901: 0.3559277034003085
Position 428: 0.2547638415351128
Position 10555: 0.1812649546182275
Position 15084: 0.1778676653317896
Position 10599: 0.10177500290512599
Position 9330: 0.09007274446001845
Position 9137: 0.08801319906162344
Position 6919: 0.0802259200241627
Position 9952: 0.0777475868740274
Position 9031: 0.028999787632688036
Position 9491: 0.017023790483199405
Position 8677: 0.01592187317010978
Position 8870: 0.014555731530936677
Position 399: 0.010465422482736016
Position 9396: 0.00854357189157254
Position 9660: 0.00828803720723519
Position 8533: 0.008113680663702168
Position 9352: 0.008060429211436132
Position 314: 0.006896155534226935
Position 341: 0.004132848735664787
Position 9102: 0.0028672928819106023
Position 8759: 0.002320732805271122
Position 11538: 0.0015547861799708044
Position 11692: 0.0008892924463934033
Position 12528: 0.00027345030188426743
Position 13513: 0.0001162026919226382
Position 8887: 2.1097205691317397e-05
Position 11298: 1.0213740782135481e-05
Position 11484: 7.935238458330861e-06
Position 11088: 5.747950709429939e-06
