Gene = Nse4
index = 1333
Annotated 5SS: [ 180  449  673 1066]
Annotated 3SS: [ 230  504  735 1120]
SMsplice 5SS: [ 180  449  673 1066]
SMsplice 3SS: [ 230  504  735 1120]
top_k =  100
Partition function (log Z): 14.432200910876723

Sorted 5' Splice Sites (High to Low Probability):
Position 180: 0.9999339689121205
Position 673: 0.9995913403652271
Position 449: 0.9716098745048665
Position 1066: 0.9167725012081797
Position 1501: 0.22035280521844378
Position 1172: 0.13847858739462235
Position 1505: 0.06453393464174159
Position 1061: 0.02924079678954815
Position 1279: 0.022360571147241288
Position 453: 0.019469675132445293
Position 1312: 0.015906844174813153
Position 1321: 0.010851093840570031
Position 434: 0.003029915718740186
Position 1176: 0.0016867524870820192
Position 795: 0.0010424438633107704
Position 1483: 0.0005782666788588827
Position 861: 0.00044867102196398086
Position 799: 0.0003070271038051526
Position 1454: 0.00021577771965283524
Position 386: 0.00018593888987203505
Position 1070: 0.00015243351281065656
Position 372: 0.00015242696667507963
Position 677: 0.0001100280655110424
Position 462: 0.00010437329077963058
Position 628: 8.346616729220669e-05
Position 1478: 8.165920423853678e-05
Position 483: 5.4963492796635735e-05
Position 389: 4.807626931297126e-05
Position 974: 4.576069706121788e-05
Position 30: 3.949402901095706e-05
Position 24: 3.799193139223498e-05
Position 419: 3.0025875900640963e-05
Position 184: 1.8558651066053366e-05
Position 631: 1.8051674133247523e-05
Position 985: 1.6799573163916807e-05
Position 488: 1.4927413329678507e-05
Position 1040: 1.2540311793792946e-05
Position 634: 1.2042312559377978e-05
Position 684: 8.586770714060662e-06
Position 647: 7.4202410166008465e-06
Position 994: 5.268313475758645e-06
Position 330: 4.8620852019819064e-06
Position 1009: 3.7457002260635154e-06
Position 514: 2.66511099513817e-06
Position 460: 2.426156001137694e-06
Position 144: 2.3592027841623357e-06
Position 1026: 1.9553167327345257e-06
Position 567: 1.3797323475744809e-06
Position 551: 9.85623759167136e-07
Position 1051: 9.822073859057502e-07
Position 70: 3.5119284555699553e-07
Position 65: 6.258318554970875e-08
Position 262: 5.338417880073153e-08
Position 97: 2.77767225856992e-09
Position 616: 6.120731242271027e-10
Position 702: 1.5108365150278916e-11
Position 350: 2.8680296215492275e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 230: 0.998954138351662
Position 504: 0.9869169205625375
Position 735: 0.986315773684533
Position 1120: 0.9412514257220485
Position 1562: 0.30180860477813526
Position 1240: 0.08149024445116533
Position 1363: 0.03248034902832269
Position 1377: 0.028672147785675207
Position 1366: 0.027539114987984028
Position 739: 0.010235940763718268
Position 567: 0.004691477112567041
Position 1519: 0.003833904610062387
Position 523: 0.002643037331818756
Position 1312: 0.00244252711422917
Position 942: 0.0017951589549587957
Position 909: 0.00153386521054186
Position 939: 0.0013691886560110312
Position 1251: 0.0010415411561492615
Position 278: 0.000631666214661487
Position 1132: 0.00044747815864007315
Position 1289: 0.0003117532253954647
Position 292: 0.00028163166208659027
Position 596: 0.0002595845966668861
Position 780: 0.00018511114860280122
Position 747: 0.00014398250861136428
Position 613: 0.00011692461240624005
Position 627: 6.706058629369876e-05
Position 296: 5.231491305837215e-05
Position 70: 3.7724714854406985e-05
Position 105: 3.754116756621298e-05
Position 759: 3.1550373273833895e-05
Position 535: 1.0625319348283294e-05
Position 575: 9.103265075050106e-06
Position 754: 8.71448798775975e-06
Position 702: 7.836674924054852e-06
Position 1091: 5.98576910213429e-06
Position 309: 5.6659612948081965e-06
Position 532: 1.4826683152911186e-06
Position 232: 1.273392618326299e-06
Position 364: 1.0587815198399716e-06
Position 280: 7.998067733057581e-07
Position 128: 5.129106012432999e-07
Position 386: 4.1769330244061086e-07
Position 313: 1.1845261231139753e-07
Position 260: 1.1482573342113318e-07
Position 323: 1.1140748934981173e-07
Position 166: 7.656276518067638e-09
Position 175: 6.056526995098716e-11
Position 179: 1.5181269465059385e-13
