Gene = homer
index = 1731
Annotated 5SS: [ 167 1218 1710 1842 2172 2363]
Annotated 3SS: [ 928 1272 1762 1904 2227 2416]
SMsplice 5SS: [ 563 1218 1710 1842 2172 2363]
SMsplice 3SS: [ 928 1272 1762 1904 2227 2416]
top_k =  100
Partition function (log Z): 15.909196765647366

Sorted 5' Splice Sites (High to Low Probability):
Position 1842: 0.9994282058973153
Position 1218: 0.9993716054017993
Position 1710: 0.993735969151264
Position 2363: 0.9729146149350759
Position 2172: 0.9678678288747365
Position 563: 0.5269364412442274
Position 167: 0.2549816247122329
Position 2833: 0.09031233570370599
Position 406: 0.0684141452203363
Position 3048: 0.06410458558172188
Position 2176: 0.029633572809746336
Position 388: 0.01856003129654155
Position 2490: 0.015518699408705624
Position 3079: 0.014021256708194008
Position 808: 0.012642913213723916
Position 3106: 0.008884366573119109
Position 410: 0.004371700436215916
Position 414: 0.004371554401526027
Position 216: 0.00402162588195729
Position 301: 0.003360944682707937
Position 3084: 0.002231591188909137
Position 285: 0.0018587873497834127
Position 529: 0.001575713511669185
Position 2712: 0.001222131464657159
Position 3792: 0.000990916497496006
Position 372: 0.0009001888394669426
Position 2496: 0.0008335276547548292
Position 376: 0.0008283884631102293
Position 5: 0.0006033187481693546
Position 1671: 0.0005759036939393947
Position 2344: 0.0005302097293614257
Position 2156: 0.00046436977120420175
Position 2149: 0.0002823935503828211
Position 43: 0.00019314176810046165
Position 1225: 0.000164395203140304
Position 2129: 0.0001393472672662408
Position 1178: 0.00011284647668444918
Position 1573: 0.0001000442730295112
Position 2056: 7.838401149430465e-05
Position 2350: 3.3740889736271643e-05
Position 2061: 3.3449382947454107e-05
Position 1438: 2.392400438669504e-05
Position 1685: 2.2504283884729692e-05
Position 1393: 2.045824742283746e-05
Position 1176: 1.016007822339971e-05
Position 2417: 1.0039146976791772e-05
Position 2253: 9.945006832854136e-06
Position 2326: 9.151221366276995e-06
Position 1023: 8.669721209768438e-06
Position 321: 8.273267542974263e-06
Position 1222: 7.183068664734792e-06
Position 1994: 6.132796065567332e-06
Position 1089: 5.210087523347832e-06
Position 2246: 5.048671108120318e-06
Position 2307: 3.1395905823328695e-06
Position 1618: 2.9756215918222085e-06
Position 62: 1.1884065379415178e-06
Position 2288: 2.3235329239508114e-07
Position 2281: 8.696979805658386e-08
Position 2236: 7.69142275941603e-08
Position 2241: 6.123502608038077e-08
Position 585: 3.647809072354664e-08
Position 95: 3.965082582080518e-09
Position 784: 3.876096386271419e-09
Position 262: 3.5103358796756467e-09
Position 114: 1.3767973531986274e-09
Position 1161: 1.074163557779181e-10
Position 1831: 3.70585018857934e-11
Position 2010: 4.615920237646009e-12
Position 2053: 4.634912229001823e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2227: 0.9955377171543928
Position 1762: 0.9944278748492356
Position 1272: 0.9938515667014592
Position 1904: 0.9698475207145135
Position 2416: 0.9689227850435087
Position 928: 0.6407701470468928
Position 953: 0.21886440106021474
Position 2880: 0.08048273157489068
Position 3327: 0.0392925962536571
Position 3151: 0.037572947881111186
Position 1923: 0.028690926520128043
Position 3106: 0.017533275010675895
Position 3417: 0.013975783042660964
Position 980: 0.013374473221773408
Position 784: 0.008023135160765379
Position 488: 0.006546225301300977
Position 2566: 0.00579981472725612
Position 1279: 0.004541820333316158
Position 1042: 0.0037464235707364455
Position 2522: 0.0033681454294351002
Position 2892: 0.0023191711559261176
Position 1130: 0.002004923583747462
Position 2428: 0.0016749975967156033
Position 405: 0.001512622572754912
Position 387: 0.0015123402942223128
Position 3496: 0.0014943111055925194
Position 808: 0.001482369975763642
Position 829: 0.0014773733906141813
Position 680: 0.0013101822557168182
Position 1069: 0.001241647947948577
Position 2236: 0.0011971419425249523
Position 3858: 0.000990916497496006
Position 1991: 0.0005856796073908383
Position 604: 0.0005167453632322034
Position 1290: 0.0004897868138852621
Position 1284: 0.00046868781130686026
Position 292: 0.00044958282588703586
Position 453: 0.0002901182428393611
Position 108: 0.00022067305562248763
Position 1940: 0.00014368277348673523
Position 1490: 0.00012276562437511085
Position 2266: 0.00011332549766396619
Position 1407: 0.0001100253374177623
Position 1473: 6.647259556084716e-05
Position 449: 6.222124407501996e-05
Position 1517: 5.2072159855805356e-05
Position 360: 4.68582692935381e-05
Position 240: 4.509199830933046e-05
Position 465: 2.904319902989532e-05
Position 1955: 2.8600544385993363e-05
Position 1560: 2.7411338999739842e-05
Position 1293: 2.375446454821415e-05
Position 1778: 1.9238156698105932e-05
Position 2293: 1.501240645804125e-05
Position 2022: 1.485847554501025e-05
Position 2114: 7.998370593078305e-06
Position 1934: 5.772883949767172e-06
Position 1980: 5.313691751551823e-06
Position 1958: 5.112153784044526e-06
Position 1808: 3.6264544505759202e-06
Position 1831: 1.2972555711849013e-06
Position 2423: 1.179335639295747e-06
Position 2434: 1.0050494055381383e-06
