Gene = BuGZ
index = 57
Annotated 5SS: [ 166  663  981 1703 3212 5784]
Annotated 3SS: [ 354  718 1284 2821 5650 5885]
SMsplice 5SS: [ 663  981 1703 3212 5784]
SMsplice 3SS: [ 718 1284 2821 5650 5885]
top_k =  100
Partition function (log Z): 1.4617518517797856

Sorted 5' Splice Sites (High to Low Probability):
Position 3212: 0.9978489247120211
Position 663: 0.9936489945941518
Position 5784: 0.9791548994616184
Position 981: 0.9651210126969174
Position 1703: 0.864786367101763
Position 7086: 0.4623069046581039
Position 5212: 0.37721190795867293
Position 2333: 0.24186516390619284
Position 1870: 0.07498977592613378
Position 2112: 0.06516696216725619
Position 3435: 0.032349942998852216
Position 6282: 0.027153762583042453
Position 2431: 0.0270709479406493
Position 6892: 0.02280718647879132
Position 5813: 0.017557468312517227
Position 1820: 0.01355621061533476
Position 2033: 0.01167503074625279
Position 366: 0.009916311427000344
Position 269: 0.009818366511112344
Position 2279: 0.0068778018415170325
Position 656: 0.0053851851510834
Position 975: 0.004537575942625346
Position 255: 0.0042785193144383666
Position 482: 0.0042782980114176375
Position 2451: 0.003914663805923262
Position 166: 0.003677330057304455
Position 828: 0.00236474945193993
Position 287: 0.002301654780648658
Position 786: 0.0009441314847114667
Position 48: 0.0008840697928342716
Position 262: 0.0006450575603223227
Position 1254: 0.0005467985473907521
Position 2783: 0.0004892162432225847
Position 160: 0.0004846952320467573
Position 355: 0.000420106962239521
Position 223: 0.000359862553722807
Position 1507: 0.0003289491553711136
Position 1191: 0.000262743330249432
Position 1089: 0.00015871029087028918
Position 667: 0.00013998711197127473
Position 1120: 0.00012363063749434836
Position 211: 0.0001168006385386978
Position 1203: 8.423838942402025e-05
Position 91: 7.34668067638172e-05
Position 1635: 4.000913148687713e-05
Position 616: 2.7708334111399452e-05
Position 506: 1.378217457029359e-05
Position 609: 1.3138204989006457e-05
Position 597: 1.1689397699592728e-05
Position 641: 1.168355307234206e-05
Position 835: 5.684679654367698e-06
Position 442: 4.9237239119713825e-06
Position 497: 3.7982428166230095e-06
Position 445: 3.048603467329672e-06
Position 1050: 3.8994251279346464e-07
Position 1043: 1.9849261753773867e-07
Position 1060: 1.453718110546813e-07
Position 1111: 9.398619058613188e-08
Position 730: 4.4319222028982444e-09
Position 542: 2.1255148015272425e-09
Position 60: 9.636801532065478e-10
Position 101: 6.358375157340903e-10
Position 23: 1.459876360944357e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 718: 0.9956782183522183
Position 5650: 0.993608002520127
Position 2821: 0.9403206144016865
Position 5885: 0.7540593909358481
Position 1284: 0.3699130782194093
Position 1299: 0.35760955484687906
Position 1988: 0.325441316597781
Position 7269: 0.19802850373579664
Position 4842: 0.12496803021854451
Position 6728: 0.12354552213748453
Position 7306: 0.09858319143799232
Position 5902: 0.09589900972450792
Position 8956: 0.089743078376174
Position 4770: 0.08122775598473797
Position 1784: 0.07856949240078179
Position 3358: 0.0783762041292212
Position 1751: 0.06766156812263247
Position 3937: 0.06673635305784331
Position 7668: 0.05715919698209762
Position 3501: 0.04298687297869029
Position 7506: 0.029993486656602203
Position 6523: 0.029128202821250136
Position 1119: 0.0272073532841712
Position 354: 0.020336382696182605
Position 5861: 0.01867639525893197
Position 3818: 0.018004708472653386
Position 1036: 0.017248875476129764
Position 2227: 0.015504037436784909
Position 1453: 0.014194738312469944
Position 1191: 0.01224629220675303
Position 7391: 0.01160663394823229
Position 1102: 0.010967930566167445
Position 481: 0.008824061241904336
Position 1338: 0.008312533577387501
Position 1222: 0.007746226074035513
Position 1361: 0.00745930029491831
Position 2396: 0.007021205923494401
Position 880: 0.007015574486328124
Position 1040: 0.006516598723560068
Position 542: 0.004585854315557278
Position 2708: 0.003419753129648893
Position 6035: 0.0019268548904940292
Position 5936: 0.0018604440492805078
Position 1235: 0.0018217966564047878
Position 439: 0.0010567672179645647
Position 1545: 0.0007953457239003507
Position 101: 0.0007069154210962151
Position 1350: 0.0006433149741089911
Position 2848: 0.0004892162432225851
Position 442: 0.0004646339123236629
Position 397: 0.0004138660744158701
Position 835: 0.0003343138089432416
Position 3326: 0.0002731588471082219
Position 1682: 0.0002663367167422704
Position 403: 9.709951718804041e-05
Position 1916: 9.008833910550454e-05
Position 111: 6.681167216248551e-05
Position 1043: 6.066749543237627e-05
Position 585: 5.373244537318967e-05
Position 1381: 5.1708423594272316e-05
Position 1438: 4.8831220130668014e-05
Position 406: 3.274287311807202e-05
Position 1940: 3.0476725477651617e-05
Position 807: 2.1810984943736942e-05
Position 272: 2.1672166244575145e-05
Position 120: 2.154639814799399e-05
Position 1199: 1.7422460541308408e-05
Position 1929: 8.029219111840661e-06
Position 728: 7.683584905885369e-06
Position 786: 6.297907209217252e-06
