Gene = RpS4
index = 1453
Annotated 5SS: [  82  259  613  784 1582]
Annotated 3SS: [ 225  353  685 1409 1817]
SMsplice 5SS: [ 259  613  784 1582]
SMsplice 3SS: [ 353  685 1409 1817]
top_k =  100
Partition function (log Z): 12.191722195263154

Sorted 5' Splice Sites (High to Low Probability):
Position 784: 0.9994210749843345
Position 613: 0.9931569911992262
Position 1582: 0.9597329352218174
Position 259: 0.8893704079521011
Position 82: 0.10104809383403922
Position 1344: 0.029172453135056866
Position 296: 0.0200850883530066
Position 466: 0.01353325405148538
Position 1341: 0.011375154362036078
Position 1533: 0.008279354937465334
Position 2115: 0.0069641321389309245
Position 1303: 0.0026868969778903106
Position 1598: 0.002568107591959683
Position 1730: 0.00251265798071752
Position 1179: 0.0016474891745472467
Position 1622: 0.001514412193827041
Position 245: 0.0014538610377054157
Position 576: 0.0011393306821048165
Position 1651: 0.0009379862737787513
Position 269: 0.0009084933828051705
Position 1571: 0.0008969248899946719
Position 1929: 0.0008958207523336939
Position 2236: 0.0008832705633626959
Position 205: 0.0008714450755304785
Position 1878: 0.0007568820274096133
Position 617: 0.0006263069999783176
Position 1126: 0.0006066814094618589
Position 1162: 0.000490934210385372
Position 273: 0.00032696771266436464
Position 1659: 0.00030473025862165406
Position 564: 0.00030189367801948194
Position 276: 0.00027186682713972965
Position 2148: 0.00026060258462975576
Position 1656: 0.00023034576538577545
Position 1721: 0.00020036228641606905
Position 990: 0.00018931245156224473
Position 635: 0.0001890564929589051
Position 710: 0.00018570811624281619
Position 287: 0.0001495945570076472
Position 812: 0.00012379950986269556
Position 509: 0.00011034685309850096
Position 263: 0.000109083812186055
Position 796: 0.00010900820848682668
Position 213: 0.00010833248750158612
Position 2081: 8.045525867860839e-05
Position 225: 7.576813802864354e-05
Position 300: 7.152733760448252e-05
Position 620: 5.653743099351049e-05
Position 88: 4.619837492337691e-05
Position 1235: 3.557025448245799e-05
Position 860: 3.494106243286279e-05
Position 65: 3.3251618114663786e-05
Position 558: 3.180079991923439e-05
Position 834: 2.3488496426089715e-05
Position 622: 2.1555594536681828e-05
Position 637: 1.6333490662760118e-05
Position 175: 1.0970035206732644e-05
Position 531: 5.225841110474268e-06
Position 86: 2.528325668756401e-06
Position 62: 2.304109512399552e-06
Position 1947: 1.1549026092734866e-06
Position 1936: 1.0484523962041492e-06
Position 109: 7.392917626330234e-07
Position 1774: 5.829908244793326e-07
Position 1699: 4.951325744106465e-07
Position 116: 4.565112663900155e-07
Position 121: 7.042353379230761e-08
Position 1467: 4.735739510349054e-08
Position 1527: 1.3105763203373425e-08
Position 235: 7.867028572284347e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 685: 0.9991681308806564
Position 1409: 0.9953676783263309
Position 353: 0.9826938081066695
Position 1817: 0.97508950621104
Position 225: 0.024449401226185014
Position 1041: 0.023967486408873893
Position 1012: 0.011526209860542503
Position 551: 0.006449318577675472
Position 941: 0.006350370234760669
Position 2298: 0.006260070146824021
Position 131: 0.005631118340168473
Position 2371: 0.0038991434483090703
Position 876: 0.0033204080217233206
Position 530: 0.0016848372118214601
Position 1117: 0.0014153978850065493
Position 2328: 0.0014004949459426924
Position 2005: 0.0012431731386777192
Position 509: 0.0011701679140533868
Position 387: 0.0010337538953104225
Position 1918: 0.0006543605256234633
Position 563: 0.0006044271111231665
Position 1415: 0.0005219169610706178
Position 1651: 0.0004517120448094603
Position 245: 0.0003669892309770852
Position 2124: 0.0003295548152078612
Position 2103: 0.00032366151475718267
Position 1601: 0.00028192405029885787
Position 371: 0.0002474917156519461
Position 705: 0.00020893625817588134
Position 1752: 0.00017050758789958318
Position 398: 0.00016797013480346915
Position 1774: 0.00015584558508059825
Position 1046: 0.00013127112306247026
Position 1721: 0.00012956669683247986
Position 2444: 6.240565522550077e-05
Position 539: 5.79022032305914e-05
Position 380: 5.6156360918879204e-05
Position 1294: 4.216510000321218e-05
Position 2441: 4.039726842015974e-05
Position 575: 4.00222879063326e-05
Position 990: 2.8631257302568775e-05
Position 1532: 2.2532022181999517e-05
Position 368: 2.112331497878578e-05
Position 741: 1.7170887744435658e-05
Position 175: 5.0131986531759844e-06
Position 104: 1.9869980343109546e-07
Position 116: 7.755809687705313e-08
Position 834: 4.6930562718557363e-08
Position 416: 3.3036491827910953e-08
Position 263: 2.004358025679611e-08
Position 908: 1.567179722005358e-08
Position 1360: 1.895196661359171e-09
Position 1025: 1.6705029864310908e-09
