Gene = Cht2
index = 1072
Annotated 5SS: [ 348 1698 1934 2497]
Annotated 3SS: [1573 1768 1990 2623]
SMsplice 5SS: [1698 1934 2497]
SMsplice 3SS: [1768 1990 2623]
top_k =  100
Partition function (log Z): 9.202326577108135

Sorted 5' Splice Sites (High to Low Probability):
Position 1698: 0.9996203517663409
Position 1934: 0.9994613575274006
Position 2497: 0.9941069694558218
Position 2157: 0.3827190422330832
Position 1074: 0.35157659156626886
Position 348: 0.11579631679496895
Position 505: 0.052550942391329424
Position 1062: 0.034863635563256355
Position 20: 0.03255781625849811
Position 871: 0.02442051117926083
Position 623: 0.01892839484240604
Position 1160: 0.014456672134179708
Position 618: 0.009696700088133624
Position 366: 0.008128622532072935
Position 458: 0.007324254951724376
Position 2558: 0.006699957688349004
Position 3436: 0.0042246724935493295
Position 3298: 0.0026596631837220532
Position 3456: 0.0024218679088867444
Position 635: 0.002087742249382039
Position 810: 0.0020688971214873615
Position 3322: 0.002057182582853044
Position 849: 0.0019907832909690625
Position 2077: 0.0016509212064703487
Position 3242: 0.0013542146008950126
Position 2170: 0.0013442712729787847
Position 464: 0.0010170651246714099
Position 413: 0.00026421381282109175
Position 32: 0.0002636788160246272
Position 1926: 0.0001336408573892744
Position 1945: 5.634992497607031e-05
Position 433: 4.280099151829454e-05
Position 1884: 1.0836394909656277e-05
Position 1938: 6.225116618487388e-06
Position 2350: 3.2814028612344047e-06
Position 2511: 1.5011154134550841e-06
Position 2494: 1.2893167416761262e-06
Position 1835: 1.1450355589093448e-06
Position 1879: 1.0862903548598153e-06
Position 1882: 5.164517092862723e-07
Position 2446: 4.1677381410227675e-07
Position 2016: 2.8243807605400194e-07
Position 1786: 2.7801161814287196e-09
Position 2190: 1.0818496096493716e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1768: 0.9996813539136514
Position 2623: 0.9983927145269791
Position 1990: 0.9913542070834106
Position 2235: 0.35817002939590536
Position 1573: 0.3200974741559932
Position 1591: 0.17807744801699568
Position 1360: 0.04412958556869376
Position 1371: 0.030379029404478848
Position 71: 0.025651169440062748
Position 870: 0.024832242662150037
Position 1230: 0.019489651125067967
Position 922: 0.01742444844983195
Position 2283: 0.012963487285543305
Position 2001: 0.008303847069682133
Position 962: 0.007758239396937448
Position 2552: 0.0066124364341744075
Position 3500: 0.005342036784302613
Position 2286: 0.004965590856316427
Position 2223: 0.0043637537361613694
Position 3389: 0.0040867350123668395
Position 563: 0.003921438247956147
Position 3516: 0.0021539827810066994
Position 1328: 0.0018063589157851468
Position 1160: 0.001614732729683591
Position 497: 0.0015196028922575054
Position 2432: 0.0007182596300649526
Position 438: 0.000614024625477704
Position 3481: 0.0006099910057435853
Position 3361: 0.0005248551864864444
Position 2156: 0.0003413805770235124
Position 509: 0.000256459193348781
Position 530: 0.00019054048608032532
Position 1785: 0.00014131407479701875
Position 1833: 4.125051434442412e-05
Position 2060: 1.7663747582930954e-05
Position 2010: 1.7474025488573453e-05
Position 2076: 7.877657883136607e-06
