Gene = Sprn
index = 1516
Annotated 5SS: [1049 1562]
Annotated 3SS: [1105 1612]
SMsplice 5SS: [  25  287 1049]
SMsplice 3SS: [  85  360 1105]
top_k =  100
Partition function (log Z): 0.512317897788009

Sorted 5' Splice Sites (High to Low Probability):
Position 25: 0.9997475769068976
Position 1049: 0.9358457477890336
Position 287: 0.6981528622250721
Position 1351: 0.362440277576824
Position 1562: 0.18489063910658718
Position 341: 0.08535800705091977
Position 1493: 0.0483068174643426
Position 280: 0.01997974842426511
Position 1337: 0.013158467022120632
Position 1271: 0.010101750357618887
Position 146: 0.006452863199798677
Position 1056: 0.006435302020434038
Position 362: 0.005541399819313186
Position 1498: 0.004703321996709715
Position 1868: 0.001259376509869213
Position 907: 0.000783936931926217
Position 1475: 0.0007728833413251071
Position 1845: 0.0007020372260990603
Position 2003: 0.00034429925763799336
Position 218: 0.0002357720239664528
Position 29: 0.0002041726427128566
Position 1906: 0.00010897037811523656
Position 51: 8.869694338223396e-06
Position 36: 4.234323153819639e-06
Position 1516: 3.4155010395469353e-06
Position 1373: 3.3536915898788027e-06
Position 38: 8.37706077776966e-07
Position 121: 1.6834096652646375e-08
Position 60: 7.571895442134934e-11
Position 82: 3.487434905468371e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 85: 0.9751709654933535
Position 1105: 0.9594060751246082
Position 1612: 0.612347120723821
Position 360: 0.2683346169225195
Position 880: 0.24146843931468964
Position 804: 0.08535432758066935
Position 394: 0.057658929987809325
Position 412: 0.053549666929112935
Position 89: 0.02241377748325719
Position 631: 0.013049294301219174
Position 869: 0.01219368047638026
Position 832: 0.010722910341703829
Position 905: 0.010200276812791129
Position 1437: 0.009823369229196148
Position 456: 0.007823495223409159
Position 694: 0.007261871610542042
Position 1674: 0.004771750195371901
Position 829: 0.004737388227980445
Position 1933: 0.004727381286567657
Position 737: 0.004556874654427845
Position 634: 0.0036800030922014807
Position 345: 0.002916307483761065
Position 1545: 0.002638248587954287
Position 1121: 0.0025637762825117608
Position 2059: 0.0016894925751369959
Position 1660: 0.0011373581396831836
Position 191: 0.0010293404892076567
Position 97: 0.0010007795217780416
Position 1178: 0.0008446226365567364
Position 1508: 0.0007808422230279927
Position 1413: 0.0007412247059497884
Position 121: 0.0002695195884408738
Position 169: 0.00021266423430884646
Position 1151: 0.00019177838582600377
Position 1171: 0.00013968247073914853
Position 1182: 0.00013364422988720176
Position 1194: 3.653413043092242e-06
Position 136: 9.842260637535671e-07
Position 139: 8.228821953476724e-07
Position 127: 9.887312686584546e-12
Position 141: 1.5972201518001782e-14
