Gene = Dscam2
index = 1140
Annotated 5SS: [  665  6309  6554  7391  7624  9794 10209 14507 16650 17554 21762 22084
 22356 22704 23269 24647 25007 25202 25582 26180]
Annotated 3SS: [ 5975  6391  7243  7505  9344 10063 14354 16376 17265 21641 21909 22204
 22422 22767 23329 24715 25054 25417 26052 26751]
SMsplice 5SS: [  665  6309  6554  7391  7624  9794 10209 14507 21762 22084 22356 22704
 23269 24647 25007 25202 26180]
SMsplice 3SS: [ 5975  6391  7243  7452  9166 10063 14354 21641 21909 22204 22422 22782
 23329 24715 25081 26052 26751]
top_k =  100
Partition function (log Z): 22.119906757856118

Sorted 5' Splice Sites (High to Low Probability):
Position 23269: 0.9999776256720293
Position 26180: 0.9989477135637382
Position 25202: 0.9929874675689168
Position 7391: 0.9918544962102682
Position 14507: 0.9897186674840623
Position 24647: 0.9896984676069266
Position 22356: 0.9873203546394337
Position 25007: 0.9755055665405533
Position 6309: 0.9554303424742719
Position 9794: 0.9410205886308585
Position 6554: 0.9242728757307926
Position 7624: 0.9173428736874364
Position 22704: 0.8848147745411572
Position 22084: 0.810176728203916
Position 18259: 0.6986315893191262
Position 10209: 0.6544373267636511
Position 16650: 0.5544818089236863
Position 665: 0.516613593714483
Position 17554: 0.5141163413751413
Position 10640: 0.1778928980906824
Position 8498: 0.13405806586507596
Position 25582: 0.11734654921030248
Position 18992: 0.0924721866451321
Position 142: 0.07033003169315478
Position 26577: 0.05911853012926373
Position 6493: 0.05194610418652298
Position 5485: 0.04643588411804912
Position 150: 0.04620204108797021
Position 2105: 0.043883110838882355
Position 102: 0.04345430312292557
Position 16044: 0.04197257045437546
Position 25684: 0.041806022261338976
Position 152: 0.04027823126660247
Position 154: 0.037868099609214154
Position 8785: 0.035608967911526034
Position 26843: 0.03540652842475179
Position 89: 0.03373751888637576
Position 22708: 0.03200516681737314
Position 184: 0.029159089870807068
Position 146: 0.02693880404036671
Position 7634: 0.026886125796973248
Position 6269: 0.02625595261819905
Position 156: 0.024886220119980134
Position 24154: 0.024350017271518795
Position 372: 0.023755350582045007
Position 23569: 0.02085885549477093
Position 18200: 0.019907508288254314
Position 6507: 0.01937990648319959
Position 148: 0.0192977257024437
Position 7588: 0.01922221710023039
Position 16764: 0.018467193130260115
Position 7909: 0.018090331689291913
Position 6299: 0.017212481684295088
Position 18252: 0.016788100715030167
Position 8474: 0.015953194893601218
Position 297: 0.014450396981777542
Position 18233: 0.012962929571758009
Position 10403: 0.012943137790218114
Position 415: 0.01122407788207642
Position 443: 0.007894387319012847
Position 816: 0.007830884055916598
Position 610: 0.007459973888649011
Position 22675: 0.006752446307519414
Position 5265: 0.006101101963459424
Position 16059: 0.005613788271731407
Position 287: 0.004926463623508827
Position 7628: 0.004007875292852818
Position 7162: 0.0038424865338404016
Position 772: 0.0033401484299520156
Position 7354: 0.003281825758284683
Position 253: 0.002908824331206914
Position 1107: 0.002733346024279369
Position 1086: 0.0024952910786635364
Position 669: 0.0023376137300189677
Position 257: 0.002174512870167453
Position 7360: 0.0019459847285651021
Position 8241: 0.001748924343807011
Position 7198: 0.001362366115955582
Position 7883: 0.0011967437229392455
Position 15509: 0.001157780499624025
Position 6683: 0.0007568055195068112
Position 6676: 0.0007331281096151582
Position 7070: 0.0006309112001510631
Position 22746: 0.0006207835779693444
Position 6477: 0.0006028004105434677
Position 7020: 0.0005723655685991454
Position 7395: 0.0005606188915388647
Position 6947: 0.0005261678205295921
Position 26560: 0.00040520819332308183
Position 1963: 0.0002807925004630128
Position 7640: 0.00027597773422604954
Position 6930: 0.00023870818733455595
Position 1338: 0.00014124151777155305
Position 7382: 0.00010964196949828247
Position 479: 4.3756643332164145e-05
Position 7580: 1.0953461148108255e-05
Position 6511: 5.320245894632326e-06
Position 23277: 2.7541217457435798e-06
Position 22062: 3.1872333421607917e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 22422: 1.0000000000000056
Position 21909: 1.0000000000000047
Position 6391: 0.9956952437251245
Position 14354: 0.9897186674840625
Position 5975: 0.984246754964786
Position 25081: 0.9801094396745103
Position 7243: 0.9214439033395275
Position 23329: 0.8968185141854942
Position 24715: 0.8219169257334368
Position 7452: 0.8092916573808798
Position 22204: 0.7974974015666787
Position 17973: 0.7809997753835898
Position 9166: 0.5990171466838186
Position 22782: 0.5537824536238575
Position 17265: 0.5035844937740911
Position 26052: 0.491807284334755
Position 10063: 0.4673234740134619
Position 26751: 0.4588547842683672
Position 16376: 0.42018605582081137
Position 22767: 0.3664065172657397
Position 26424: 0.3621975884768299
Position 25714: 0.26100992509899523
Position 7784: 0.2045299184233184
Position 9980: 0.19717424095811575
Position 26270: 0.1941398790002546
Position 7505: 0.1887129775833267
Position 15813: 0.1488879377254044
Position 25850: 0.13813050615853087
Position 25385: 0.12293099904389379
Position 25417: 0.11029743340009678
Position 10088: 0.10931731293898972
Position 23388: 0.09997303310073434
Position 24732: 0.09595768806866552
Position 8873: 0.09123242503609026
Position 9344: 0.0717025994067198
Position 5078: 0.06337503510327946
Position 6802: 0.0627089021423303
Position 10555: 0.046912589666693594
Position 8647: 0.04579768523793155
Position 7692: 0.04372112568254203
Position 18699: 0.043054720083666516
Position 24738: 0.04051224227472402
Position 26899: 0.03540652842475178
Position 16189: 0.03536284960202099
Position 8298: 0.03394774744805105
Position 16405: 0.027250920905145068
Position 26636: 0.026720018132401352
Position 24822: 0.024702017071547
Position 24217: 0.024350017271518795
Position 23627: 0.020858855494770928
Position 10533: 0.020124529805758573
Position 1831: 0.01623094055208344
Position 17625: 0.016087263399766134
Position 25455: 0.014600212104837095
Position 25740: 0.01333376459470004
Position 7949: 0.011508951394966549
Position 7296: 0.010246902481887126
Position 26363: 0.0096927340514109
Position 2011: 0.008615528719045126
Position 8014: 0.006316562158962069
Position 8032: 0.005228270822140331
Position 26240: 0.0042460564563208455
Position 10101: 0.004193191850420308
Position 22805: 0.003984580148191678
