Gene = l(2)k05911
index = 1749
Annotated 5SS: [ 875 5056 5248 5623]
Annotated 3SS: [3929 5111 5325 5679]
SMsplice 5SS: [ 875 5056 5248 5623]
SMsplice 3SS: [3929 5111 5325 5679]
top_k =  100
Partition function (log Z): 0.8420889957980381

Sorted 5' Splice Sites (High to Low Probability):
Position 5248: 0.9985775136777626
Position 5623: 0.9850955721808736
Position 5056: 0.728155325022772
Position 875: 0.43572526643432163
Position 495: 0.38081476586497576
Position 93: 0.11322181813585712
Position 4080: 0.05897389181969518
Position 930: 0.02883654308642743
Position 113: 0.022073861512619534
Position 871: 0.01850053512065033
Position 4482: 0.010762712680164956
Position 51: 0.008220919478702361
Position 1422: 0.0073426097890250605
Position 4084: 0.006310602417179394
Position 2582: 0.004988087398093437
Position 1535: 0.004467657437788791
Position 976: 0.003511227361644913
Position 5567: 0.0010407667489602057
Position 5597: 0.0009506496466437386
Position 672: 0.0007416988243154722
Position 5506: 0.0005657992140988825
Position 5182: 0.00033210310989450174
Position 5627: 0.00027302785764797094
Position 922: 0.00026166796888627025
Position 5228: 0.00018547509583752747
Position 490: 0.00012032318195515803
Position 5768: 9.012268717483325e-05
Position 603: 8.879456448381932e-05
Position 5215: 8.372245622322396e-05
Position 5440: 7.853362752262325e-05
Position 147: 5.4069742241127786e-05
Position 5731: 5.3777788160591645e-05
Position 5621: 3.21099703006356e-05
Position 450: 3.077215604999917e-05
Position 984: 2.30707416136126e-05
Position 5782: 1.894064793397347e-05
Position 1159: 1.68758304889302e-05
Position 152: 8.080344554344e-06
Position 208: 2.285853951616456e-06
Position 157: 1.8808918538201626e-06
Position 134: 1.6564461700617444e-06
Position 171: 9.551871432583277e-07
Position 277: 6.499425556485149e-07
Position 5: 5.384993255116491e-07
Position 197: 3.482423089870093e-07
Position 5555: 1.0757745961753765e-09
Position 5535: 1.2725650354496578e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5325: 0.9958242551234333
Position 5679: 0.9871218031494313
Position 5111: 0.970376895427491
Position 3929: 0.833070864210988
Position 739: 0.015893494755722
Position 688: 0.00570106758180746
Position 1233: 0.0013013111288182754
Position 736: 0.001084559362152258
Position 5362: 0.0009462018569316791
Position 588: 0.0009407712660288539
Position 327: 0.0009204617580562435
Position 5415: 0.0008415991615691379
Position 5375: 0.0008270418509710042
Position 5432: 0.0006500123605469982
Position 5730: 0.0006349012733147037
Position 1460: 0.0006012121733142521
Position 2343: 0.0005758718922378354
Position 1227: 0.0005510519522001499
Position 5502: 0.00052323045175128
Position 769: 0.0004872418886561894
Position 3955: 0.0003584269758892905
Position 760: 0.00031048274942958675
Position 2367: 0.00025551255378428644
Position 1050: 0.00021875795785391438
Position 5560: 0.00019438566241841858
Position 1367: 0.00013100271639575776
Position 5852: 0.00011078872356075195
Position 1073: 8.416030154884368e-05
Position 5840: 4.852037905012919e-05
Position 5883: 2.104887802625027e-05
Position 5621: 1.8747986530884265e-05
Position 5662: 1.1924379971106863e-05
