Gene = Cog3
index = 1084
Annotated 5SS: [ 194  763 1308 1501 1721 1909 2706]
Annotated 3SS: [ 249  819 1360 1559 1778 1962 2763]
SMsplice 5SS: [ 194  763 1308 1501 1721 1909 2706]
SMsplice 3SS: [ 249  819 1360 1559 1778 1962 2763]
top_k =  100
Partition function (log Z): 17.228367263149245

Sorted 5' Splice Sites (High to Low Probability):
Position 1721: 0.9998626950507898
Position 194: 0.9978335119641327
Position 1501: 0.9923240067831477
Position 2706: 0.9746092425290676
Position 763: 0.9049495755061948
Position 1308: 0.8956072836184034
Position 1909: 0.8631500908475397
Position 2405: 0.20512299437844025
Position 2420: 0.06836876239427586
Position 2409: 0.05700293387012354
Position 889: 0.03802304416117168
Position 3150: 0.02814362448383967
Position 2253: 0.025977803476629435
Position 1896: 0.023457072700050006
Position 277: 0.02140806250864611
Position 2731: 0.01705337871871003
Position 1039: 0.006167617429295006
Position 1941: 0.00537747575740868
Position 1265: 0.003485491821276962
Position 1930: 0.0034351615821525227
Position 2411: 0.0031388699702883803
Position 1186: 0.0028249952986862175
Position 3156: 0.0020987051850754864
Position 2974: 0.0020736648187215326
Position 2816: 0.0019092805625553035
Position 1317: 0.0016428426513551326
Position 2395: 0.0015843249234738215
Position 3106: 0.0012597785790038885
Position 2308: 0.0011666490842685423
Position 1159: 0.001041719425618933
Position 652: 0.0009621431516582677
Position 771: 0.0007807183642230058
Position 1240: 0.0005845064786644057
Position 378: 0.0005337241829895111
Position 1071: 0.0004078724586051121
Position 2001: 0.0004035693872929639
Position 1005: 0.0003899338436029275
Position 528: 0.0003644302885316005
Position 2966: 0.00029403160862547184
Position 3172: 0.0002926061261799875
Position 893: 0.0001595890625984022
Position 791: 0.0001493962545814587
Position 855: 0.00013466490355484439
Position 884: 0.00012970547823655748
Position 1522: 8.758309136658706e-05
Position 910: 8.062399460364134e-05
Position 1056: 7.731303262517777e-05
Position 388: 7.562574341256612e-05
Position 1505: 7.526164040445196e-05
Position 694: 7.03684684223732e-05
Position 1728: 3.1867666388935785e-05
Position 1725: 2.8748493637336726e-05
Position 223: 2.0375939350015717e-05
Position 366: 1.4358492629084527e-05
Position 1705: 7.919093600310868e-06
Position 246: 3.7861631641978725e-06
Position 775: 6.053577598140105e-07
Position 512: 4.563891350124984e-07
Position 717: 3.444195462868862e-07
Position 2671: 3.1829509804602734e-07
Position 2718: 2.539423660543364e-07
Position 2634: 8.13665479729156e-08
Position 198: 3.573301163933046e-08
Position 132: 3.40764593079489e-08
Position 172: 1.154042908322302e-08
Position 38: 3.0588913211720075e-09
Position 158: 2.3240200991829425e-09
Position 103: 9.094214360090776e-10
Position 465: 4.6768086886548636e-11
Position 410: 3.087485321278272e-11
Position 6: 2.003334659696443e-11
Position 281: 1.6694458338693515e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1778: 0.9963891694511452
Position 249: 0.9791978142546603
Position 1360: 0.9678085513980524
Position 1559: 0.9643565366729079
Position 2763: 0.8920830063209928
Position 819: 0.8909305089143414
Position 1962: 0.5317363133408931
Position 2472: 0.4059255961220631
Position 2001: 0.31096268149094447
Position 2790: 0.05553623837530458
Position 2827: 0.039863886907577174
Position 1606: 0.02282189019380463
Position 3218: 0.018785434168860516
Position 276: 0.01176164113239057
Position 3260: 0.010986199187804876
Position 831: 0.007256078551227466
Position 2885: 0.006762798839592854
Position 301: 0.003966034773903612
Position 1254: 0.003724831149165931
Position 549: 0.0036564174201986835
Position 3297: 0.0036148789712823915
Position 1574: 0.0031756718527025493
Position 1800: 0.0028052692755646063
Position 2311: 0.002673772630418233
Position 948: 0.0026624315921019454
Position 1651: 0.0018894678307812248
Position 2384: 0.001736468595899011
Position 441: 0.0017100521751764735
Position 444: 0.001678274524034544
Position 2075: 0.0016254114916891978
Position 2029: 0.001551474935575854
Position 1119: 0.0013372654978827353
Position 2195: 0.0013308427912987109
Position 332: 0.0010613367426667206
Position 3233: 0.0006286113264135755
Position 678: 0.0006226319352116789
Position 2354: 0.0004964919415540842
Position 1849: 0.00022113173542607692
Position 354: 0.00018554513551264986
Position 1615: 0.0001761281489679343
Position 3332: 0.00014728714708471205
Position 392: 0.00010440650585467929
Position 647: 6.508127869045844e-05
Position 701: 5.658068850099201e-05
Position 1663: 4.746817623121519e-05
Position 651: 4.4583142467305114e-05
Position 554: 3.872788036641638e-05
Position 1858: 2.688932681938951e-05
Position 981: 2.5793798739740268e-05
Position 1780: 1.1924432664100488e-05
Position 317: 7.86925815660823e-10
Position 183: 3.8660598810604697e-11
Position 52: 3.2872016315883293e-13
Position 139: 3.017657541770256e-13
Position 145: 1.4453099980097823e-13
Position 143: 1.7796625720776333e-14
Position 76: 1.6529021271739654e-14
Position 58: 8.26033601640232e-15
Position 103: 7.953056538481085e-15
Position 198: 1.9800378946498847e-15
