Gene = Vps36
index = 1596
Annotated 5SS: [184 973]
Annotated 3SS: [ 246 1030]
SMsplice 5SS: [184 973]
SMsplice 3SS: [ 246 1030]
top_k =  100
Partition function (log Z): 1.7855346786067758

Sorted 5' Splice Sites (High to Low Probability):
Position 973: 0.9879918167751403
Position 184: 0.9864755360054647
Position 841: 0.0181235498763106
Position 157: 0.009387116172620337
Position 328: 0.008526371157296082
Position 772: 0.006021519099707389
Position 1343: 0.0016815050090222153
Position 355: 0.0009809163700390008
Position 982: 0.0006432875592333343
Position 195: 0.0002502780213528398
Position 364: 0.00018370078734354978
Position 527: 9.371333356024284e-05
Position 519: 7.780867349403009e-05
Position 514: 5.4393133390739595e-05
Position 512: 5.3627654855687485e-05
Position 470: 3.452277539684378e-05
Position 926: 7.841115663944554e-06
Position 1181: 6.815277333441526e-06
Position 438: 1.5053104918698838e-06
Position 492: 1.313866885014561e-06
Position 1375: 9.035200949349731e-07
Position 291: 1.5550792220470257e-08
Position 8: 9.920914283274675e-09
Position 268: 9.721769914069016e-09
Position 139: 7.440355611837774e-09
Position 845: 3.9099569771801535e-09
Position 116: 1.5140986040742936e-09
Position 122: 1.0592829650496372e-09
Position 106: 4.764553537380901e-10
Position 27: 2.9125694056958825e-10
Position 25: 2.1297846373079191e-10
Position 13: 1.0290463633236559e-10
Position 780: 6.052594370989421e-12
Position 220: 1.205425444933693e-12
Position 271: 3.668993312328145e-13
Position 299: 1.0250225108781604e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1030: 0.9978676450673636
Position 246: 0.9882026683905475
Position 908: 0.011021319426692313
Position 405: 0.008489794515031308
Position 735: 0.0063634737603410554
Position 929: 0.0024122601674266553
Position 1397: 0.0016348350139034802
Position 816: 0.0011112963031130454
Position 230: 0.0010528241136198108
Position 578: 0.0007667260081331282
Position 926: 0.0005014789741955909
Position 448: 0.00045848137763521125
Position 527: 0.0002955133259378883
Position 350: 0.00014303133546680094
Position 1448: 4.757351521367024e-05
Position 608: 4.666997498576844e-05
Position 942: 4.3098956223469004e-05
Position 368: 3.650197758598069e-05
Position 259: 3.486236554780632e-05
Position 470: 3.482565527037688e-05
Position 1161: 1.4000405684370613e-05
Position 1237: 6.8268722915968035e-06
Position 1037: 6.486055456122526e-06
Position 1033: 5.413431028065691e-06
Position 635: 4.5670876818576973e-07
Position 1170: 1.66750649715532e-08
Position 1135: 1.1330661618107194e-08
