Gene = Mtp
index = 1290
Annotated 5SS: [ 191 1605 2591 3191 3426]
Annotated 3SS: [ 804 1659 2649 3257 3483]
SMsplice 5SS: [ 191 1605 2591 3191 3426]
SMsplice 3SS: [ 600 1659 2649 3257 3483]
top_k =  100
Partition function (log Z): 11.74338008030098

Sorted 5' Splice Sites (High to Low Probability):
Position 2591: 0.9993404525068039
Position 3426: 0.9962967901984151
Position 3191: 0.9933528536136106
Position 1605: 0.9845381132326292
Position 191: 0.9792894228840252
Position 1734: 0.06372891682683894
Position 2971: 0.044011825518001854
Position 2288: 0.04249785944492142
Position 456: 0.04040576687421648
Position 433: 0.038769418632836276
Position 2251: 0.0356226631132819
Position 2835: 0.02781761009384798
Position 451: 0.018487249866395265
Position 2113: 0.013661501878863004
Position 394: 0.008186893891676757
Position 222: 0.006894730188671243
Position 1210: 0.005562808306310249
Position 1978: 0.005125236119184768
Position 409: 0.00496128856889624
Position 736: 0.004830573948363061
Position 742: 0.003997993085449882
Position 492: 0.003489652516701149
Position 1609: 0.003224421846295488
Position 195: 0.0029701247667946544
Position 3141: 0.002287954813813858
Position 2845: 0.0020677071269256005
Position 469: 0.0019026917885265194
Position 2938: 0.0017284852282686079
Position 1821: 0.0015772644444002767
Position 46: 0.0013679720280975313
Position 385: 0.0011969884087053757
Position 260: 0.001010624287039606
Position 2929: 0.0009448180508515491
Position 400: 0.0008289194302372204
Position 1825: 0.0007020671492188074
Position 2958: 0.0004927480406995202
Position 3195: 0.0004682117991661782
Position 2713: 0.00036481755609807636
Position 2888: 0.0002978264337764808
Position 2560: 0.0002612713638433057
Position 3542: 0.00014591886519723404
Position 2724: 9.692423878684376e-05
Position 3634: 4.4164088887488535e-05
Position 3430: 3.848233881137169e-05
Position 3345: 1.1007442360313501e-05
Position 981: 9.659632951015981e-06
Position 95: 2.087444870310601e-07
Position 1738: 1.8006098720570652e-07
Position 230: 1.1698003859671408e-07
Position 2726: 1.1351078708959151e-07
Position 64: 5.221506522173632e-08
Position 25: 4.454958126211621e-08
Position 217: 3.569372708193695e-08
Position 144: 2.5161738154837682e-08
Position 241: 1.7134576060648725e-08
Position 3390: 1.2150494145062965e-09
Position 3300: 1.8823989263215529e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2649: 0.9939811099371597
Position 1659: 0.9864754025640976
Position 3257: 0.9709866158933642
Position 3483: 0.5067508037130184
Position 600: 0.5043226364963439
Position 3514: 0.48617448348770825
Position 263: 0.4329493068433304
Position 2316: 0.0959515907137314
Position 3035: 0.06876338888692708
Position 2357: 0.04579530865370158
Position 296: 0.03288111150866222
Position 538: 0.029548739463737206
Position 3313: 0.02270731107391947
Position 1157: 0.01850728671367982
Position 804: 0.017767738545783594
Position 1282: 0.016197103439638608
Position 267: 0.01047121315494252
Position 838: 0.009965673680437692
Position 1380: 0.009035830102405953
Position 2187: 0.008916717389033293
Position 1359: 0.008007089643361486
Position 1110: 0.007560521008182521
Position 2958: 0.005941941891763984
Position 1807: 0.004918363134450878
Position 241: 0.004888700300251514
Position 2661: 0.00487793074548535
Position 1890: 0.0046352303066507896
Position 2287: 0.004603335356361646
Position 660: 0.003954932719715503
Position 510: 0.0038837683713445017
Position 828: 0.003271640508699193
Position 460: 0.0027409520965924646
Position 3053: 0.002695815912030877
Position 3627: 0.002533403151682921
Position 2168: 0.0018871652144988866
Position 3471: 0.0016650112961752363
Position 1810: 0.001230362082406951
Position 2134: 0.00122039726147564
Position 2031: 0.0009978790569988864
Position 1665: 0.000770657496753071
Position 3266: 0.0006934880358440988
Position 100: 0.0006128455056658086
Position 2775: 0.0005642423433383645
Position 3345: 0.0004962560533904355
Position 1786: 0.0004900697677232811
Position 2684: 0.0004228762646737926
Position 2968: 0.0002971968882509518
Position 3318: 0.00026748459121471934
Position 3326: 0.00020394757215537007
Position 2675: 9.255513394731752e-05
Position 3701: 8.307117404520055e-05
Position 112: 6.655149345157154e-05
Position 3637: 6.634057104652503e-05
Position 3405: 3.7995728771315286e-05
Position 3768: 2.367332492363676e-05
Position 95: 2.282814164246974e-05
Position 373: 1.6884424123166257e-05
Position 3377: 1.0256807277333306e-05
Position 3742: 8.454295981891476e-06
