Gene = sturkopf
index = 1898
Annotated 5SS: [122 658]
Annotated 3SS: [255 716]
SMsplice 5SS: [658]
SMsplice 3SS: [716]
top_k =  100
Partition function (log Z): -7.4344689532576345

Sorted 5' Splice Sites (High to Low Probability):
Position 658: 0.9435842917476363
Position 122: 0.08411593151939091
Position 1010: 0.06383560035067938
Position 1412: 0.06014380776582876
Position 1075: 0.013308142439086991
Position 1078: 0.01058369514695298
Position 849: 0.008389775279727077
Position 524: 0.006949299005965927
Position 1033: 0.006596652889980742
Position 1024: 0.005738064267615629
Position 1031: 0.0043704585996218875
Position 338: 0.004220462671871065
Position 689: 0.003558887611058019
Position 943: 0.00342135343247099
Position 592: 0.0031550545220140635
Position 1533: 0.003023049727346794
Position 5: 0.0011051699346454477
Position 651: 0.0010578666626072505
Position 998: 0.0010281224378474014
Position 761: 0.0010148536414946781
Position 1406: 0.0005116568417036372
Position 341: 0.00035482665251004923
Position 400: 0.00019252923650148502
Position 31: 0.0001715542316565721
Position 45: 0.0001622637789131422
Position 1337: 0.0001618769708830657
Position 1238: 6.163075142865475e-05
Position 965: 5.6807552947805335e-05
Position 583: 4.2391094885365164e-05
Position 889: 4.201129638097766e-05
Position 415: 3.784838136768603e-05
Position 126: 2.3926459846740477e-05
Position 180: 1.992280598071026e-05
Position 101: 1.235885838162272e-05
Position 662: 1.0155463632060298e-05
Position 629: 3.899789429880368e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 716: 0.7684953261518528
Position 1132: 0.3363814583690886
Position 1611: 0.042109370149286854
Position 186: 0.03507791199411274
Position 1512: 0.019602921551644312
Position 1470: 0.005938343966431286
Position 437: 0.005332837373728932
Position 591: 0.0037787227468434686
Position 432: 0.0030124534553659724
Position 197: 0.00202496188966233
Position 1172: 0.0012086102355119191
Position 523: 0.0010955257667140392
Position 307: 0.0009726576159419279
Position 1315: 0.0009511120529730023
Position 453: 0.0007824250103550765
Position 603: 0.0007339480245546645
Position 414: 0.0006063240669111761
Position 255: 0.0005556786636129856
Position 161: 0.0005531680310312031
Position 258: 0.0005461151735829406
Position 268: 0.0002846595662354006
Position 1584: 0.00024932987854251755
Position 456: 0.00021905263442907564
Position 325: 0.00021268612169361817
Position 1598: 0.00018059176476093082
Position 141: 8.850657013967356e-05
Position 398: 6.799118479697142e-05
