Gene = Sec63
index = 1481
Annotated 5SS: [ 471 1893 3210]
Annotated 3SS: [1182 1960 3291]
SMsplice 5SS: [ 471 1044 1893 3210]
SMsplice 3SS: [ 540 1182 1960 3291]
top_k =  100
Partition function (log Z): 5.174657396240036

Sorted 5' Splice Sites (High to Low Probability):
Position 1893: 0.9989566756626665
Position 3210: 0.9970350486849668
Position 471: 0.8328605519205597
Position 1044: 0.38959019444475734
Position 1052: 0.19161458015834862
Position 986: 0.11070614506328441
Position 56: 0.04859379346463426
Position 2721: 0.02097689590451062
Position 1686: 0.020180864815382723
Position 565: 0.019787586688796946
Position 561: 0.016191971103985257
Position 37: 0.013576874830753363
Position 1058: 0.008227180754291841
Position 367: 0.005468025150271011
Position 50: 0.0052928039798074
Position 3491: 0.005247073862641196
Position 2697: 0.005173185959580961
Position 1645: 0.004035200727538555
Position 707: 0.003418726503702293
Position 734: 0.0020492552909095714
Position 456: 0.001652883928222079
Position 553: 0.001623856856755367
Position 3694: 0.0014000033393444522
Position 701: 0.0013660134925133345
Position 54: 0.0013595531437127248
Position 2104: 0.0011540814580700515
Position 845: 0.0009463465566606057
Position 807: 0.0009167732258731711
Position 3698: 0.000704708954548329
Position 834: 0.0005884540118971533
Position 2111: 0.0005354963586287343
Position 575: 0.000420290418377729
Position 41: 0.0003255673547893003
Position 3598: 0.0002790988634290625
Position 1884: 0.000275339138469199
Position 2820: 0.00027077316103701004
Position 3522: 0.0002457344972977161
Position 76: 0.0002173057336956546
Position 3726: 9.355210732694865e-05
Position 3671: 8.037421886938296e-05
Position 85: 3.1814168237901526e-05
Position 67: 2.173997436815782e-05
Position 250: 1.8652137821504677e-05
Position 8: 1.8192539056660337e-05
Position 3731: 1.6883785137663598e-05
Position 354: 8.497423486825689e-06
Position 557: 6.300383333264071e-06
Position 35: 3.6904751029745548e-06
Position 361: 1.041067171857823e-06
Position 3446: 6.060993679661174e-07
Position 3374: 4.486589824338401e-07
Position 388: 4.3188440430450386e-07
Position 475: 4.01328673364589e-07
Position 3194: 2.3213367463328354e-07
Position 2416: 1.3837986971929096e-07
Position 3304: 8.223607232623074e-08
Position 2950: 2.8519335240763146e-08
Position 1558: 2.3653922107077858e-08
Position 2260: 2.2483386002780115e-08
Position 2125: 2.0825898831060286e-08
Position 197: 5.1994504782968326e-09
Position 2132: 4.472528209345656e-12
Position 2119: 1.7016931762000733e-12
Position 2480: 2.9602649200753934e-13
Position 2385: 2.892870367196044e-13
Position 2507: 2.708309786152506e-13
Position 2537: 2.7041469570703127e-13
Position 2187: 2.4132518628642213e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3291: 0.9982705205459609
Position 1960: 0.9953286509164054
Position 1182: 0.9724116477964377
Position 540: 0.5851780928646462
Position 109: 0.05618656267456315
Position 1751: 0.020180777125095112
Position 3104: 0.01746713167360619
Position 765: 0.0174077410162864
Position 112: 0.008167483106461641
Position 2783: 0.006737200462279587
Position 3598: 0.006334438740322796
Position 1135: 0.00577991330062655
Position 1346: 0.004381785776991729
Position 155: 0.004146564241185936
Position 1720: 0.004035200727538555
Position 3780: 0.0023110774016216226
Position 2161: 0.0019349392545116404
Position 688: 0.0016943772707171663
Position 1993: 0.0013715098628514057
Position 1968: 0.0008494358993673573
Position 1092: 0.0007323578470337684
Position 1043: 0.0006364776669223454
Position 2061: 0.0005327798603124703
Position 2032: 0.0005037613677027902
Position 3666: 0.0002790988634290625
Position 3317: 0.00021822240168021504
Position 3314: 0.00020336014748259399
Position 115: 0.00010951358464248424
Position 1972: 0.00010448924732820139
Position 118: 1.9680216908182663e-05
Position 220: 1.615707397000017e-05
Position 334: 1.2028841195288365e-05
Position 713: 1.009872181229882e-05
Position 971: 9.526617227011993e-06
Position 65: 2.809392223881986e-06
Position 191: 1.607450160814911e-06
Position 200: 1.0751976933748084e-06
