Gene = RpS17
index = 1449
Annotated 5SS: [ 30 127 648]
Annotated 3SS: [ 93 495 706]
SMsplice 5SS: [ 30 648]
SMsplice 3SS: [ 93 706]
top_k =  100
Partition function (log Z): 4.571243768718272

Sorted 5' Splice Sites (High to Low Probability):
Position 648: 0.999651896151418
Position 30: 0.9959321011493099
Position 127: 0.04759334071721103
Position 212: 0.0425740353171147
Position 415: 0.026801023632926083
Position 252: 0.022190076465411875
Position 339: 0.008045639874541263
Position 418: 0.002689004356779048
Position 219: 0.0023513803587797157
Position 361: 0.0008136404679346338
Position 170: 0.0004732992397060948
Position 96: 0.0003175961474721073
Position 747: 0.0002923682913603764
Position 230: 0.00023834507495168044
Position 261: 0.00019919864883528272
Position 962: 0.00011592108528946641
Position 272: 8.940226801942967e-05
Position 953: 8.88363977776674e-05
Position 672: 4.14477466283233e-05
Position 34: 4.0292771160393036e-05
Position 843: 3.857211415333349e-05
Position 784: 2.4827353310322674e-05
Position 535: 2.184231146754816e-05
Position 517: 1.276959251819459e-05
Position 754: 5.4502391020776015e-06
Position 18: 5.064627961140107e-06
Position 934: 1.4206644578020345e-06
Position 47: 5.491085623579426e-07
Position 57: 5.803721903644628e-09
Position 652: 3.54625953261779e-09
Position 604: 1.8617684206486474e-09
Position 549: 3.5385655360769524e-10
Position 502: 1.0646539547405807e-10
Position 668: 8.446061345820008e-11
Position 567: 3.6172031539413485e-11
Position 131: 1.03173911078041e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 706: 0.9966880521634204
Position 93: 0.9485771511697327
Position 495: 0.19661076270528996
Position 295: 0.001600311078511846
Position 424: 0.001349174654566198
Position 767: 0.001128754542063121
Position 773: 0.001049854351830339
Position 746: 0.0007297572744253238
Position 389: 0.0007192110225143044
Position 361: 0.0005867950228303961
Position 830: 0.0003876282488436531
Position 319: 0.0003521103331263568
Position 116: 0.0002711527281005505
Position 1023: 0.00012701461491402996
Position 1012: 8.111392078742686e-05
Position 513: 8.0177178767789e-05
Position 415: 6.808749857033953e-05
Position 242: 6.645319623624108e-05
Position 905: 4.342250154468318e-05
Position 588: 3.4611719259114085e-05
Position 198: 1.8652203458105954e-05
Position 776: 1.7348823961591272e-05
Position 397: 1.586629738144065e-05
Position 167: 1.2093096723929151e-05
Position 344: 1.085337388921307e-05
Position 219: 8.250128860418098e-06
Position 779: 7.801004338000134e-06
Position 179: 6.893112928701593e-06
