Gene = Unr
index = 1585
Annotated 5SS: [4189 4874 5343 6136 6360 6591 7598 7832]
Annotated 3SS: [4325 4947 5408 6205 6420 6649 7653 7895]
SMsplice 5SS: [  49 4874 5343 5617 6136 6360 6591 7598 7832]
SMsplice 3SS: [4325 4947 5408 5691 6205 6420 6649 7653 7895]
top_k =  100
Partition function (log Z): 26.805278075585598

Sorted 5' Splice Sites (High to Low Probability):
Position 49: 1.0
Position 7832: 0.9996704940885449
Position 6591: 0.9986752482405947
Position 6360: 0.9986226076894676
Position 7598: 0.9983550073880187
Position 5343: 0.9979467371350755
Position 6136: 0.9973573426934191
Position 4874: 0.9824193710189723
Position 5617: 0.8991868237401213
Position 4189: 0.40787359269144124
Position 5779: 0.08032985263535027
Position 8756: 0.06973001417465817
Position 8772: 0.06088595097772005
Position 7467: 0.04970908315910518
Position 8020: 0.03849146891759538
Position 8344: 0.022619921842259468
Position 5219: 0.01646794508467166
Position 7992: 0.01250691716486413
Position 5809: 0.0071531833492179744
Position 5906: 0.006470648617451258
Position 6959: 0.006271962563033697
Position 6481: 0.005728888773520756
Position 8801: 0.005151212456292544
Position 6954: 0.0039676243977124406
Position 6233: 0.002809080019244304
Position 7091: 0.002259673341039018
Position 7110: 0.0022455699203324264
Position 5787: 0.0021061481346398925
Position 8106: 0.0013064308593061936
Position 5764: 0.0012249090467171054
Position 5285: 0.0011104951255064784
Position 6570: 0.0009859298150636144
Position 5314: 0.0008392554356428544
Position 6483: 0.0005190054247601144
Position 6144: 0.0004826282491839235
Position 5458: 0.00037000608129942876
Position 5468: 0.00035644135725008996
Position 6364: 0.00032142054858891236
Position 5463: 0.00028687658532561
Position 5473: 0.0002253668027902452
Position 5411: 0.0001457515684844535
Position 6124: 0.00014092051283093283
Position 5493: 9.277940759752908e-05
Position 6085: 7.286549324834497e-05
Position 7842: 7.235642592444043e-05
Position 6471: 7.099910196269643e-05
Position 7031: 4.950760683825928e-05
Position 6092: 4.9256061118899456e-05
Position 5476: 2.7138361103938658e-05
Position 7072: 2.1973203366675026e-05
Position 5018: 6.335437744373046e-06
Position 5582: 5.0363372301422966e-06
Position 8028: 5.010895594247008e-06
Position 5621: 3.8975695838927465e-06
Position 6692: 1.6089546617797262e-06
Position 6683: 1.1143623791626105e-06
Position 6745: 1.0007396262898718e-06
Position 6524: 5.741117855275329e-07
Position 5766: 5.490781182395807e-07
Position 6730: 3.468293792603035e-07
Position 6595: 2.2667322431872817e-07
Position 6373: 2.9258722427035467e-08
Position 5566: 1.166977005896313e-08
Position 5125: 6.18696460985468e-09
Position 6507: 4.929002897746438e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5408: 0.9985092363082363
Position 6420: 0.9953688716806922
Position 6205: 0.9947857238545957
Position 6649: 0.9931111745070207
Position 7895: 0.9920523027080667
Position 7653: 0.9861135290430904
Position 4947: 0.8444323794187214
Position 5691: 0.7476010050414983
Position 4325: 0.7026144848710708
Position 3917: 0.2829349658971767
Position 4284: 0.23865891654757568
Position 5852: 0.1605978707578228
Position 8888: 0.13215882438205967
Position 5015: 0.10777306914427498
Position 3485: 0.06081872033429974
Position 5670: 0.05779856414362617
Position 8077: 0.055605090206324176
Position 4968: 0.04544074698664421
Position 4353: 0.02957533369978923
Position 2384: 0.028462612523942072
Position 7531: 0.027860972390235956
Position 2873: 0.027549843434904266
Position 5976: 0.024606644746115135
Position 2593: 0.021985840137930524
Position 7537: 0.019979544156299066
Position 9562: 0.017773459001495982
Position 5272: 0.016433270202408513
Position 7189: 0.012009396468698448
Position 7728: 0.011131384868160983
Position 6537: 0.009662199921393775
Position 8923: 0.005410418013915521
Position 6289: 0.005302153535053944
Position 6835: 0.004966570187823102
Position 8466: 0.004610804906827614
Position 5877: 0.004138798370661754
Position 7047: 0.0033766232026749376
Position 5551: 0.0029638691872612742
Position 9544: 0.002838039251764
Position 6253: 0.0017141291282866795
Position 7562: 0.0016912770473379744
Position 7665: 0.001227422969699401
Position 5725: 0.0006259781353215636
Position 6688: 0.00043365795285911827
Position 6674: 0.00029837126585603876
Position 6465: 0.00019540242701670643
Position 6236: 0.00015332197208831543
Position 6709: 0.00015233118748743157
Position 6626: 0.00013506115113449035
Position 6446: 5.4600776472678464e-05
Position 6207: 4.545497216169979e-05
Position 7810: 3.906507776145396e-05
Position 7779: 1.1734326845675626e-05
Position 6515: 7.701384733604455e-06
Position 5454: 6.084789869634472e-06
Position 5419: 5.582792903391969e-06
