Gene = Fife
index = 1169
Annotated 5SS: [  339 13995 22202 27138 29470 32072 32478 32793 33153 38105 38626 38862
 44814 45780 53214 53477]
Annotated 3SS: [13763 21751 27001 29128 31822 32220 32537 32910 37979 38405 38796 44631
 45042 52467 53314 54017]
SMsplice 5SS: [  339 14019 27138 29061 29470 32072 32478 32793 33153 38105 38626 53214
 53477]
SMsplice 3SS: [13763 27001 28771 29128 31822 32220 32537 32910 37979 38405 52467 53314
 54017]
top_k =  100
Partition function (log Z): 9.742499526439786

Sorted 5' Splice Sites (High to Low Probability):
Position 27138: 0.9999999999999986
Position 38626: 0.9999999999885134
Position 32793: 0.9997003368563644
Position 32072: 0.9988712938974961
Position 32478: 0.9908037591979605
Position 33153: 0.9807066577200726
Position 38105: 0.9408281179931386
Position 21129: 0.7068909732597357
Position 14019: 0.6998798918124115
Position 15566: 0.5651386101930314
Position 339: 0.5597387736721834
Position 29470: 0.471573205567604
Position 53477: 0.38423913117249653
Position 182: 0.36345243113635944
Position 13902: 0.22877245520911085
Position 163: 0.07680879519145536
Position 13995: 0.05716656039383337
Position 33185: 0.01814055471802987
Position 38125: 0.016146980823770307
Position 14047: 0.014181092584643304
Position 32485: 0.00333521329279323
Position 34018: 0.0013901354049151772
Position 35309: 0.0009306186475753795
Position 34739: 0.0006275734608204271
Position 44814: 0.0006156662553239817
Position 46773: 0.0005747473757825771
Position 45780: 0.0005018540659027358
Position 32579: 0.00028972023077028324
Position 32799: 0.00017263475404349042
Position 32435: 0.00011929146927666705
Position 32797: 4.536421506747895e-05
Position 41234: 1.6943832349855686e-05
Position 33234: 3.648935328930644e-06
Position 38892: 6.116656062262153e-08
Position 32429: 2.043945921924997e-08
Position 39310: 5.353986483097987e-09
Position 38862: 4.288542435165686e-11
Position 39069: 1.438444267422678e-11
Position 38670: 8.24368258753081e-12
Position 38717: 3.982135441210635e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 27001: 0.9999999999999991
Position 13763: 0.9999999999999982
Position 32910: 0.9997897215211033
Position 31822: 0.9988712938974967
Position 53314: 0.9987172360884714
Position 38405: 0.9971693163695406
Position 32220: 0.9863686846769032
Position 32537: 0.973420715994961
Position 37979: 0.7430637172401333
Position 15401: 0.5651386101930301
Position 21002: 0.47340203275762405
Position 29128: 0.44542290265728385
Position 54017: 0.38423913117249653
Position 20974: 0.23348894050211194
Position 36930: 0.09490754350725843
Position 36819: 0.03666202867191822
Position 37169: 0.035259289763979025
Position 28771: 0.026150302910319383
Position 36773: 0.01643346958145453
Position 37043: 0.015363488367804542
Position 35920: 0.015285562903890992
Position 32601: 0.01055656044915434
Position 32646: 0.006929173636495054
Position 32163: 0.005412288624299624
Position 32240: 0.0048738488368159655
Position 38347: 0.0028285558260499446
Position 32541: 0.0021593688205150383
Position 32140: 0.0014421808988334696
Position 32607: 0.001198528691521133
Position 32230: 0.001026281281214679
Position 46308: 0.0009782658865621233
Position 35137: 0.0009306186475753787
Position 32264: 0.0008108393975595155
Position 43915: 0.0006210953454529889
Position 45042: 0.0006192758882761584
Position 46850: 0.0005747473757825771
Position 34460: 0.00033592940130872025
Position 32703: 0.00026786914746193785
Position 32872: 0.00021009176429794213
Position 33552: 0.00020572980008725291
Position 44944: 0.0001769688811860575
Position 33365: 0.0001499066530250805
Position 34688: 0.00011640575529827963
Position 34381: 5.965969625317975e-05
Position 41154: 1.103711881572044e-05
Position 41151: 4.290561280771656e-06
Position 38378: 2.1265816401463495e-06
Position 42921: 1.2818729009550478e-06
Position 41578: 1.2172982506947578e-06
Position 41133: 1.1559323059438895e-06
Position 40583: 1.010014663343494e-06
Position 33935: 9.389331973336477e-07
Position 41916: 7.362349476046155e-07
Position 38796: 3.236129813194723e-07
Position 41289: 1.854386606547253e-07
Position 38952: 1.2972447221938222e-07
Position 39122: 1.257856723924634e-07
Position 32921: 1.1862253188396947e-07
Position 32932: 5.886756836941689e-08
Position 39390: 5.057023002356903e-08
Position 39233: 4.274639670894545e-08
Position 39457: 4.086462318114776e-08
Position 38887: 3.197350810535072e-08
Position 39587: 1.7119040454163643e-08
Position 38814: 9.743102264478018e-09
Position 32887: 9.224496928140418e-09
Position 40780: 1.957728438041422e-09
Position 38717: 7.186417985262926e-11
