Gene = Rcd7
index = 1415
Annotated 5SS: [ 440  855 1607]
Annotated 3SS: [ 572 1022 1662]
SMsplice 5SS: [ 855 1261 1607]
SMsplice 3SS: [1022 1312 1662]
top_k =  100
Partition function (log Z): -2.175833071958951

Sorted 5' Splice Sites (High to Low Probability):
Position 1607: 0.9942579704322622
Position 855: 0.8760011635552098
Position 1261: 0.7229157285852996
Position 859: 0.10068971766223771
Position 399: 0.09305819968496877
Position 1788: 0.07499205371571861
Position 432: 0.03787727816223245
Position 1217: 0.011613517433817565
Position 520: 0.009737481606679988
Position 1742: 0.00918130628512119
Position 1684: 0.005084660759018394
Position 456: 0.0034513414295001942
Position 1228: 0.0031678900567331768
Position 1734: 0.0020247065144826403
Position 485: 0.0010924626715260624
Position 5: 0.00060298290770173
Position 271: 0.0005694299365942003
Position 286: 0.00047183932916549986
Position 370: 0.00025584599406226153
Position 781: 0.0002466193553158276
Position 518: 0.00020944087718253215
Position 131: 0.00020623440220150438
Position 503: 0.00015904857105670473
Position 74: 0.00013221895828150216
Position 134: 0.00012321419805947132
Position 775: 0.00012185341385338297
Position 817: 0.00012117782437951787
Position 459: 0.00011951642167423835
Position 849: 9.856326366569359e-05
Position 281: 9.639216759679394e-05
Position 376: 9.521993895044491e-05
Position 274: 9.193418177554765e-05
Position 469: 6.734271682055808e-05
Position 405: 5.0381292153414394e-05
Position 95: 8.510634448371293e-06
Position 1576: 7.016702384379005e-06
Position 1445: 6.657056507504869e-06
Position 863: 1.3532039666481992e-06
Position 551: 2.9651378670268274e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1662: 0.9374490746997891
Position 1022: 0.6852441132608496
Position 1312: 0.4558358542483809
Position 1351: 0.3133937592766906
Position 1842: 0.11673651490675303
Position 572: 0.10870706574382494
Position 1135: 0.1052978417314654
Position 1287: 0.06932560035562635
Position 945: 0.02807683388439258
Position 1321: 0.02519943008410758
Position 1799: 0.022720797494020048
Position 597: 0.017677011792471747
Position 1167: 0.0135709788685778
Position 621: 0.009716348953856093
Position 1222: 0.006805139112824689
Position 1354: 0.005778375886405875
Position 681: 0.004850206420396326
Position 642: 0.004048249042776435
Position 1668: 0.0034667481686615985
Position 1179: 0.0032659459539646197
Position 1826: 0.003254541122186583
Position 1542: 0.0018257676865887692
Position 1865: 0.001738788870024682
Position 1778: 0.0013840951089468486
Position 1329: 0.0010368763142498765
Position 1149: 0.0006472621459562092
Position 503: 0.000572979342110801
Position 1200: 0.0004952062263331833
Position 63: 0.0002696510825167759
Position 66: 0.00026896878504890616
Position 478: 0.0001783925014440751
Position 1146: 8.389407883051204e-05
Position 347: 3.221711451155812e-05
Position 485: 2.6012446120850664e-05
Position 123: 1.9218853965709742e-05
Position 153: 8.510634448371293e-06
