Gene = Cnb
index = 1082
Annotated 5SS: [ 221 1459 1679 2079]
Annotated 3SS: [ 281 1516 1740 2142]
SMsplice 5SS: [ 221 1459 1679 2079]
SMsplice 3SS: [ 281 1516 1740 2142]
top_k =  100
Partition function (log Z): 2.8371575244712552

Sorted 5' Splice Sites (High to Low Probability):
Position 2079: 0.9987061256358254
Position 221: 0.9666499661564976
Position 1679: 0.8272592152321389
Position 1459: 0.7433794770553936
Position 1438: 0.09172606793508961
Position 1918: 0.08722460297532961
Position 1635: 0.07110491908687765
Position 620: 0.019941807776150212
Position 2523: 0.018850927526801304
Position 218: 0.011267476924819744
Position 5: 0.010101997741366936
Position 559: 0.005124243463467828
Position 581: 0.003260686931217988
Position 55: 0.0022140279729609405
Position 431: 0.0018388554057746612
Position 624: 0.001129349178654855
Position 2171: 0.0010348199868467887
Position 1892: 0.0005412026508260225
Position 225: 0.0004636880790901126
Position 1218: 0.0002481542657417971
Position 10: 0.00022409619785947012
Position 1090: 0.00019525648505941753
Position 438: 0.00018355497348989812
Position 2571: 0.0001479306854661447
Position 2586: 5.9628885327496974e-05
Position 86: 5.203369743693581e-05
Position 902: 3.845011299235985e-05
Position 79: 1.8541421480020733e-05
Position 8: 9.561078778737205e-06
Position 2360: 6.74581833306325e-06
Position 2259: 6.1455150592992825e-06
Position 1269: 5.604211495963144e-06
Position 2244: 1.209794441109816e-06
Position 2220: 6.165512223906005e-07
Position 2436: 2.7740502501647474e-07
Position 1993: 2.758190345462418e-07
Position 2428: 2.0028355394290005e-07
Position 236: 1.3262783973863387e-08
Position 393: 9.735312982711936e-09
Position 444: 8.552366446805685e-09
Position 198: 1.9859784601941943e-09
Position 181: 1.487970574791421e-09
Position 135: 1.8424642521338143e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 2142: 0.9980734319570693
Position 1740: 0.9915093231683362
Position 281: 0.9326413668484269
Position 1516: 0.6887896408974861
Position 1974: 0.08618818147706683
Position 1523: 0.06260452584199516
Position 2586: 0.012698171349900481
Position 717: 0.01235674785700521
Position 1573: 0.011589331294456655
Position 292: 0.009395203785478553
Position 980: 0.009144422330023856
Position 691: 0.00886037885366968
Position 79: 0.006805333756583297
Position 2598: 0.004819976200533654
Position 498: 0.004530202092259671
Position 1800: 0.004215434633988554
Position 135: 0.0037336907267084838
Position 265: 0.0027031750409194535
Position 1233: 0.0025540104099063122
Position 1980: 0.0017555584891397497
Position 2244: 0.001552772277763067
Position 149: 0.001036155882655859
Position 299: 0.0010035422321688773
Position 1044: 0.0010007381419101333
Position 2607: 0.0009531348283851498
Position 746: 0.0008006837182035315
Position 2649: 0.00049365022065436
Position 111: 0.00038240721279852595
Position 91: 0.0003403545842634944
Position 2297: 0.00020048626713891908
Position 1316: 0.00015276904748626096
Position 2678: 3.7063011386880893e-05
Position 2690: 3.2392874011004125e-05
Position 2685: 2.4098612723419364e-05
Position 458: 1.2451943431620232e-05
Position 96: 1.0645044063812683e-05
Position 2323: 7.972689549763244e-06
Position 2424: 3.5678112238412893e-06
Position 2448: 3.48344469852067e-06
Position 2482: 8.119978445009675e-07
Position 2220: 4.284512039000016e-07
Position 105: 5.8636820789795225e-08
