Gene = chif
index = 1647
Annotated 5SS: [ 702 8203]
Annotated 3SS: [3155 9323]
SMsplice 5SS: [ 702 9807]
SMsplice 3SS: [9323 9876]
top_k =  100
Partition function (log Z): -2.196845675307511

Sorted 5' Splice Sites (High to Low Probability):
Position 702: 0.9999999995140442
Position 9807: 0.998005713075269
Position 10019: 0.021919349551708402
Position 519: 0.01674833232644257
Position 493: 0.008331764112719
Position 485: 0.0019209593647998482
Position 9811: 0.0018690079173614808
Position 481: 0.00152664569380076
Position 597: 0.0012383039161827408
Position 281: 0.0012215597488536554
Position 515: 0.0010298267598254222
Position 10089: 0.0010051195576289463
Position 323: 0.0008052453652395397
Position 483: 0.0006774165205063098
Position 525: 0.0005453937437252291
Position 9990: 0.000514565899063852
Position 286: 0.0005072897348702996
Position 147: 0.0004441718289171254
Position 34: 0.0003097866960061023
Position 489: 0.00030878136116982576
Position 523: 0.00014904913019389568
Position 367: 0.00013856129219436548
Position 76: 0.00012969021628955833
Position 531: 0.00011194499515891333
Position 295: 0.0001073142868601488
Position 505: 8.92732768341543e-05
Position 333: 8.545103764457175e-05
Position 50: 8.313362647427685e-05
Position 9801: 6.540198348768847e-05
Position 218: 4.1662835941040485e-05
Position 10115: 1.0888538837295651e-05
Position 9540: 1.2853551139642318e-07
Position 1318: 7.701905656579028e-10
Position 953: 3.2352660766072442e-12
Position 38: 5.501233012539313e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 9876: 0.9848968625774267
Position 9323: 0.9780118661115311
Position 620: 0.021638514872058416
Position 9216: 0.020807681872080392
Position 10089: 0.014624196103475805
Position 9926: 0.0121459374470944
Position 572: 0.008957694025521587
Position 10142: 0.007937207110387015
Position 663: 0.002633204459319834
Position 359: 0.0018548278898270632
Position 640: 0.0014673166166545536
Position 6748: 0.0011536291799904433
Position 10173: 0.000993985068349976
Position 9852: 0.0009518774210449412
Position 9958: 0.0007549400543567045
Position 9935: 0.0007523647332985318
Position 9938: 0.00027448943315767726
Position 9962: 8.509666744446523e-05
Position 4161: 1.7711111540296523e-08
Position 1607: 1.1330419074472234e-08
Position 3846: 9.652842271112732e-09
Position 2260: 1.731740358131249e-09
Position 1025: 6.649789686795629e-10
Position 985: 2.2850205647112187e-10
Position 870: 1.451406436838371e-10
Position 1176: 5.675316526482354e-11
Position 1182: 2.39009180873452e-11
Position 995: 1.3158946217474593e-11
Position 1041: 9.600533410278563e-12
Position 97: 3.4699141548477906e-12
Position 281: 2.8998926186274668e-12
