Gene = Oseg1
index = 1347
Annotated 5SS: [ 779 1397 1711 3237 3781 4114 4315 4573 4755 4970 5304]
Annotated 3SS: [ 957 1479 1781 3297 3838 4166 4371 4633 4812 5025 5358]
SMsplice 5SS: [ 779 1397 1711 3237 3781 4114 4315 4573 4755 4970 5304]
SMsplice 3SS: [ 957 1479 1781 3297 3838 4166 4371 4633 4812 5040 5358]
top_k =  100
Partition function (log Z): 26.522614367285648

Sorted 5' Splice Sites (High to Low Probability):
Position 4114: 0.9997920875749305
Position 4315: 0.998103577454337
Position 1711: 0.9971434758931005
Position 4755: 0.9954785389640538
Position 5304: 0.9632186570855468
Position 3237: 0.926231469632134
Position 3781: 0.914564766799781
Position 779: 0.8783846793667823
Position 4970: 0.8641907702795801
Position 1397: 0.714649491962466
Position 4573: 0.6882632086111429
Position 2279: 0.23484057822584034
Position 2941: 0.10891768367656403
Position 3410: 0.09191362336537164
Position 684: 0.05825362789532489
Position 3485: 0.05813521101859383
Position 4433: 0.050406374366217664
Position 4511: 0.04812892050663349
Position 3441: 0.03513615027033999
Position 1094: 0.03296202161437723
Position 1239: 0.03295798013661091
Position 1051: 0.022445034570693995
Position 5309: 0.01010697873314637
Position 719: 0.005283397693118857
Position 2485: 0.004595822387840525
Position 873: 0.004126977655317523
Position 5469: 0.0033591829160509517
Position 3594: 0.0024043178177726807
Position 1076: 0.00217827835472769
Position 783: 0.001969181169656748
Position 1705: 0.0018822635683279694
Position 1258: 0.0016265665345891606
Position 5254: 0.0015870674909871385
Position 3656: 0.0015595734996195598
Position 4298: 0.0014845160760893327
Position 2806: 0.0013338832850489774
Position 405: 0.0011440892635750694
Position 4560: 0.001128684972348995
Position 2027: 0.0009851488873072385
Position 2099: 0.00076701474251538
Position 1038: 0.0007108380646608937
Position 4577: 0.0006135093645154137
Position 1893: 0.000584964702124243
Position 481: 0.00047767260238602697
Position 832: 0.00042543138242534306
Position 5246: 0.0003750110407350887
Position 879: 0.00036653937031809247
Position 515: 0.00036544142354210795
Position 109: 0.00035672351631829967
Position 332: 0.00035544903036267524
Position 103: 0.00034978508625587535
Position 197: 0.0003341686499324733
Position 5235: 0.00032482028037786103
Position 4496: 0.0003006249323418727
Position 659: 0.00029399674435804583
Position 4319: 0.0002822561337012237
Position 1992: 0.00026495917956087615
Position 3686: 0.00023352717813310048
Position 547: 0.00017765876717712367
Position 376: 0.0001552531040197645
Position 4606: 0.00012751588498013052
Position 648: 0.00012132108924803575
Position 154: 0.00010386814400013617
Position 3520: 0.00010227089438417276
Position 49: 8.703260766136153e-05
Position 2104: 8.209210799760551e-05
Position 3993: 7.918475280109148e-05
Position 2224: 7.503308920337847e-05
Position 317: 7.125400117206421e-05
Position 2336: 7.043973372098669e-05
Position 152: 5.842025228612187e-05
Position 3473: 5.8039831862838654e-05
Position 226: 5.0169617402693295e-05
Position 115: 3.920924117980664e-05
Position 98: 3.723640042382731e-05
Position 791: 2.766252991812107e-05
Position 142: 2.4975793056821308e-05
Position 5471: 2.448098594178855e-05
Position 484: 2.3943351996574078e-05
Position 4451: 2.3912729575467887e-05
Position 4094: 2.3118549661088683e-05
Position 859: 2.1574490931153267e-05
Position 364: 2.1076915716165197e-05
Position 632: 2.0324404393518835e-05
Position 4449: 1.97917445124656e-05
Position 319: 1.8559025949318272e-05
Position 4422: 1.664790721228319e-05
Position 4053: 1.320237481413422e-05
Position 268: 1.14702895638481e-05
Position 3972: 3.6964652970951585e-06
Position 4118: 2.4278046126033895e-06
Position 4405: 1.8444858258240146e-07
Position 4235: 3.9463069719188514e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3297: 0.9988978718254076
Position 3838: 0.9986079600846854
Position 4371: 0.9975921749848574
Position 1781: 0.9897565486979055
Position 4166: 0.9816287306071655
Position 5358: 0.9759103927215514
Position 1479: 0.8571205712932155
Position 4812: 0.7290080785666372
Position 4633: 0.71091884267385
Position 5040: 0.5138330037705722
Position 957: 0.43657373518361176
