Gene = Sema5c
index = 1484
Annotated 5SS: [  484  1036  1890  9967 10244 10766 11032 11913 12932 13152 13421]
Annotated 3SS: [  871  1789  9758 10069 10633 10828 11105 12020 12995 13217 13476]
SMsplice 5SS: [  810  1036  1890  9967 10244 10766 11032 11913 12932 13152 13421]
SMsplice 3SS: [  871  1789  9758 10069 10633 10828 11105 12020 12995 13217 13476]
top_k =  100
Partition function (log Z): 63.42418170116792

Sorted 5' Splice Sites (High to Low Probability):
Position 13421: 0.9999929963949296
Position 13152: 0.9998747444639478
Position 11032: 0.9997440210826134
Position 10766: 0.9995207848355416
Position 12932: 0.9989776195566844
Position 9967: 0.9949076640162312
Position 1036: 0.9924536775105876
Position 10244: 0.9908261767736046
Position 11913: 0.9758795787026548
Position 1890: 0.9513729543876381
Position 810: 0.6088685521669346
Position 484: 0.3947101096260251
Position 13670: 0.09507196216444413
Position 11551: 0.04525575084730023
Position 12495: 0.03988363867174762
Position 10559: 0.031226351526614664
Position 270: 0.030638381311713748
Position 3073: 0.024101839613952812
Position 13923: 0.023337487894897233
Position 89: 0.01582852625703563
Position 14025: 0.013893794972208825
Position 4163: 0.012487622513848889
Position 11891: 0.01093041875278338
Position 2222: 0.010476830724613046
Position 3945: 0.010246294466814375
Position 13879: 0.00905783340663997
Position 13611: 0.008463480692839904
Position 10466: 0.008435925705818057
Position 108: 0.00831528607007596
Position 1873: 0.006674280907719556
Position 2235: 0.0053798851032115565
Position 11952: 0.005233745159261616
Position 5652: 0.00508381899609836
Position 13689: 0.00457544189003792
Position 1049: 0.004441094297873682
Position 9905: 0.004213366090429695
Position 12314: 0.004054814365013584
Position 11926: 0.003963338516588647
Position 10248: 0.0034657590901515565
Position 13931: 0.003401068500850761
Position 801: 0.003363605717713416
Position 4219: 0.003320854961208837
Position 11516: 0.003088869472940727
Position 10278: 0.0030592039046099012
Position 540: 0.002509491805419543
Position 4167: 0.0024726800077033958
Position 12269: 0.002296144768693284
Position 313: 0.002260713906747201
Position 13866: 0.002202139952625266
Position 2065: 0.0021495279689042203
Position 1910: 0.0017103449727634504
Position 10287: 0.001482354492513479
Position 560: 0.0014789064299676744
Position 13532: 0.0012993602963845311
Position 11234: 0.0011908257755515361
Position 11917: 0.0011877048185295756
Position 11457: 0.0011168693838189449
Position 14072: 0.001085545820005715
Position 2424: 0.001065604632019318
Position 1260: 0.0009228613024678981
Position 2504: 0.0008501622869160205
Position 12409: 0.0008471785402512629
Position 611: 0.0008431690766557921
Position 779: 0.0008044130186328206
Position 13724: 0.0007557094067108885
Position 56: 0.0005759848770375769
Position 13767: 0.0005646410907283819
Position 625: 0.0005168392741123413
Position 1219: 0.00045651316436196287
Position 1347: 0.000446886867446121
Position 43: 0.0004185300420071534
Position 2617: 0.000409425716328662
Position 13597: 0.00039028615074377315
Position 773: 0.0003799162799796279
Position 12706: 0.00035367296183545235
Position 790: 0.0003323745453395957
Position 10485: 0.00029976633154946787
Position 11255: 0.00027901943858564315
Position 11935: 0.00026248761502235037
Position 60: 0.00025801751207460487
Position 11783: 0.00024585229804940435
Position 298: 0.00020357930703205626
Position 428: 0.00019097584385927068
Position 304: 0.00018126026867839386
Position 1131: 0.00016506822322140838
Position 10413: 0.0001609313602738206
Position 250: 0.00016017320353469444
Position 144: 0.00014928978240818583
Position 1537: 0.0001479086130340767
Position 11036: 0.00014305870050333838
Position 12909: 0.0001281356474320648
Position 69: 0.00011375228893705736
Position 10984: 0.000108514009012001
Position 1373: 8.54629959228113e-05
Position 12919: 8.328013321263469e-05
Position 991: 7.140600669576096e-05
Position 13144: 6.61927320414641e-05
Position 10229: 5.989399862657456e-05
Position 10881: 5.445843545781297e-05
Position 10770: 5.401219360568671e-05
Position 2448: 4.6990667505572865e-05
Position 9918: 4.631398633280304e-05
Position 1205: 4.5988397983136485e-05
Position 1264: 4.345361963731118e-05
Position 10755: 4.311681589585895e-05
Position 13156: 4.170900757454355e-05
Position 9953: 3.47746755681887e-05
Position 307: 2.7285200442518083e-05
Position 13853: 1.4583334666109706e-05
Position 9883: 1.3327241752385884e-05
Position 288: 8.271973564958842e-06
Position 276: 5.2274310563961346e-06
Position 13107: 3.83828115385277e-06
Position 13327: 3.7999823700405634e-06
Position 13425: 3.630921064022405e-06
Position 13804: 3.1368159449587486e-06
Position 13089: 2.843622230791134e-06
Position 11026: 2.7890722547982935e-06
Position 13869: 2.645106885401682e-06
Position 13748: 2.634611451785492e-06
Position 401: 2.2764767601186152e-06
Position 11452: 1.9149191525353766e-06
Position 13404: 1.3204200799126521e-06
Position 173: 1.056083570570943e-06
Position 13131: 9.346491926510447e-07
Position 150: 9.002313583177848e-07
Position 13396: 7.132750540253286e-07
Position 13114: 6.361541676404251e-07
Position 12445: 4.7292705766914137e-07
Position 13374: 2.995525687977607e-07
Position 11244: 1.8089174233406563e-07
Position 1163: 1.7821755731711494e-07
Position 11215: 1.6342045114062972e-07
Position 11258: 1.6165374210300552e-07
Position 11426: 1.5678134783469797e-07
Position 13332: 7.980059233731262e-08
Position 11488: 3.259993624551665e-08
Position 11334: 3.0891787475285054e-08
Position 11401: 2.6982952363752845e-08
Position 12911: 1.1428059429184094e-09
Position 12598: 3.470788415101146e-11
Position 12649: 8.732746757017409e-12
Position 13280: 6.725188843031692e-12
Position 12467: 4.286618129687452e-12
Position 12189: 3.993372006541382e-12
Position 13133: 8.020315670142273e-13
Position 13104: 3.817038623600325e-13
Position 11370: 4.0073279405756514e-17
Position 13076: 1.4370933477089618e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 13476: 0.9999958216135497
Position 9758: 0.9994995119695346
Position 13217: 0.9991679224535338
Position 12020: 0.9989432391795556
Position 11105: 0.9920547633729435
Position 10633: 0.9910721041624994
Position 1789: 0.9850310741164242
Position 10828: 0.9830128759433231
Position 10069: 0.9679027022921005
Position 871: 0.9271214047926081
Position 12995: 0.8613473778860388
Position 13004: 0.13864674746506214
Position 13984: 0.0891571301027622
Position 11607: 0.046598017999968856
Position 14180: 0.040100326571218724
Position 554: 0.03947045807296321
Position 10360: 0.032912319655616376
Position 10132: 0.02988378004341206
Position 945: 0.023326059155521828
Position 12552: 0.021740858062283826
Position 597: 0.020528134650815107
Position 719: 0.017885599545020336
Position 3758: 0.016132838731299688
Position 12555: 0.015988525653540094
Position 14150: 0.014675415232724044
Position 10842: 0.01461377406766002
Position 904: 0.013947453707474059
Position 670: 0.012552221537346609
Position 10399: 0.010335394749337486
Position 2685: 0.009923355471824944
Position 3841: 0.009752034140801029
Position 948: 0.008373070358737137
Position 13909: 0.00699995882721708
Position 13950: 0.004975235076520548
Position 12515: 0.004623846887188868
Position 2526: 0.004538720093379062
Position 13724: 0.004211048592376737
Position 5433: 0.003638176415596618
Position 11125: 0.003338594140138307
Position 674: 0.0029661166552455427
Position 2862: 0.0028648541717111813
Position 11615: 0.002654290282660339
Position 11161: 0.0025361023417718484
Position 369: 0.00245640358910761
Position 12396: 0.0023242815346666192
Position 10387: 0.002026100146374247
Position 12584: 0.001953321277507602
Position 13670: 0.0018771865811351473
Position 3976: 0.0017620855728334537
Position 13992: 0.0015442960928501413
Position 5542: 0.0014456425805017528
Position 3029: 0.0011973432838341914
Position 401: 0.001166967972803898
Position 10918: 0.0011190906696941514
Position 10452: 0.0010723732129480964
Position 12045: 0.0010567608204400082
Position 10515: 0.0010134841297563387
Position 1218: 0.0009316814886381572
Position 11111: 0.0009183904589326412
Position 3936: 0.000880493504641333
Position 13280: 0.0007423952034800092
Position 10651: 0.0006151586485473821
Position 2052: 0.0005820367048644809
Position 11184: 0.00053697032577933
Position 10028: 0.00048453621408467976
Position 14246: 0.0004730732223585753
Position 9358: 0.00038428386888962244
Position 1156: 0.00034857419181252543
Position 11022: 0.0003271021411899738
Position 1106: 0.00032541477855205523
Position 10581: 0.0002651242413196593
Position 328: 0.00022129009573122938
Position 10844: 0.00018363505619722003
Position 10810: 0.00017587386777065693
Position 448: 0.0001599439104007414
Position 334: 0.00014841894687574818
Position 956: 0.00014506093205962127
Position 10851: 0.00012084386437365683
Position 317: 0.00011932730425046497
Position 10320: 0.00011910323952701758
Position 10075: 0.0001168975544329166
Position 10417: 0.00010960147518707331
Position 14309: 0.00010635080489614886
Position 10812: 0.00010177583771027038
Position 765: 9.927981108460665e-05
Position 10563: 8.612313081961415e-05
Position 10085: 8.542406969826867e-05
Position 9230: 8.448207581235547e-05
Position 801: 7.122469593935849e-05
Position 10021: 6.048621752244938e-05
Position 13305: 5.9267661654522926e-05
Position 694: 4.363036575094668e-05
Position 307: 3.899025321123393e-05
Position 10585: 3.601045009441639e-05
Position 10140: 3.365919623478235e-05
Position 2868: 1.7972965921800132e-05
Position 10317: 1.768345924640742e-05
Position 13332: 1.7017337748145054e-05
