Gene = brun
index = 1634
Annotated 5SS: [ 593 1421 2323 2626 3237 3778 4034 4285 4553]
Annotated 3SS: [ 655 1474 2381 2679 3292 3839 4092 4344 4617]
SMsplice 5SS: [ 593 1421 2323 2626 3237 3778 4034 4285 4553]
SMsplice 3SS: [ 655 1474 2381 2679 3292 3839 4092 4344 4617]
top_k =  100
Partition function (log Z): 25.908681716261345

Sorted 5' Splice Sites (High to Low Probability):
Position 3237: 0.9998682416509284
Position 2323: 0.9987126484648452
Position 1421: 0.988192805218635
Position 3778: 0.9808359319823692
Position 2626: 0.9752441585772702
Position 593: 0.9598646778429241
Position 4553: 0.9346342109358089
Position 4285: 0.8623493594391519
Position 4034: 0.7631579415960927
Position 4012: 0.21007387921023513
Position 3417: 0.042255159257731295
Position 2837: 0.03493449510709405
Position 4280: 0.016808538823063095
Position 4289: 0.01678006162324084
Position 595: 0.015644619229968536
Position 1297: 0.014640466525275314
Position 562: 0.013659915197100659
Position 2970: 0.012190938428718436
Position 4930: 0.01116316531504085
Position 3776: 0.009601038610855454
Position 2973: 0.009197517086269848
Position 586: 0.007261115552956505
Position 1954: 0.005678294889293188
Position 2143: 0.004596004867116065
Position 4398: 0.004354912467575581
Position 2911: 0.004087475544687969
Position 1114: 0.003967483956119855
Position 4138: 0.003553607386792502
Position 238: 0.0035198888357956767
Position 1812: 0.0027623978576712394
Position 2490: 0.002350278245468197
Position 4924: 0.002305884332341983
Position 1591: 0.0020786440019272302
Position 4868: 0.0018206778559736422
Position 4251: 0.001732022158647718
Position 517: 0.0016706398842797183
Position 1293: 0.0013318608413834924
Position 3650: 0.000996346033214494
Position 832: 0.000960487347397292
Position 2754: 0.0006182791431726328
Position 198: 0.0005058537978696365
Position 2532: 0.00045671125626237417
Position 1633: 0.0004063801098294935
Position 1301: 0.0003531063021227065
Position 3599: 0.00033353393900361744
Position 2439: 0.0003254259399915352
Position 390: 0.0003253622666625799
Position 597: 0.0002996460981570197
Position 4389: 0.00026894407601622784
Position 195: 0.0002456268103097631
Position 552: 0.00022828825604588672
Position 291: 0.00022026274550321346
Position 571: 0.00020945464992863777
Position 2476: 0.0001816059580582393
Position 1083: 0.00017711396787919626
Position 852: 0.0001594610283734088
Position 3782: 0.00015759006771637175
Position 2548: 0.00015385999183368311
Position 3988: 0.00015141787237786398
Position 599: 8.653560228958803e-05
Position 3740: 5.428269540190438e-05
Position 935: 5.086244054072186e-05
Position 3991: 4.980578462120762e-05
Position 3761: 4.667085773824256e-05
Position 569: 4.323109411021085e-05
Position 428: 2.9737633603782623e-05
Position 502: 2.7783011969505504e-05
Position 3482: 2.625827298276478e-05
Position 3859: 1.5193227431511004e-05
Position 3705: 1.4666689253238448e-05
Position 3486: 9.703995169958564e-06
Position 398: 7.798430262606836e-06
Position 3591: 7.647875791459419e-06
Position 3619: 6.5900745408989275e-06
Position 3501: 6.272542513280574e-06
Position 137: 4.222899160971062e-06
Position 145: 4.059606521089363e-06
Position 388: 3.2427408847820744e-06
Position 434: 2.037545826467131e-06
Position 2638: 1.85663015676246e-06
Position 4293: 8.812673562549191e-07
Position 4170: 8.779344023161624e-07
Position 3805: 8.558698756994845e-07
Position 153: 5.36242764748519e-07
Position 913: 5.183083171601973e-07
Position 812: 1.9019211870423862e-07
Position 1195: 1.4661233844194717e-07
Position 1425: 1.331736812227005e-07
Position 3164: 1.2853023120300946e-07
Position 843: 9.016699936705277e-08
Position 3261: 5.495013829030509e-08
Position 1315: 5.083236074077069e-08
Position 2913: 3.512355927258219e-08
Position 2327: 2.804431540603021e-08
Position 3972: 2.3955539118591404e-08
Position 521: 1.8702810682004222e-08
Position 538: 1.3584969863329533e-08
Position 1262: 1.2776737985281342e-08
Position 304: 8.628862901806733e-09
Position 89: 4.48320494118468e-09
Position 450: 2.796456710532326e-09
Position 124: 2.762116683367327e-09
Position 3661: 5.591671824564179e-10
Position 3362: 3.9407949448917246e-11
Position 12: 1.6475206521532705e-12
Position 106: 1.6252929825241562e-12
Position 406: 9.975594365618208e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3839: 0.9992121963527368
Position 655: 0.9987747961475514
Position 3292: 0.9985825978570475
Position 1474: 0.972993403974419
Position 4617: 0.9006696386456501
Position 4344: 0.8882180277127422
Position 2381: 0.8436730784839788
Position 4092: 0.81738109209387
Position 2679: 0.6535072643369779
Position 2687: 0.28956259180495786
Position 4112: 0.10473439269782694
Position 2389: 0.09149662340554401
Position 2396: 0.04402352939266821
Position 3026: 0.03875919770985171
Position 4161: 0.028518289384139913
Position 4351: 0.02708040143334198
Position 3468: 0.02026844620693954
Position 2888: 0.019696451366209306
Position 2998: 0.016087792967178702
Position 2489: 0.013874954119739684
Position 4699: 0.009622385725842366
Position 3079: 0.009522975036118733
Position 2265: 0.009270486637467682
Position 5164: 0.009184719968385583
Position 4642: 0.008858613832926097
Position 2707: 0.008393475356725803
Position 1992: 0.007403415557559158
Position 3517: 0.00737555680118124
Position 1397: 0.0062803876417445075
Position 4456: 0.006096526497192621
Position 4977: 0.005397835013872523
Position 1506: 0.005294053363254129
Position 4373: 0.005029659163449899
Position 2213: 0.004477271734906421
Position 1911: 0.003957826755491799
Position 288: 0.0037365545823352547
Position 4818: 0.0036293776921920806
Position 2807: 0.0036258193561650343
Position 3525: 0.002814931547674412
Position 1708: 0.0022724496502062475
Position 5053: 0.0022680214284483123
Position 2524: 0.0022239047783258856
Position 1184: 0.0020981057694910623
Position 1578: 0.0020765455661159726
Position 5090: 0.0019798962345670807
Position 2027: 0.0017917737992381273
Position 4729: 0.001705110097048343
Position 3725: 0.001689729719636819
Position 4208: 0.0016790999565164829
Position 5396: 0.0016637615408538631
Position 1517: 0.0014700340111756457
Position 3634: 0.001403512345516604
Position 4778: 0.0013330305124876175
Position 1989: 0.0012861534763508363
Position 2402: 0.001157063182371651
Position 2822: 0.0011424865776408467
Position 5036: 0.0010027263389743597
Position 4639: 0.0009971405623164444
Position 3305: 0.0009510101905683138
Position 891: 0.0009067342830140938
Position 4598: 0.0008931161186700489
Position 1222: 0.000865550413793763
Position 2593: 0.0008418832610798885
Position 738: 0.0007783250927905841
Position 3745: 0.0007447836965175481
Position 2193: 0.0007365672671933579
Position 1413: 0.0007303749236161259
Position 5195: 0.0007185647269295067
Position 4142: 0.0005448722638148473
Position 2896: 0.00046935844952978656
Position 3316: 0.0004455770536450341
Position 2105: 0.0002864505701405448
Position 1212: 0.00027670915944466275
Position 3889: 0.00027551133282071314
Position 2712: 0.0002665926384222592
Position 3480: 0.00024126257725131276
Position 1008: 0.00020271466264480193
Position 463: 0.00020076726202820181
Position 1143: 0.0001767339923023868
Position 3773: 0.00015750796370163754
Position 3738: 0.00015156144193911552
Position 361: 0.00013442037691814216
Position 1533: 0.0001302567612334719
Position 1808: 0.00011693959804194507
Position 1878: 0.00011311491894618368
Position 491: 9.487908399220033e-05
Position 309: 7.652245693502157e-05
Position 1052: 6.210066215255127e-05
