Gene = Cds
index = 1064
Annotated 5SS: [  93  608 1447 1787 2029 2579 2795]
Annotated 3SS: [ 166 1321 1689 1851 2089 2662 2858]
SMsplice 5SS: [ 608 1447 1787 2029 2579 2795]
SMsplice 3SS: [1321 1689 1851 2089 2662 2858]
top_k =  100
Partition function (log Z): 17.681634691783703

Sorted 5' Splice Sites (High to Low Probability):
Position 1787: 0.9994011513123211
Position 2795: 0.9990906544414543
Position 2579: 0.9945621560409792
Position 1447: 0.9554963174593032
Position 608: 0.9228083060114007
Position 2029: 0.8213349442906653
Position 93: 0.2770952235732827
Position 3088: 0.27682119001034544
Position 3118: 0.11881917039416337
Position 2033: 0.0711941899895516
Position 2152: 0.039621290167491295
Position 2014: 0.031337748286441314
Position 1644: 0.030313764898003272
Position 2161: 0.022909193764112698
Position 1950: 0.02097612071177445
Position 2185: 0.015000009259989889
Position 2455: 0.012216222436472173
Position 1996: 0.010178174474162475
Position 50: 0.009999365206462094
Position 2011: 0.009907506547258775
Position 127: 0.008645970341179338
Position 625: 0.007416184606714735
Position 38: 0.00555394894300426
Position 698: 0.003230083880772185
Position 3131: 0.002765741801301917
Position 3172: 0.0026013249923707354
Position 2026: 0.0020415108407318954
Position 1906: 0.001976590745177896
Position 759: 0.0017196134695580533
Position 3292: 0.001452598016439446
Position 240: 0.001334505674968399
Position 1509: 0.000978388601935091
Position 716: 0.0009226810702727133
Position 2591: 0.0008112019462275226
Position 3623: 0.0007639766310167549
Position 3811: 0.0006214167849183563
Position 1791: 0.0005298611961858725
Position 1451: 0.0004290559563354136
Position 2911: 0.0003767681323847667
Position 194: 0.0003332900369586073
Position 2583: 0.00032758283812581043
Position 232: 0.00031077060466818096
Position 2799: 0.00021250459173341273
Position 20: 0.0001700976196162706
Position 2338: 9.900639079191721e-05
Position 172: 9.636280008996728e-05
Position 40: 7.695020384102373e-05
Position 32: 7.590041954038266e-05
Position 223: 7.491969270554774e-05
Position 2253: 1.4135374207300286e-05
Position 1867: 8.882241092389194e-06
Position 1761: 4.902842177728153e-06
Position 1861: 3.3114980659544978e-06
Position 1854: 3.2505129944162053e-06
Position 1932: 3.0648853393423304e-06
Position 2751: 1.8136659575946234e-06
Position 2940: 1.087473246993026e-06
Position 2969: 1.0578089627722043e-06
Position 2934: 1.0412592050721753e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2858: 0.9994854851024838
Position 1851: 0.9962796505660453
Position 1689: 0.9747943669738097
Position 2089: 0.9693302115033462
Position 2662: 0.9647575254884018
Position 1321: 0.7565973053470946
Position 3344: 0.31142694276439414
Position 253: 0.09996297564656514
Position 1262: 0.0722068042539779
Position 477: 0.04491003570713168
Position 184: 0.03720049367764402
Position 1156: 0.035373547100055934
Position 2205: 0.035150053078910476
Position 2634: 0.03187511277162432
Position 166: 0.029166322336079225
Position 3139: 0.026748105391417906
Position 3893: 0.024568313975977696
Position 904: 0.024417695533290977
Position 232: 0.024270128471785935
Position 1572: 0.02405053503937507
Position 1613: 0.021670944364434695
Position 758: 0.021370007406479576
Position 2497: 0.019005378535944296
Position 290: 0.018764857943571408
Position 2318: 0.018323362458718944
Position 3319: 0.01057397429746437
Position 3499: 0.00861439415861753
Position 2251: 0.008010626424141782
Position 2269: 0.00686426612363728
Position 876: 0.006633526512934381
Position 970: 0.005989253476849194
Position 825: 0.005276961033467216
Position 3279: 0.00527129107971394
Position 3356: 0.004457141635454251
Position 3176: 0.0044345103781508795
Position 366: 0.0037569690131145895
Position 1905: 0.0030078642265744045
Position 190: 0.0028380306554271926
Position 1549: 0.00273217393675546
Position 755: 0.002643783317308205
Position 386: 0.002540485441000964
Position 1508: 0.0022889980210231246
Position 3374: 0.0019558504882136304
Position 206: 0.0019123893947332314
Position 1246: 0.0018315154494518706
Position 3641: 0.0012001596608314901
Position 3729: 0.0011575053951606463
Position 3563: 0.0010642524749281887
Position 1268: 0.0010024169292721383
Position 3296: 0.0008196252431213408
Position 3765: 0.0007999916221004616
Position 2640: 0.0007770013006160037
Position 3653: 0.0007548893553030003
Position 891: 0.0006716422573197988
Position 340: 0.0006116435492674537
Position 127: 0.0005108205360954923
Position 2730: 0.00044173374891407
Position 2962: 0.000262070379990438
Position 1866: 0.0002460703135412494
Position 506: 0.0002150894170844376
Position 1502: 0.0001881406109937652
Position 347: 0.000180737204265078
Position 1623: 0.0001656207822937879
Position 305: 0.0001614941443289128
Position 2953: 0.00015395219854239472
Position 516: 0.00010673250525108482
Position 1999: 5.128904743984101e-05
Position 2776: 5.0264383289829046e-05
Position 2677: 4.944864574783993e-05
Position 3035: 3.397763919555139e-05
Position 1034: 2.386229517078843e-05
Position 922: 1.628203911237459e-05
Position 456: 4.545944583464938e-06
Position 334: 4.065030157821615e-06
Position 194: 3.932240311772849e-06
Position 2915: 1.244401686976246e-06
Position 2981: 1.080135813104605e-06
Position 3012: 8.820029988696724e-07
Position 2818: 7.31480388658333e-07
Position 569: 6.665997333635093e-07
Position 687: 2.664601112785544e-08
Position 1881: 1.0029939293684271e-09
