Gene = syd
index = 1904
Annotated 5SS: [ 743 2350 3123 3344 3820 4083 4366 4889 5433 5690 5970 7652 7937 8204]
Annotated 3SS: [2328 2885 3187 3413 3977 4329 4870 5374 5510 5746 6034 7715 8002 9282]
SMsplice 5SS: [  743  3123  3344  3820  4083  5433  5690  5970  7652  7937  8204 16890]
SMsplice 3SS: [ 2885  3187  3413  3977  5374  5510  5746  6034  7715  8002 16712 18055]
top_k =  100
Partition function (log Z): 24.11230007917015

Sorted 5' Splice Sites (High to Low Probability):
Position 7937: 0.999247822761037
Position 3123: 0.9985971040114561
Position 3344: 0.9967469579121218
Position 5433: 0.9958193444194622
Position 5970: 0.9902210411332392
Position 3820: 0.9881508661029912
Position 5690: 0.9808700978547756
Position 4083: 0.9699991450095303
Position 743: 0.953983839849567
Position 8204: 0.9243782930334395
Position 7652: 0.7970117647003002
Position 16890: 0.48744768052275644
Position 9372: 0.4825868515368342
Position 4889: 0.37295733876082104
Position 4366: 0.16568577612050003
Position 2350: 0.16544306189567473
Position 7605: 0.1611395485031299
Position 8361: 0.09407360408461089
Position 8950: 0.055054530826595
Position 1275: 0.03115377743264545
Position 4976: 0.02342845334856941
Position 7029: 0.022472579528505645
Position 708: 0.022336617410669644
Position 2719: 0.016840591866254667
Position 5677: 0.013048257497449966
Position 2431: 0.011728174399649648
Position 12: 0.009664575119495587
Position 1305: 0.008223005538752612
Position 4422: 0.007146419191797804
Position 2693: 0.006646357845989557
Position 8633: 0.00634620453879647
Position 3824: 0.005735021305285129
Position 4486: 0.005221956327056555
Position 3540: 0.005214642973030784
Position 579: 0.004315328897089343
Position 56: 0.003918172875470743
Position 2370: 0.0035037022722830434
Position 8712: 0.0030900550328764494
Position 1530: 0.0030449211877704874
Position 791: 0.0030330665561704257
Position 5872: 0.0029893057782866216
Position 954: 0.0026070649703602076
Position 4631: 0.0016127068502967794
Position 40: 0.0015488140922150174
Position 314: 0.0014198650442156066
Position 3380: 0.0013875124193257038
Position 5908: 0.001337117120099404
Position 5957: 0.0012317156478123582
Position 123: 0.0011791348970269385
Position 519: 0.0010219945371813357
Position 6468: 0.0009869093400573551
Position 5949: 0.0009549730062585143
Position 5639: 0.0008041259238935468
Position 3135: 0.0006067774805423047
Position 8747: 0.0005353056290827793
Position 543: 0.00046768631644510225
Position 5903: 0.00031293884190868114
Position 3618: 0.00031117967980359647
Position 2136: 0.00029894287287053763
Position 8263: 0.0002462654063609935
Position 2377: 0.00021135707067115636
Position 58: 0.0001639844611777218
Position 3110: 0.00014741970917452526
Position 3716: 0.00013077704862377796
Position 7918: 0.0001217176592647676
Position 3371: 0.00010914436809238213
Position 1309: 0.00010551677419255133
Position 4132: 0.00010316181760361416
Position 400: 9.093424011417111e-05
Position 4154: 8.448982866118986e-05
Position 4059: 7.689231596743018e-05
Position 1484: 5.49707918290257e-05
Position 3072: 4.2330065490932836e-05
Position 404: 4.048951400832197e-05
Position 506: 3.8136684570319636e-05
Position 4101: 2.6519640679604653e-05
Position 3052: 2.123824693099161e-05
Position 3039: 2.0075360946845018e-05
Position 19: 1.106348800747478e-05
Position 871: 1.0661262325449827e-05
Position 5976: 5.92858854720656e-06
Position 5898: 4.563869299805614e-06
Position 8353: 2.8029413268948175e-06
Position 5622: 2.0113663852293617e-07
Position 5928: 1.0958882258532369e-07
Position 3263: 1.3000681876396467e-08
Position 3386: 1.2524174841341795e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3187: 0.99913378185187
Position 16712: 0.9990501804503842
Position 8002: 0.9985418729905938
Position 6034: 0.9976988033329937
Position 5746: 0.9928880700947315
Position 5510: 0.9816224847025475
Position 3977: 0.9599235900798297
Position 2885: 0.9266255810397305
Position 3413: 0.9040766787571771
Position 7715: 0.8152537907609446
Position 5374: 0.7875286803838749
Position 4329: 0.47666332733761957
Position 18055: 0.4478155238576922
Position 9282: 0.27866739844844896
Position 2328: 0.2462029252790175
Position 9218: 0.16439822962450795
Position 7679: 0.14231776944919533
Position 4197: 0.08887978104254443
Position 5169: 0.07043536838456134
Position 8540: 0.0639111605912789
Position 4937: 0.05004724674933782
Position 17481: 0.03963215666506471
Position 3444: 0.03704115755676734
Position 8299: 0.03484791905106519
Position 3574: 0.030563261579138277
Position 1001: 0.03027295910653608
Position 4000: 0.02635721634083156
Position 4870: 0.02537900299267527
Position 2466: 0.02084638093587152
Position 7144: 0.017594508659887244
Position 3416: 0.01590879057204936
Position 9196: 0.013460719356923431
Position 5532: 0.012399995567154
Position 5356: 0.01153849137253175
Position 113: 0.010845855516963824
Position 9047: 0.010565325020586687
Position 4983: 0.009187853088224847
Position 1187: 0.008527303159005344
Position 4685: 0.008457431406049844
Position 3689: 0.006166509995802755
Position 4333: 0.006050662693758502
Position 4365: 0.005586378429166822
Position 4947: 0.005419906083325832
Position 7113: 0.0048493062713424314
Position 1563: 0.0030148383186995764
Position 3646: 0.0028658012692029966
Position 4543: 0.00250157212992114
Position 4154: 0.0023468561474422403
Position 5551: 0.0022708121777111423
Position 8556: 0.0020041611765350717
Position 1162: 0.001853189494532122
Position 2781: 0.0015312714744249634
Position 4006: 0.0015089205557714653
Position 4003: 0.001475072009398525
Position 5784: 0.0014563400637516433
Position 4045: 0.0013524673776465672
Position 5477: 0.0013375953156670034
Position 3749: 0.0011579012555601126
Position 3655: 0.0010180135806332098
Position 577: 0.0010027502628291087
Position 6569: 0.0009869093400573555
Position 608: 0.0009112934504502772
Position 3522: 0.0008674242317111987
Position 1021: 0.0007105331909595955
Position 13346: 0.0006196991416524102
Position 3455: 0.0004603471622164872
Position 957: 0.0004131453323719559
Position 3434: 0.00040695172812927244
Position 3485: 0.0002803699639281898
Position 3720: 0.00025433819429856205
Position 3752: 0.00017245977653411996
Position 3217: 0.0001611577723021013
Position 3197: 0.00013430386817339464
Position 1917: 0.00011204388896617128
Position 3776: 0.00011170052772831984
Position 1804: 0.0001106932047331505
Position 8559: 8.280248413396451e-05
Position 1215: 6.900335198289016e-05
Position 10207: 6.650162870132503e-05
Position 8019: 5.439938408575667e-05
Position 3476: 4.620530625985116e-05
Position 582: 3.704276806466751e-05
Position 3220: 2.4631029745971045e-05
Position 4206: 1.6940377912788472e-05
Position 9428: 1.4008103242780965e-05
Position 9832: 3.4245221849966486e-06
Position 9640: 2.4123732612807083e-06
Position 9425: 1.7566932048682983e-06
