Gene = RpL13
index = 1434
Annotated 5SS: [565 935]
Annotated 3SS: [ 625 1003]
SMsplice 5SS: [565 935]
SMsplice 3SS: [ 625 1003]
top_k =  100
Partition function (log Z): 7.041758964574819

Sorted 5' Splice Sites (High to Low Probability):
Position 565: 0.9996888187184113
Position 935: 0.9988819050587134
Position 46: 0.14626553160960554
Position 236: 0.06331366872903095
Position 220: 0.04066690876660488
Position 162: 0.01725878529831008
Position 1105: 0.012745890837802866
Position 143: 0.01218178821048259
Position 50: 0.0018746219263661348
Position 326: 0.001638385197714297
Position 254: 0.0016124258316519994
Position 1216: 0.0011392784831935844
Position 283: 0.0011124783193948264
Position 59: 0.001052689925854588
Position 3: 0.000926709709849812
Position 176: 0.0008582134259272718
Position 274: 0.0006195130118870143
Position 128: 0.0005188412204954862
Position 714: 0.00036546131131691125
Position 332: 0.00029631836402123644
Position 415: 0.00026656997409804916
Position 7: 0.00025024703331267943
Position 569: 0.00023588284194584613
Position 297: 0.0002019567009156988
Position 1176: 0.00012533567468792612
Position 29: 6.410068926528774e-05
Position 119: 5.21445066673361e-05
Position 887: 2.7380445842736707e-05
Position 939: 1.2409365754126954e-05
Position 947: 1.0551850277448814e-05
Position 627: 7.780151695685927e-06
Position 748: 5.972244999298972e-06
Position 542: 5.095958423456919e-06
Position 539: 2.913914584989776e-06
Position 1163: 2.057902925895062e-06
Position 1195: 2.018878583070859e-06
Position 493: 7.936045337227536e-07
Position 32: 1.405173066019703e-07
Position 882: 1.1982701938902314e-07
Position 952: 3.679696201023418e-08
Position 907: 3.449275670120096e-08
Position 65: 2.357810298161424e-08
Position 48: 2.0367718563475334e-08
Position 130: 5.8773877857081684e-09
Position 121: 4.387529234872425e-09
Position 877: 4.063722165658802e-09
Position 285: 4.006057954871364e-09
Position 869: 2.477202410483567e-09
Position 872: 1.3517255865226655e-09
Position 736: 1.3175219450626648e-09
Position 808: 8.538792501721878e-10
Position 490: 1.292254654931596e-10
Position 476: 1.0401429029264571e-10
Position 382: 3.690856806058445e-11
Position 366: 2.855088871120537e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 625: 0.9994812710477881
Position 1003: 0.9988023990135325
Position 303: 0.23679490708578427
Position 354: 0.043668038056463854
Position 1163: 0.007224680247945902
Position 1295: 0.006556161160055911
Position 111: 0.005133775411177247
Position 402: 0.0017259312241737564
Position 165: 0.001601015656408084
Position 422: 0.0006334076355210888
Position 678: 0.0004887316264346615
Position 90: 0.00046722933279143427
Position 775: 0.00031457679339553835
Position 366: 0.00022736719401625631
Position 1255: 0.00019933939554792526
Position 469: 0.00019498175448867273
Position 215: 0.0001905796709238885
Position 321: 0.00017705984064261173
Position 375: 0.00011166382783417005
Position 473: 6.83620839093037e-05
Position 1314: 5.912994630616493e-05
Position 778: 4.08220580786967e-05
Position 1042: 3.3294622071209306e-05
Position 1150: 3.151776920288605e-05
Position 1252: 2.18739281976086e-05
Position 1220: 1.87180716416739e-05
Position 862: 5.513523923007605e-06
Position 826: 5.2285554977304135e-06
Position 712: 4.857384585252105e-06
Position 655: 4.193336630296895e-06
Position 772: 3.332881227400248e-06
Position 814: 1.8379033786357685e-06
Position 1051: 4.563825468877965e-08
Position 1054: 1.1040496987638553e-09
Position 966: 1.0985940988687158e-09
