Gene = Rcd2
index = 1412
Annotated 5SS: [ 284 1520]
Annotated 3SS: [ 1342 10661]
SMsplice 5SS: [ 1144  1520 10603]
SMsplice 3SS: [ 1342 10475 10661]
top_k =  100
Partition function (log Z): -11.03006963997906

Sorted 5' Splice Sites (High to Low Probability):
Position 1520: 0.999963834208041
Position 1144: 0.18547979363770759
Position 284: 0.18260703534220077
Position 1033: 0.16680583713551173
Position 1042: 0.1243681253472054
Position 1191: 0.12322285176935832
Position 1171: 0.10444678824328588
Position 11129: 0.0769210900887418
Position 273: 0.03832783995205329
Position 278: 0.030621224225851132
Position 882: 0.01844048330851413
Position 873: 0.016580638322970458
Position 977: 0.007407907243590358
Position 708: 0.005523133838173419
Position 886: 0.004050691921002692
Position 24: 0.0034526427533905567
Position 993: 0.003389527099819107
Position 8563: 0.0031870918365278266
Position 1135: 0.002600001336038118
Position 1114: 0.002162380744341123
Position 877: 0.0015803998918838137
Position 319: 0.001292400518138501
Position 888: 0.0012713186746264556
Position 328: 0.0008306434384375529
Position 230: 0.0007708997834259705
Position 1096: 0.0007227455242863571
Position 745: 0.000719606122376908
Position 1138: 0.0006701346096086236
Position 765: 0.0006094578106942872
Position 31: 0.000551180798090717
Position 94: 0.0005507898154856506
Position 240: 0.00043313619909205364
Position 1382: 0.0004025931703668512
Position 861: 0.0003915950560946343
Position 257: 0.0003725830083522402
Position 895: 0.0003546530326938701
Position 657: 0.00033059454410322664
Position 520: 0.00010531394804554712
Position 5000: 9.290859993822457e-05
Position 4967: 3.520864768890847e-05
Position 4994: 2.1355157143282353e-05
Position 4078: 2.1084974610601543e-05
Position 3174: 1.700086581687006e-05
Position 1461: 1.0812605758036887e-06
Position 1524: 1.011453156884627e-06
Position 683: 1.3068532222017598e-07
Position 859: 1.1962581670591181e-07
Position 415: 1.1087386660657523e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1342: 0.9976688512384341
Position 10661: 0.6472800999319562
Position 12057: 0.18968499580201686
Position 11264: 0.17104696067190583
Position 10682: 0.04112508792078747
Position 8485: 0.02375949697080032
Position 1106: 0.00891219939059237
Position 331: 0.006534650840787647
Position 779: 0.004518745116540433
Position 591: 0.0033765705256237405
Position 8619: 0.003187091836527838
Position 515: 0.003021311812378076
Position 1444: 0.0027317920331836527
Position 964: 0.0021127148580792183
Position 1062: 0.0016940421552279566
Position 4696: 0.0014226412211628188
Position 7126: 0.0010975352186825772
Position 873: 0.000876431380976052
Position 7500: 0.000680596222752703
Position 5767: 0.0002719208195565395
Position 5889: 0.0002114731082160706
Position 5046: 0.00017956139793451686
Position 3252: 8.439918526445153e-05
Position 3016: 6.0240068520638015e-05
Position 4706: 3.6272489716733935e-05
Position 4650: 2.717396576608392e-05
Position 3809: 2.4077559324121534e-05
Position 1664: 1.9408963603175566e-05
Position 1655: 1.5599269752981167e-05
Position 2714: 9.444563491112562e-06
Position 2095: 7.189716571057661e-06
Position 2392: 4.965757346946137e-06
Position 1773: 3.953799442587017e-06
Position 3449: 3.94533513710499e-06
Position 3364: 3.779609139746963e-06
Position 2179: 3.6449735289437014e-06
Position 2870: 2.1988231086018965e-06
Position 1639: 1.3020707096491586e-06
Position 2437: 1.2721997140441028e-06
Position 2554: 1.1736044241158803e-06
Position 2323: 1.0874368121961674e-06
Position 2584: 1.0359923954238046e-06
Position 2131: 7.182166912319393e-07
Position 1998: 6.732387827790462e-07
Position 1643: 6.491306975796555e-07
