Gene = Deaf1
index = 1130
Annotated 5SS: [  493  1837 10772]
Annotated 3SS: [ 1037 10142 10845]
SMsplice 5SS: [  235   493 10772]
SMsplice 3SS: [  369 10062 10845]
top_k =  100
Partition function (log Z): -5.256872707262542

Sorted 5' Splice Sites (High to Low Probability):
Position 493: 0.99999899261604
Position 10772: 0.9999935044238233
Position 235: 0.708399560939105
Position 11022: 0.2754516877876664
Position 11213: 0.24077357718920675
Position 153: 0.10779179710609701
Position 11032: 0.06492548885442766
Position 283: 0.06120303203948433
Position 11230: 0.04989088669542484
Position 11431: 0.03452945078861505
Position 10987: 0.029728909857185615
Position 280: 0.028252365150076446
Position 241: 0.02693248526565168
Position 304: 0.02534712825721602
Position 11424: 0.02495306712448712
Position 52: 0.013361075194769157
Position 222: 0.011246267655671851
Position 163: 0.010354492495504386
Position 10948: 0.004755653772186075
Position 82: 0.0026729340698929452
Position 11010: 0.0018563363227606829
Position 317: 0.0013722819544680308
Position 226: 0.0012058038794873548
Position 60: 0.0011916726212478001
Position 106: 0.0003846859451353528
Position 65: 0.0001667728961487776
Position 229: 0.0001160638708402856
Position 1828: 3.819192491928047e-06
Position 3193: 1.1382840668826653e-06
Position 2444: 7.076114720492359e-07
Position 2440: 6.078202131051684e-07
Position 1837: 5.072694707572863e-07
Position 3431: 2.697870044465095e-07
Position 1029: 4.299630781534604e-08
Position 2448: 2.5062398640086732e-08
Position 2370: 2.0813576856331788e-08
Position 2121: 1.2143370794630143e-08
Position 521: 7.227261826851968e-09
Position 340: 2.9105037931153833e-10
Position 13: 2.3505253136191905e-14
Position 157: 6.386526435225939e-15
Position 160: 2.1676418106173506e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 10845: 0.999993504423823
Position 10062: 0.915055097784261
Position 369: 0.8240969034537773
Position 11288: 0.1947490565161937
Position 11069: 0.18211612300197286
Position 328: 0.14101477837261484
Position 11093: 0.13915126205374845
Position 11495: 0.10174579639222019
Position 9084: 0.08493840663956233
Position 12083: 0.0426979410685496
Position 304: 0.02685459036689709
Position 11181: 0.019817932534938736
Position 11509: 0.019783566612035685
Position 11675: 0.019656465347961206
Position 218: 0.008032127662834797
Position 11790: 0.0054570482502132815
Position 11111: 0.0016898666141269773
Position 2951: 5.989302581913686e-06
Position 3249: 1.1476086691637618e-06
Position 2264: 1.1300412003581934e-06
Position 668: 1.086433941522044e-06
Position 1084: 9.605987161301982e-07
Position 1282: 6.721606545765274e-07
Position 2144: 4.0030895440188826e-07
Position 3502: 2.697870044465093e-07
Position 2321: 2.1677373597226904e-07
Position 1037: 2.0646395486277353e-07
Position 605: 1.3700076171777887e-07
Position 1223: 1.281847849387307e-07
Position 2019: 1.0748618318126986e-07
Position 1751: 8.165975928613697e-08
Position 1049: 5.295686816834828e-08
Position 1325: 3.543909046383326e-08
Position 1241: 2.7645376301014345e-08
Position 103: 6.3996672277419875e-09
Position 401: 4.2530150529938635e-09
Position 701: 3.1208293655810785e-09
Position 113: 1.5220896311080627e-09
Position 334: 6.13452053825889e-10
Position 238: 3.561704283278666e-10
Position 280: 5.7787760569786926e-11
Position 157: 3.597536873948142e-13
