Gene = jv
index = 1737
Annotated 5SS: [   88  5352 17872 18602 18982 24089 24753]
Annotated 3SS: [ 5160 17356 18285 18921 20478 24505 25107]
SMsplice 5SS: [   88  4825  5352 17872 18602 24089 24753]
SMsplice 3SS: [ 4497  5160 17356 18285 23981 24505 25107]
top_k =  100
Partition function (log Z): 1.6067127240816212

Sorted 5' Splice Sites (High to Low Probability):
Position 5352: 0.9948809688540786
Position 24753: 0.977891603700594
Position 17872: 0.9740699478466972
Position 18602: 0.9081656708934804
Position 1731: 0.5524428636572385
Position 4825: 0.5346131189640005
Position 887: 0.43155223631831297
Position 88: 0.35555274021641703
Position 24089: 0.27653283553434527
Position 5650: 0.16375616812933588
Position 21264: 0.15974643956664564
Position 5861: 0.1523980666270409
Position 1188: 0.13992567494189467
Position 20727: 0.11770434929021086
Position 226: 0.11299380499394658
Position 18606: 0.08909654991100366
Position 21587: 0.07930242307927818
Position 4816: 0.07639454112136795
Position 19720: 0.06772669720105046
Position 2300: 0.050133967249068635
Position 1033: 0.03805035828387539
Position 1329: 0.03555491623242567
Position 25215: 0.0351944733709998
Position 20667: 0.03304078143380474
Position 2365: 0.027937529231680053
Position 5452: 0.017557788967497677
Position 875: 0.017025266036858448
Position 20510: 0.016148899200192864
Position 24757: 0.013186578311916006
Position 918: 0.011747737897863172
Position 17613: 0.011128610413902403
Position 321: 0.009466250111354785
Position 18922: 0.008962681465782952
Position 84: 0.004055673626870181
Position 18986: 0.0038887698043049536
Position 530: 0.0027001952742274483
Position 184: 0.0026221516312744764
Position 641: 0.0023537753400914405
Position 329: 0.0017045519226194226
Position 804: 0.0016667080510276247
Position 5442: 0.0004267691734367211
Position 643: 0.0003009971444284741
Position 44: 0.00022792261208257771
Position 506: 2.8233801431296586e-05
Position 70: 1.3646285493077124e-06
Position 42: 9.343488396832768e-07
Position 86: 5.680519147517135e-07
Position 48: 3.044970363432126e-07
Position 92: 2.709554006385812e-07
Position 12: 2.60889049953788e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 24505: 0.9994567293993804
Position 17356: 0.9926112727059055
Position 18285: 0.9898495063591783
Position 25107: 0.979625629760377
Position 5160: 0.9693947772620843
Position 20478: 0.6788123446090795
Position 4497: 0.6164484468972316
Position 1267: 0.3916606537973897
Position 5623: 0.19730634660563026
Position 144: 0.16643321928301674
Position 956: 0.09938830222723476
Position 1228: 0.06926363336898746
Position 5519: 0.061564323717280565
Position 5445: 0.059931139442567026
Position 18759: 0.05077161751469912
Position 1961: 0.038208798070279534
Position 25276: 0.0351944733709998
Position 4893: 0.02516443592605111
Position 2099: 0.011187416506084855
Position 5714: 0.00964503109142251
Position 25040: 0.007562747423832743
Position 18686: 0.0071274180520135184
Position 966: 0.006981192870688942
Position 18846: 0.006899227125651233
Position 18737: 0.006708265921190704
Position 18818: 0.0062746213773432185
Position 1992: 0.005690430882567859
Position 21341: 0.004206057839278301
Position 25121: 0.0038898048282995853
Position 18742: 0.002797594736979125
Position 1123: 0.0026218629334738104
Position 596: 0.00194032901576986
Position 432: 0.0014027638204029014
Position 697: 0.001344435569564992
Position 149: 0.0006980988699972102
Position 510: 0.000619389108448424
Position 5402: 0.000572920894490602
Position 641: 0.0005428884857598212
Position 569: 6.384313611436155e-05
