Gene = Rnf146
index = 1429
Annotated 5SS: [ 465  923 1752]
Annotated 3SS: [ 791 1597 2497]
SMsplice 5SS: [ 465  923 1752]
SMsplice 3SS: [ 791 1597 1831]
top_k =  100
Partition function (log Z): -0.9150352962389823

Sorted 5' Splice Sites (High to Low Probability):
Position 465: 0.9983041259231992
Position 1752: 0.9970735821471696
Position 923: 0.9636719140376083
Position 2189: 0.2624540615206763
Position 3046: 0.23116657721837347
Position 3883: 0.07945667312539059
Position 1372: 0.044918462531080866
Position 1426: 0.035569906285092254
Position 1430: 0.02648976971131856
Position 2410: 0.019190679922600234
Position 1413: 0.018146220929569277
Position 2397: 0.01306350781390495
Position 3471: 0.007989385301746537
Position 206: 0.007829052093955652
Position 927: 0.00762905184432573
Position 913: 0.004118319198369994
Position 2193: 0.004048325032046048
Position 1280: 0.003762030445352358
Position 1317: 0.002454603590545495
Position 66: 0.0021297654257941005
Position 722: 0.0013435131333776745
Position 1970: 0.0011756908278074479
Position 706: 0.0010171849133283868
Position 1974: 0.0008994033505051708
Position 1732: 0.0007616480049087406
Position 442: 0.0005247615291867383
Position 18: 0.0003812867386860415
Position 1976: 0.00021026843308388798
Position 453: 0.0001545313380105393
Position 70: 0.00012514350707857496
Position 576: 0.00011692467077701577
Position 374: 8.076259835591993e-05
Position 562: 6.626175570941492e-05
Position 2081: 2.9553875379547857e-05
Position 1756: 2.925885324787315e-05
Position 494: 2.726141156366662e-05
Position 74: 2.0490126102827703e-05
Position 59: 1.7159302856718524e-05
Position 474: 1.5837676199842506e-05
Position 94: 1.426759941186898e-05
Position 32: 1.4101385551190867e-05
Position 455: 1.6822435749102935e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 791: 0.9586512428782052
Position 1597: 0.8430051712896937
Position 1831: 0.38684467708451975
Position 2242: 0.33139765913231417
Position 3105: 0.23596476181459658
Position 2052: 0.14469042504639362
Position 3975: 0.11788282599135792
Position 2214: 0.11392345782291101
Position 2497: 0.10020441251896957
Position 1081: 0.0689589253357121
Position 5359: 0.06586585046654685
Position 5075: 0.06355919476964363
Position 1021: 0.057361800431793765
Position 1547: 0.04872827384462165
Position 2011: 0.035587828913055244
Position 1036: 0.03145438244500703
Position 827: 0.025430535084334707
Position 1397: 0.01214901262743896
Position 1255: 0.008901911170173206
Position 1102: 0.00860572486604391
Position 1672: 0.007209653777893886
Position 1867: 0.007136370057476189
Position 1519: 0.006176271163986723
Position 254: 0.0059238179455725105
Position 1230: 0.005802237823344392
Position 542: 0.005472463925613151
Position 1506: 0.005069097334176325
Position 797: 0.004562623976003116
Position 3410: 0.004457741596156644
Position 3327: 0.003561319796029571
Position 1207: 0.0032568036032671007
Position 3087: 0.002678525153818665
Position 2581: 0.0022172197013555265
Position 160: 0.0019876309591043612
Position 275: 0.001858857441664328
Position 1201: 0.001806548091447183
Position 649: 0.0013007381409738687
Position 2178: 0.0012147170016149208
Position 1418: 0.0010406348883332244
Position 514: 0.0009606055885743805
Position 2223: 0.0009324508851224271
Position 520: 0.0006777824816205473
Position 668: 0.0006039412476042864
Position 812: 0.0005763716411251369
Position 1312: 0.0002518068774194828
Position 1143: 0.00017732476202260747
Position 170: 0.00012465877997513123
Position 66: 0.0001215511968150404
Position 595: 4.671277287171546e-05
Position 107: 4.294365214469892e-05
Position 618: 2.2661296194511198e-05
Position 175: 1.652678532394056e-05
Position 878: 1.0167684597272552e-05
Position 630: 5.642500548755946e-06
Position 332: 5.253949990848133e-06
Position 212: 4.214884821329215e-06
Position 608: 3.38707973738829e-06
Position 182: 2.266801674938032e-06
Position 201: 2.2490544125922493e-06
Position 437: 9.238032728792281e-07
Position 627: 5.518916695585323e-07
Position 186: 2.585610956738804e-10
Position 350: 1.6442251133534222e-10
