Gene = Zcchc7
index = 1605
Annotated 5SS: [ 124  504 3929 4191 4387]
Annotated 3SS: [ 181 1774 3990 4248 4448]
SMsplice 5SS: [ 124  504 2975 4191 4387 4630]
SMsplice 3SS: [ 181 1774 3990 4248 4448 4685]
top_k =  100
Partition function (log Z): 7.26075423100438

Sorted 5' Splice Sites (High to Low Probability):
Position 4387: 0.9986674754615981
Position 124: 0.990371062799477
Position 504: 0.9846080617194525
Position 4191: 0.9077490467858982
Position 4630: 0.6057747268389816
Position 2975: 0.532188779589064
Position 5344: 0.33759946172644495
Position 5568: 0.10234951385010571
Position 4195: 0.08932960156752984
Position 3260: 0.07543109454369303
Position 3085: 0.028604012006560358
Position 1591: 0.02420894721442925
Position 3242: 0.01772464619118443
Position 1154: 0.016507814611116268
Position 2738: 0.016006867534146912
Position 3460: 0.012992974368801886
Position 952: 0.011561789254448089
Position 594: 0.011473599310757544
Position 4842: 0.010107331701407214
Position 3682: 0.008154782230806347
Position 4863: 0.007963467210190197
Position 2767: 0.004448429749082586
Position 2113: 0.003337573699861173
Position 528: 0.002219264495827421
Position 965: 0.0018095565050701935
Position 633: 0.0017748480395893675
Position 1418: 0.0013462597802174569
Position 539: 0.0012312949356589479
Position 5019: 0.0012089672074048264
Position 1171: 0.0005862171705904786
Position 5007: 0.0005689831436608367
Position 1090: 0.00023299654746932328
Position 119: 0.00021323237036897322
Position 4552: 0.00014526758133582012
Position 4370: 7.042394303614864e-05
Position 130: 4.0358735729777105e-05
Position 4760: 3.327386079832553e-05
Position 35: 3.023461565893101e-05
Position 4365: 2.8984570663449894e-05
Position 128: 1.616035860745246e-05
Position 4618: 1.0162129059767368e-05
Position 146: 1.5569969473916652e-06
Position 455: 1.4446615641257044e-08
Position 4589: 3.7015442185832636e-09
Position 4355: 1.2520526084790821e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4448: 0.9980534653351112
Position 3990: 0.9919979813012616
Position 181: 0.9864746375492974
Position 4248: 0.9518166021476477
Position 1774: 0.603211216858434
Position 4685: 0.4525817860408863
Position 5407: 0.31450507256238774
Position 5630: 0.10234951385010578
Position 5132: 0.08048445480936484
Position 3052: 0.05474647420425226
Position 4726: 0.04295404186396594
Position 4304: 0.0406839465971486
Position 2734: 0.03592430399808173
Position 5404: 0.033023600344455686
Position 5233: 0.02741376415301233
Position 817: 0.009666364115908427
Position 762: 0.009448865914495331
Position 737: 0.008223732170978628
Position 930: 0.006862426086191298
Position 4841: 0.006599477252622008
Position 5378: 0.0065798027069995275
Position 770: 0.006449564718727647
Position 3152: 0.006065846645681376
Position 791: 0.0059050033697018766
Position 747: 0.004769219157910782
Position 249: 0.00419425225905398
Position 1962: 0.003732283902221574
Position 788: 0.0028378406635858953
Position 1783: 0.0024714790016664373
Position 4263: 0.0019333667539317533
Position 4281: 0.0016729804966103025
Position 4260: 0.0013297414898961308
Position 1207: 0.0011672681237856932
Position 559: 0.0008884216440166766
Position 682: 0.00042261544148723386
Position 593: 0.0003247607648532187
Position 4278: 0.0003206207043407359
Position 951: 0.0002602950103781959
Position 632: 0.00024038631019004678
Position 555: 9.389567121670524e-05
Position 4504: 2.410353694492739e-05
Position 4474: 1.99258878788893e-05
Position 187: 2.453438004810328e-06
Position 364: 6.377084504802883e-07
Position 399: 2.935853651658991e-07
Position 283: 1.5558708481188946e-07
Position 340: 6.572874157303856e-08
Position 263: 5.492938229196948e-08
Position 343: 3.4840051972074875e-08
Position 346: 1.6099223137953618e-08
Position 597: 4.867817501673044e-09
Position 218: 1.905058176529727e-09
Position 214: 6.746809454376564e-10
Position 437: 3.469805629817565e-10
Position 292: 2.872955321518304e-10
Position 310: 2.521232938609922e-10
Position 303: 2.2863624517808474e-10
Position 198: 1.2836942561648682e-10
Position 375: 9.639233833598595e-11
Position 454: 5.7926300885551605e-11
Position 95: 5.767784520421554e-11
Position 318: 4.401372641930079e-11
Position 190: 4.2469511847557184e-11
Position 406: 3.050931247234132e-11
