Gene = dysc
index = 1681
Annotated 5SS: [ 1552 11988 12422 13688 16067 16636 16874 17066 17157 18532 19201 19973
 26859 30165 30315]
Annotated 3SS: [11155 12282 13556 15770 16314 16701 16954 17126 18436 18923 19900 26777
 29969 30221 30378]
SMsplice 5SS: [ 1552 11988 12422 13688 16067 16636 16874 17066 17157 29315 30165 30315]
SMsplice 3SS: [11155 12282 13556 15920 16314 16701 16954 17126 29227 29969 30221 35292]
top_k =  100
Partition function (log Z): 5.415234709405478

Sorted 5' Splice Sites (High to Low Probability):
Position 13688: 0.999970784546444
Position 12422: 0.9999342540347563
Position 11988: 0.9995596269893297
Position 17066: 0.9990257500554812
Position 16067: 0.998724574163356
Position 16874: 0.9978199154274183
Position 16636: 0.9961285557522548
Position 1552: 0.5518031344613188
Position 19973: 0.41985716916909593
Position 18532: 0.3451557708929556
Position 17157: 0.3180385869209493
Position 18375: 0.17520710918087226
Position 568: 0.1650582368590085
Position 18003: 0.11922253123720819
Position 14329: 0.10702085868314154
Position 748: 0.08984547357799699
Position 736: 0.08946390179191814
Position 629: 0.06769025800788611
Position 13493: 0.05133946304337995
Position 643: 0.036155261705038064
Position 17428: 0.026314489499482445
Position 18196: 0.025034981280415397
Position 13444: 0.02200569870438137
Position 8792: 0.018253088108981793
Position 18512: 0.01672130909221391
Position 13489: 0.01308488802216699
Position 16514: 0.011731488458593264
Position 18051: 0.005718884441073212
Position 17687: 0.0053990695095134395
Position 12657: 0.00267925320814726
Position 13967: 0.002660283568164893
Position 17617: 0.0018693419243347488
Position 14933: 0.001614878862384391
Position 16640: 0.001482336706890119
Position 16518: 0.0010975768850360302
Position 13893: 0.0007449403799406996
Position 14442: 0.0006784939997974237
Position 14312: 0.00046315990614768953
Position 16864: 0.0004000989521406777
Position 13470: 0.00038098507463802983
Position 12959: 0.0002500108864089306
Position 17382: 0.00024196611977692306
Position 16855: 0.00021666013164134458
Position 12675: 0.00018116404132744766
Position 12803: 0.0001727286518918325
Position 12955: 0.00016455855230913967
Position 16846: 0.00015796755594471777
Position 16806: 0.00013461417817672288
Position 12608: 0.0001199637232702268
Position 13918: 0.00011533830121947848
Position 8778: 0.0001123666998115059
Position 17368: 8.564354275517984e-05
Position 17409: 8.308425236454627e-05
Position 13172: 6.806445822909505e-05
Position 18026: 6.161966204991799e-05
Position 16571: 5.7739878921647415e-05
Position 17377: 5.6027760271083655e-05
Position 1757: 5.0206467730807475e-05
Position 12554: 4.8028717230457705e-05
Position 2994: 4.782826647037332e-05
Position 12793: 4.007625019657527e-05
Position 16890: 3.792000228209573e-05
Position 12996: 3.159090485895109e-05
Position 13640: 2.921027598282901e-05
Position 4994: 1.73144408520984e-05
Position 5270: 1.73144408520984e-05
Position 16880: 1.42517527632814e-05
Position 16472: 1.2001864068180897e-05
Position 14120: 1.0818326000227583e-05
Position 13831: 1.0522889596055778e-05
Position 17051: 7.492713477000259e-06
Position 1379: 5.260161536010268e-06
Position 17074: 3.766394666702933e-06
Position 13941: 3.3833463996686577e-06
Position 16878: 3.2526081795117584e-06
Position 16716: 3.2341436449940067e-06
Position 868: 2.381572352804953e-06
Position 547: 1.4606470773739085e-06
Position 14261: 1.2916817650054692e-06
Position 301: 1.1752779178162783e-06
Position 1598: 9.99830956890029e-07
Position 17128: 8.62661450181097e-07
Position 2041: 8.492131544056371e-07
Position 297: 6.972235784001146e-07
Position 17207: 6.081854430553803e-07
Position 779: 5.615108342657904e-07
Position 137: 5.594646312955167e-07
Position 17419: 5.15875688190252e-07
Position 801: 5.117710793315895e-07
Position 422: 2.6906077079309234e-07
Position 838: 2.3336339112796679e-07
Position 14283: 1.878267132884615e-07
Position 306: 1.6039536463325374e-07
Position 639: 1.5759100526753572e-07
Position 12426: 2.9791692771272736e-08
Position 13623: 2.871306794460569e-09
Position 16550: 1.3527955270450557e-09
Position 16528: 4.4665907690162686e-10
Position 12400: 1.658866343589441e-10
Position 16412: 8.905817522407579e-12
Position 12931: 8.710188977227365e-12
Position 16384: 8.574699203723475e-12
Position 12797: 7.706730328383546e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11155: 0.9995596721298748
Position 12282: 0.9993117866238413
Position 16701: 0.998900549769553
Position 16954: 0.9980827874051594
Position 13556: 0.9842857747082748
Position 17126: 0.9270340438589308
Position 16314: 0.9018097465911981
Position 15920: 0.607970718336153
Position 18436: 0.5967168402783375
Position 21620: 0.2921266570268693
Position 15770: 0.17850682062908885
Position 13784: 0.13020961278996804
Position 20052: 0.12773051214222556
Position 18923: 0.12042422548947522
Position 18594: 0.11630455209991472
Position 19900: 0.112823895539976
Position 18350: 0.08608794421839668
Position 16271: 0.06594074608445606
Position 13193: 0.058710280215390306
Position 14380: 0.037617973691449355
Position 14000: 0.03582521997121252
Position 18117: 0.032517613715310735
Position 15644: 0.0312789060651435
Position 12510: 0.026565340950074214
Position 17471: 0.021072645588659632
Position 14192: 0.019353650093428744
Position 8184: 0.01836545480879328
Position 15782: 0.01787960008046249
Position 14977: 0.014483538824800846
Position 16278: 0.012042037794453998
Position 16170: 0.011394806013245868
Position 13761: 0.01076816576802654
Position 16570: 0.010606034523235792
Position 13764: 0.009768238419302425
Position 13562: 0.009478002393919155
Position 18984: 0.007509440784899642
Position 18936: 0.007096100909918849
Position 16285: 0.005706595419104057
Position 12710: 0.005277887544862824
Position 13179: 0.00519527458613621
Position 15389: 0.004457530663820565
Position 17521: 0.004063982925551159
Position 14021: 0.003854269355488513
Position 14196: 0.0033676779451119114
Position 18656: 0.002854858339897005
Position 15257: 0.0027925908236711003
Position 17810: 0.002193503327539387
Position 16228: 0.0016702761871312467
Position 16351: 0.0013478854240447547
Position 14519: 0.0013029182652473552
Position 14392: 0.0011691620662642285
Position 14045: 0.0010195478516638026
Position 16687: 0.000931775697869349
Position 17564: 0.0007326812734438916
Position 12139: 0.0005982270292579845
Position 17207: 0.000503442912779937
Position 16964: 0.0004664555511952526
Position 13163: 0.00046518955583614845
Position 14346: 0.0004589422205069881
Position 17784: 0.0003184752966986251
Position 13287: 0.00023732447887336825
Position 16985: 0.00021016204187199392
Position 13117: 0.00018267760554543428
Position 16715: 9.116775088730778e-05
Position 1646: 5.835177591421502e-05
Position 12099: 5.573106628728278e-05
Position 12553: 4.138814908652193e-05
Position 12142: 3.414171503588756e-05
Position 17031: 2.932269743383145e-05
Position 4809: 1.73144408520984e-05
Position 5061: 1.73144408520984e-05
Position 12536: 1.7207104034152698e-05
Position 1053: 1.5817458427270856e-05
Position 2146: 1.367206776468662e-05
Position 787: 9.530387396548055e-06
Position 16703: 9.49093726329539e-06
Position 1429: 8.650383686169059e-06
Position 2044: 8.297188750764844e-06
Position 2248: 7.826002347268671e-06
Position 2592: 7.432956735291282e-06
Position 12657: 7.322424683693925e-06
Position 12689: 7.0999355342054884e-06
Position 13418: 6.567190274552967e-06
Position 13637: 6.031960595296436e-06
Position 16669: 5.4873207513289685e-06
Position 17132: 5.210748091032501e-06
Position 13261: 3.8574357508506955e-06
Position 12781: 3.286928431944753e-06
Position 16850: 3.2766235727505233e-06
Position 17049: 2.6142508950154473e-06
Position 12864: 1.8559676009753113e-06
Position 13032: 1.637196456267696e-06
Position 12561: 1.5913249343215667e-06
Position 12980: 1.4585174884077092e-06
Position 12977: 1.3364134532837383e-06
Position 12672: 9.640698730776252e-07
Position 12471: 9.496178416549569e-07
Position 12793: 5.180910025158976e-07
