Gene = RhoGEF4
index = 1426
Annotated 5SS: [ 234  857 1468]
Annotated 3SS: [ 298  913 1526]
SMsplice 5SS: [ 234  857 1468]
SMsplice 3SS: [ 298  913 1526]
top_k =  100
Partition function (log Z): 1.6675346872907904

Sorted 5' Splice Sites (High to Low Probability):
Position 1468: 0.9935171213560463
Position 857: 0.9473586493200998
Position 234: 0.8323572486922438
Position 13: 0.18066574593761323
Position 808: 0.034933393552752996
Position 454: 0.01927687005854181
Position 1854: 0.017916194043361536
Position 1202: 0.013459393840360231
Position 1230: 0.012785223698263331
Position 50: 0.012556826379005398
Position 1051: 0.008655779232146863
Position 1881: 0.00549527732667712
Position 225: 0.0036313318858557275
Position 786: 0.003431765465531542
Position 1845: 0.002251405128860367
Position 1289: 0.002108446665077443
Position 1992: 0.001561146154104845
Position 1814: 0.0012036322492726815
Position 35: 0.0009272478851439887
Position 778: 0.0007237754296042162
Position 1160: 0.0006864547794108148
Position 1012: 0.0004647242460311833
Position 1837: 0.0003405385992272819
Position 1441: 0.00031764797921390967
Position 1472: 0.00031752760612052623
Position 1817: 0.00020536044215949549
Position 733: 0.00020344170883672795
Position 220: 0.00018726679575456858
Position 188: 0.00015977513599961255
Position 57: 1.94383724666196e-05
Position 89: 7.544655460914559e-06
Position 417: 5.4379749663392734e-06
Position 630: 2.7334960212956632e-06
Position 621: 1.6893633808018395e-06
Position 103: 1.1418953132963938e-06
Position 261: 9.29929987835453e-07
Position 60: 8.487851284442804e-07
Position 1425: 8.467567550690355e-07
Position 52: 2.69436313791082e-07
Position 329: 8.671094756493013e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 913: 0.9981116083887938
Position 1526: 0.9846662344014586
Position 298: 0.7834210163554658
Position 85: 0.18019592487372255
Position 669: 0.036050524445864776
Position 1957: 0.02788662429365768
Position 1271: 0.016286692219994823
Position 114: 0.012573277619795643
Position 1292: 0.012402098868065899
Position 468: 0.010232257493872935
Position 1359: 0.009002239451266736
Position 317: 0.005963303847145235
Position 2045: 0.005551931970810442
Position 384: 0.0023936525371472546
Position 474: 0.0020894138266012523
Position 774: 0.0019473196087882404
Position 1722: 0.001481589497728615
Position 564: 0.0014588681427999477
Position 1553: 0.0014563907602369915
Position 118: 0.0010996974730965317
Position 2225: 0.0009121318263579594
Position 1002: 0.0006103041289070217
Position 1074: 0.0004647242460311837
Position 1912: 0.0004447958346711975
Position 1561: 0.0003699961915545068
Position 1743: 0.0003612705412537672
Position 89: 0.00015417904374898675
Position 165: 0.00011642715740978886
Position 171: 2.1140827909048535e-05
Position 122: 6.902338111891503e-06
Position 365: 6.231605688660104e-06
Position 187: 7.143916653981191e-07
Position 228: 6.947604355226357e-07
