Gene = emc
index = 1693
Annotated 5SS: [828]
Annotated 3SS: [2871]
SMsplice 5SS: [828]
SMsplice 3SS: [2871]
top_k =  100
Partition function (log Z): -7.831295226776522

Sorted 5' Splice Sites (High to Low Probability):
Position 828: 0.9719099856847563
Position 203: 0.228949318129392
Position 123: 0.034788178085983015
Position 195: 0.028168457265215708
Position 105: 0.02697033881000312
Position 3198: 0.017812169047195396
Position 3645: 0.011080460827575734
Position 2509: 0.010054148565766991
Position 2975: 0.00833376060366285
Position 3138: 0.007052466969402566
Position 52: 0.0037367736604840664
Position 118: 0.003221779954042882
Position 386: 0.0021289467115618113
Position 2421: 0.001977782010575201
Position 853: 0.0012164375931647397
Position 213: 0.001049279118446151
Position 295: 0.0008692549840354885
Position 244: 0.0008573461658067474
Position 80: 0.00024238871225756406
Position 416: 0.00011767466493957818
Position 925: 4.106690258765075e-05
Position 211: 1.7755038822451024e-05
Position 82: 1.2268106975775935e-07
Position 10: 1.2029756421145785e-07
Position 13: 7.690423063804293e-08
Position 87: 1.6080145935243201e-09
Position 164: 4.4520915002682867e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2871: 0.88768720889712
Position 262: 0.2569361084232877
Position 2877: 0.07325845834900355
Position 491: 0.04067415966442709
Position 3361: 0.02700537188011931
Position 3568: 0.020271960441178613
Position 2333: 0.01664584613321089
Position 3740: 0.007276892827289785
Position 3045: 0.004870990416797549
Position 3714: 0.0038035680002859494
Position 1391: 0.0027479948806169966
Position 227: 0.0022592281742654322
Position 1008: 0.0017306507798661426
Position 1708: 0.0015305572452273745
Position 103: 0.0013841677484869776
Position 3055: 0.0012422152593887467
Position 164: 0.0012287041811627041
Position 1558: 0.001071371104685755
Position 1410: 0.0009289464114458447
Position 2582: 0.0008892733373891254
Position 428: 0.0008180399362960571
Position 160: 0.000763705070809743
Position 1145: 0.0006497011393718152
Position 195: 0.0006473569367881025
Position 290: 0.0005641864028042033
Position 1936: 0.000487645308193024
Position 1033: 0.00045843171944939516
Position 2293: 0.00045529184620200937
Position 1278: 0.0003952758350352731
Position 749: 0.0003485943028390919
Position 1117: 0.0003469657975390723
Position 433: 0.00031567113239458093
Position 982: 0.00023880912956473
Position 746: 0.00021424240050524048
Position 404: 0.00018203354259645703
Position 1097: 0.00016071331256503355
Position 872: 9.973752494953572e-05
Position 294: 3.0734575594878946e-06
Position 325: 9.669035579355778e-07
Position 239: 8.607962948985812e-07
Position 171: 4.288016417300289e-07
Position 269: 4.080866816849937e-07
Position 169: 2.77902869049598e-07
