Gene = borr
index = 1633
Annotated 5SS: [ 484 1177]
Annotated 3SS: [ 767 1241]
SMsplice 5SS: [ 484 1177]
SMsplice 3SS: [ 779 1241]
top_k =  100
Partition function (log Z): -3.5395584583370407

Sorted 5' Splice Sites (High to Low Probability):
Position 1177: 0.984413648504525
Position 484: 0.9164026813584094
Position 1437: 0.06602998598962163
Position 198: 0.0468106412742567
Position 1408: 0.017756359689859842
Position 206: 0.008344470931682448
Position 502: 0.006753362934682366
Position 285: 0.003434902734087559
Position 602: 0.0033607200656364973
Position 1429: 0.0024050326649160737
Position 593: 0.0013440938467351208
Position 1181: 0.0012398600537834718
Position 306: 0.0011467646258122906
Position 1166: 0.000900343931044905
Position 1327: 0.00047778962844141257
Position 1175: 0.0004020769227417325
Position 177: 0.0003515547617439599
Position 1431: 0.00023707700203676524
Position 82: 0.00016547050125334786
Position 1443: 0.0001346273140908141
Position 563: 0.00012845724482110496
Position 103: 0.0001274458615927867
Position 110: 0.00010496651114750264
Position 469: 6.018509290178185e-05
Position 1505: 5.7372840184247254e-05
Position 1536: 5.127199183250746e-05
Position 260: 6.822899727182865e-06
Position 1136: 5.160975748616056e-06
Position 108: 1.1220257657339464e-06
Position 8: 9.144994666994659e-08
Position 488: 2.7364469160878473e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1241: 0.9338017758623487
Position 779: 0.8243903271988443
Position 767: 0.09861445410709772
Position 1530: 0.09007848574658303
Position 1295: 0.03998340528977225
Position 284: 0.0271150163182215
Position 830: 0.01948341459991785
Position 1066: 0.007863709266382886
Position 260: 0.004311286269713697
Position 1505: 0.004277180925779398
Position 1464: 0.002430594597223725
Position 1578: 0.001712585128609378
Position 305: 0.0015778567072716795
Position 1249: 0.001191011216053511
Position 1602: 0.0009623208039049108
Position 1069: 0.0008408994996562982
Position 972: 0.0006072216210149635
Position 789: 0.0005115322531050417
Position 1510: 0.00047520097825137086
Position 238: 0.00042962829596025515
Position 1536: 0.000356606035128154
Position 311: 0.00029920852377992316
Position 530: 0.0002744090202777099
Position 254: 0.00021948269256451858
Position 342: 0.00016145492593378524
Position 969: 0.00015600986592587208
Position 1126: 0.00013476833338994345
Position 386: 0.00011749635018347593
Position 314: 6.954714032166719e-05
Position 781: 5.184216448701775e-05
Position 359: 3.298104959029868e-05
Position 317: 2.7064650448925722e-05
Position 176: 2.166083301547789e-05
Position 290: 1.8925065821177084e-05
Position 398: 1.7951901862128605e-05
Position 376: 1.7866038729850437e-05
Position 146: 8.902737189632432e-06
Position 404: 5.756518944291847e-06
Position 332: 4.211430869295226e-06
Position 155: 1.5049013590165104e-07
Position 197: 9.508924097593369e-08
Position 82: 9.144994666994659e-08
