Gene = cep290
index = 1644
Annotated 5SS: [ 758  989 1450 2341 3335 3526 3742 4486 5210 5396 6443 6836]
Annotated 3SS: [ 814 1041 1514 2399 3392 3587 3798 4549 5262 5453 6507 6898]
SMsplice 5SS: [ 758  989 1450 2341 3335 3526 3742 4486 5210 5396 6443 6836]
SMsplice 3SS: [ 814 1041 1514 2399 3392 3587 3798 4549 5262 5453 6507 6898]
top_k =  100
Partition function (log Z): 41.1362156335093

Sorted 5' Splice Sites (High to Low Probability):
Position 989: 0.9999927068799606
Position 3526: 0.9987180951702653
Position 2341: 0.9983265322532584
Position 5210: 0.9981768349060386
Position 1450: 0.9950897773582387
Position 3335: 0.9937130947246039
Position 4486: 0.9923362956721076
Position 758: 0.9884203301159084
Position 3742: 0.9708692371035097
Position 6836: 0.9477434661746521
Position 5396: 0.9108185836808682
Position 6443: 0.8987342144416769
Position 245: 0.13552201802980487
Position 6578: 0.03549087481776511
Position 623: 0.03077616119111387
Position 4113: 0.02063519187720166
Position 1342: 0.00720804973947325
Position 6840: 0.006365284222721638
Position 401: 0.006337607158269307
Position 6447: 0.005584864645325411
Position 4767: 0.003081724324350412
Position 4205: 0.0027745033490561132
Position 6001: 0.0016554908514744124
Position 2092: 0.0015455716689397744
Position 3752: 0.0015105598657206766
Position 6187: 0.0014094102338715684
Position 3183: 0.0013801860140155507
Position 2306: 0.0011941677586747288
Position 4500: 0.0011606341091966246
Position 1584: 0.0011130792713081297
Position 3523: 0.0006972719879864835
Position 5190: 0.0006335528330794083
Position 1150: 0.0006007799870620644
Position 2559: 0.0005734577939188637
Position 765: 0.0005712539111796814
Position 1920: 0.0005285796999937663
Position 1349: 0.00047352160201235367
Position 3755: 0.00046398078463755183
Position 6075: 0.0003785879855301849
Position 2493: 0.00032270374122722167
Position 1860: 0.00028917731576584034
Position 3962: 0.00022774186396884612
Position 2081: 0.0002225308315699275
Position 5153: 0.0001817259971126133
Position 2532: 0.00018152621032371425
Position 4709: 0.00017500276668383917
Position 5068: 0.0001647958392891112
Position 3178: 0.00014356491888073807
Position 2595: 0.00013763748556888477
Position 5222: 0.00013626751773448105
Position 5217: 0.00012879336689725817
Position 3504: 0.00012253454855333713
Position 2817: 0.00011268531532957432
Position 3044: 0.00010256180694513804
Position 7067: 9.865336583037483e-05
Position 236: 7.740990220363808e-05
Position 7087: 7.528010613113475e-05
Position 774: 7.162025119004043e-05
Position 1261: 6.153197738212187e-05
Position 2172: 5.7313983712859846e-05
