Gene = Acn
index = 7
Annotated 5SS: [1693 2008 2300 2471]
Annotated 3SS: [1796 2064 2360 2558]
SMsplice 5SS: [1693 2008 2300 2471]
SMsplice 3SS: [1796 2064 2360 2558]
top_k =  100
Partition function (log Z): -3.464403033048372

Sorted 5' Splice Sites (High to Low Probability):
Position 2471: 0.9351095184313349
Position 1693: 0.8892736819115052
Position 2300: 0.8400114758749794
Position 2008: 0.7622710968748617
Position 788: 0.3389605485615823
Position 2734: 0.05096766816064361
Position 1986: 0.04520210340299895
Position 3025: 0.025588519637637273
Position 2913: 0.019557762382547778
Position 1117: 0.01722591155812472
Position 1932: 0.015334661560426052
Position 2770: 0.013510057861732608
Position 82: 0.012431478302135143
Position 794: 0.012345705675992689
Position 2909: 0.009872478979802687
Position 1463: 0.008970128211909574
Position 3010: 0.008027315667775915
Position 54: 0.0046688993215254744
Position 3231: 0.004294093234120641
Position 1508: 0.003668286234775681
Position 101: 0.003354200651131658
Position 2677: 0.002772092039415014
Position 515: 0.000850027986696361
Position 737: 0.0008089382903268633
Position 1121: 0.0007584903286225522
Position 1135: 0.0007402675003763686
Position 20: 0.00023734782779332908
Position 117: 0.00010102705924542651
Position 132: 3.1016057307446494e-06
Position 845: 1.6698732427231584e-06
Position 323: 5.031244234428849e-07
Position 299: 3.0758309949151985e-07
Position 155: 1.5767543327302484e-07
Position 136: 1.470270548852273e-07
Position 147: 1.4286241623785498e-07
Position 2309: 9.082503800176399e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2064: 0.9626611188622037
Position 1796: 0.7453312181035625
Position 2360: 0.733188616666943
Position 2558: 0.7249234766712991
Position 3105: 0.2437035636364632
Position 3115: 0.1272859083379707
Position 1583: 0.09979368134329362
Position 851: 0.09884870422937163
Position 1870: 0.07421909151510692
Position 3151: 0.027798039839700858
Position 166: 0.020775377465538692
Position 2428: 0.019294712269814957
Position 912: 0.01762523850327201
Position 859: 0.01760909818217987
Position 2397: 0.015351464469497924
Position 1204: 0.01523126118607623
Position 1228: 0.012910421634657472
Position 1071: 0.011158705392132314
Position 863: 0.009186204452746144
Position 2374: 0.009049558191225156
Position 840: 0.006856598330043521
Position 1268: 0.0065458525429890665
Position 1034: 0.005634281172443524
Position 1214: 0.005072468326241587
Position 3324: 0.004294093234120639
Position 1074: 0.00405316308927338
Position 2517: 0.0023927801742401533
Position 2902: 0.0013348975516754332
Position 810: 0.0012654643252894063
Position 2377: 0.0007641508498013248
Position 2027: 0.0007225169900281523
Position 1100: 0.0006927460732479183
Position 2103: 0.0005196816371060553
Position 2405: 0.0003328975040666849
Position 866: 0.00032243740193023054
Position 1880: 0.00014838845966728097
Position 176: 4.985703539514529e-06
Position 76: 4.881657597039865e-06
Position 117: 4.744447980963917e-06
Position 209: 2.68279667036536e-06
Position 129: 2.3944318709140228e-06
Position 81: 1.3646678759773698e-06
Position 371: 4.6449403738165995e-07
Position 380: 4.1737487826976766e-07
