Gene = gry
index = 1720
Annotated 5SS: [   63  1084  1369  1865  2326  2818  3113 10707 11565 11818]
Annotated 3SS: [  131  1137  1426  1926  2382  2918 10197 10769 11622 11876]
SMsplice 5SS: [ 1084  1369  1865  2326  2818  3113 10707 11565 11818]
SMsplice 3SS: [ 1137  1426  1926  2382  2918 10197 10769 11622 11876]
top_k =  100
Partition function (log Z): 12.095328287382229

Sorted 5' Splice Sites (High to Low Probability):
Position 2326: 0.9984562256765107
Position 3113: 0.9926070788281114
Position 1369: 0.9899271254639171
Position 11818: 0.9775419848316453
Position 1865: 0.9738387614363475
Position 1084: 0.9672696958990341
Position 11565: 0.9393184060811648
Position 2818: 0.6991075089674443
Position 63: 0.47915693989071995
Position 10948: 0.4526649949031665
Position 3648: 0.21991229496498674
Position 67: 0.07511304978727541
Position 38: 0.030456651111235827
Position 2699: 0.017648501928221722
Position 2835: 0.015372013316815725
Position 77: 0.012236461603049588
Position 1042: 0.009573551208623552
Position 17: 0.008340973053927168
Position 2822: 0.007844679218913431
Position 3117: 0.007392912922414119
Position 1357: 0.006661784424823574
Position 831: 0.0025017514717708056
Position 1653: 0.0018917381175409423
Position 1319: 0.0016330430573767232
Position 508: 0.0013614336551632847
Position 21: 0.0010331624555044
Position 11900: 0.0009066204982683305
Position 12176: 0.0003957054418866054
Position 2089: 0.00035007335806305355
Position 1382: 0.0002605998884899754
Position 2479: 0.00017806063291735846
Position 229: 9.569857610110736e-05
Position 2321: 7.803610850339786e-05
Position 1323: 8.48960028617977e-06
Position 1312: 8.102215549113424e-06
Position 2330: 1.0016210760999241e-06
Position 245: 8.733793935586573e-07
Position 1873: 1.9192812225608077e-08
Position 132: 3.9628954175831436e-09
Position 2126: 2.6089468709722624e-09
Position 1434: 1.1934661773714687e-10
Position 401: 3.96992901125037e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1426: 0.999187796575445
Position 11622: 0.9986414550714953
Position 10769: 0.9929579302953259
Position 2382: 0.9613965868669087
Position 11876: 0.9496847949204594
Position 1926: 0.9454513239711041
Position 1137: 0.8721157268141121
Position 2918: 0.6412052507734814
Position 11010: 0.40038356141290166
Position 147: 0.3631957572099188
Position 131: 0.2081527489328516
Position 3179: 0.18733995623906155
Position 1151: 0.09580895033008244
Position 2879: 0.095707951022873
Position 887: 0.016889496699091473
Position 151: 0.013971388178996206
Position 12045: 0.013477739526116679
Position 2506: 0.012175646606127116
Position 11931: 0.011306300719641185
Position 2415: 0.010506622563638735
Position 3066: 0.010312442773684209
Position 3251: 0.008459663370178906
Position 3261: 0.00758568706930923
Position 2161: 0.007325815527487034
Position 3187: 0.007177883498496316
Position 2125: 0.006843516201200449
Position 329: 0.006289154919381505
Position 2033: 0.005588859170178164
Position 1255: 0.0054255026382292945
Position 3278: 0.005130361057389727
Position 3536: 0.0042191685729939775
Position 2622: 0.0028555649185360134
Position 11894: 0.0025780535142476383
Position 2052: 0.0024120477239715768
Position 2234: 0.002333968081266731
Position 2611: 0.0022999937438638062
Position 1961: 0.001747843624219001
Position 1709: 0.0014151379169453186
Position 1285: 0.0012915537231651527
Position 159: 0.001104429724630772
Position 2763: 0.0010293578990720439
Position 2089: 0.0009808742464750123
Position 12137: 0.0008029398100652498
Position 1217: 0.0007993047948682832
Position 12224: 0.0007876952452893912
Position 2095: 0.0007149338339428244
Position 2721: 0.000642897769723387
Position 2135: 0.0005928564427519628
Position 1487: 0.00043304201790114657
Position 2821: 0.00042788415886988324
Position 1261: 0.00038179218822894555
Position 2452: 0.0003072562846726174
Position 271: 0.0002296060513357993
Position 12155: 0.00020678703598183177
Position 2239: 0.00017592022537810454
Position 248: 0.00014727801480089077
Position 1521: 0.0001260858292584105
Position 1518: 8.977618218735902e-05
Position 1717: 8.544086691365525e-05
Position 1697: 7.627288116489316e-05
Position 1792: 7.040750396120216e-05
Position 1731: 4.939489896348337e-05
Position 2740: 3.455368673835349e-05
Position 3721: 2.0523424640642237e-08
Position 3237: 2.896986393850149e-10
Position 3334: 1.7570019616515292e-10
Position 3347: 1.2386954637480827e-10
