Gene = Coq4
index = 1086
Annotated 5SS: [  23 3505 3767 4245]
Annotated 3SS: [3277 3561 4020 4317]
SMsplice 5SS: [ 271 3505 3767 4245]
SMsplice 3SS: [3277 3561 4020 4317]
top_k =  100
Partition function (log Z): 4.6643354511377595

Sorted 5' Splice Sites (High to Low Probability):
Position 4245: 0.9974533343437124
Position 3505: 0.979222953193257
Position 271: 0.6679373676387654
Position 3767: 0.6136732307872349
Position 72: 0.34675314757911535
Position 3788: 0.16216121870955094
Position 48: 0.11730879340615984
Position 3888: 0.11592634438909086
Position 883: 0.07369272999388052
Position 23: 0.06374454443848893
Position 3010: 0.05922999738146416
Position 479: 0.026351081955170996
Position 3746: 0.0121935329253518
Position 3703: 0.007545824966993836
Position 40: 0.005983882444218669
Position 3884: 0.005394689602414486
Position 3800: 0.005386322438311998
Position 4578: 0.0039359810169073
Position 552: 0.0028892287325719803
Position 3648: 0.0026344594586480766
Position 609: 0.001982319295272657
Position 27: 0.0016129019888283498
Position 4167: 0.001425955308059808
Position 3860: 0.0012960213536775923
Position 205: 0.0011815292887800116
Position 4583: 0.0010315788316466105
Position 4457: 0.0009417158166291791
Position 4595: 0.0007319139085341374
Position 189: 0.0004917465717521846
Position 193: 0.00030011566026951327
Position 4216: 0.0002674797183264833
Position 198: 0.00022890759951518203
Position 21: 0.00022193109101421927
Position 4573: 0.00014630254377497672
Position 4249: 0.00012971399017577218
Position 110: 0.0001196740667518489
Position 46: 0.00010628659295427056
Position 4254: 0.00010322382673639169
Position 4263: 6.522912126954948e-05
Position 66: 4.754314805010252e-05
Position 4211: 4.493035137455138e-05
Position 52: 4.2648267905571346e-05
Position 132: 2.2745143651756855e-05
Position 4552: 1.4800711894257542e-05
Position 4560: 1.3658280463545433e-05
Position 4208: 2.1214918934912615e-07
Position 4156: 4.970536206477169e-08
Position 55: 1.2599765518403136e-08
Position 82: 8.536723012084998e-09
Position 4228: 4.5650687810489425e-09
Position 97: 3.856767573279975e-09
Position 4200: 3.422439198265566e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4317: 0.9970724889007294
Position 4020: 0.9954519850245727
Position 3277: 0.9935059265707153
Position 3561: 0.9067502552401275
Position 108: 0.1573107090466935
Position 687: 0.06505955105601852
Position 2273: 0.06270275199887534
Position 347: 0.03614823283201732
Position 172: 0.02466310462905192
Position 152: 0.0200208021810321
Position 4637: 0.005298852455819109
Position 129: 0.004121351928153158
Position 3635: 0.004086588187439392
Position 193: 0.0029223490609907718
Position 4321: 0.0016734009088739885
Position 4024: 0.0014344128199860627
Position 4528: 0.0010443730033797309
Position 3953: 0.0007324936669770483
Position 4681: 0.0005925289610535689
Position 390: 0.0005103908570182501
Position 4339: 0.00037121200337370203
Position 4661: 0.00017401315176571937
Position 138: 0.00010493603342840703
Position 4652: 7.939992387314004e-05
Position 71: 6.993179489451068e-05
Position 159: 4.6630941527640404e-05
Position 116: 3.961653406098616e-05
Position 197: 9.649372961994755e-07
Position 269: 3.993296649941235e-07
Position 235: 1.787345222434612e-07
