Gene = Cyp316a1
index = 1116
Annotated 5SS: [ 157  636 1235]
Annotated 3SS: [ 205  695 1291]
SMsplice 5SS: [ 157  636 1235]
SMsplice 3SS: [ 216  695 1291]
top_k =  100
Partition function (log Z): -1.4040761178022951

Sorted 5' Splice Sites (High to Low Probability):
Position 157: 0.9841779505963533
Position 636: 0.8791978351412562
Position 1235: 0.7847996022995113
Position 553: 0.08007564334919365
Position 947: 0.012678571236088867
Position 1195: 0.012428116541871842
Position 998: 0.012065862593068733
Position 1239: 0.010153955286277112
Position 640: 0.00962014534728488
Position 875: 0.005002139081442308
Position 245: 0.0032249732812857437
Position 1011: 0.003116398090736001
Position 580: 0.0019647755292912183
Position 532: 0.0018163328236791463
Position 392: 0.001635743223903504
Position 848: 0.001408904015829194
Position 546: 0.00041850696765006237
Position 1552: 0.00037692684806740176
Position 785: 0.00037300609486927454
Position 1476: 0.0003263791184822965
Position 608: 0.00015221945505444664
Position 161: 0.0001253003873046484
Position 74: 8.605860093562224e-05
Position 1372: 6.882748971615203e-05
Position 650: 8.448307788760417e-06
Position 396: 3.1591447731467053e-06
Position 615: 6.49928091921024e-08
Position 25: 2.615355059445026e-10
Position 265: 4.5728687139430066e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 695: 0.9112172071034595
Position 1291: 0.7999907986390478
Position 216: 0.7456038770428972
Position 295: 0.11030107568152439
Position 205: 0.07839065092394334
Position 967: 0.03966965754086133
Position 221: 0.02826765048926039
Position 1061: 0.023147813828472176
Position 254: 0.0193951420896996
Position 1362: 0.014840050372134038
Position 1083: 0.007521410484823002
Position 615: 0.00560273520990929
Position 1407: 0.004801447716327271
Position 1017: 0.00409915457092066
Position 713: 0.0028508785102650354
Position 1110: 0.002054416469879932
Position 342: 0.0013005047154925266
Position 608: 0.0011387391418214998
Position 571: 0.001030331989712747
Position 301: 0.0007935216954171672
Position 462: 0.000645353321839265
Position 1599: 0.0005858560044652394
Position 476: 0.0004835211088674435
Position 1315: 0.0004467368559381956
Position 447: 0.00037818675353116187
Position 486: 0.00028598552930680503
Position 431: 0.00021115023045355292
Position 1551: 0.00013241515605714563
Position 1531: 0.00011932124363614823
Position 311: 2.554550719254042e-07
Position 157: 1.708990186156399e-10
Position 96: 6.824545552587655e-11
Position 73: 2.2869707464775942e-11
Position 161: 1.4737856725150025e-11
