Gene = Pfdn6
index = 1377
Annotated 5SS: [224 537]
Annotated 3SS: [310 620]
SMsplice 5SS: [224 537]
SMsplice 3SS: [310 620]
top_k =  100
Partition function (log Z): 1.215121216509004

Sorted 5' Splice Sites (High to Low Probability):
Position 537: 0.9935820009921331
Position 224: 0.9717719744960719
Position 696: 0.32241476383198253
Position 228: 0.01072043592893599
Position 679: 0.003987216478598424
Position 246: 0.003688906439235288
Position 369: 0.0014254084294898115
Position 254: 0.0011788439480950946
Position 541: 0.0011777720831450385
Position 558: 0.0011197989532218833
Position 555: 0.0004636918370050544
Position 489: 0.00013862317735186571
Position 40: 0.0001131885962288778
Position 837: 7.683589057742686e-05
Position 412: 6.115896262212924e-05
Position 285: 5.963127918027455e-05
Position 660: 5.4149093126085585e-05
Position 861: 4.772357661074901e-05
Position 171: 4.330193226594708e-05
Position 674: 4.254270696631619e-05
Position 11: 3.7291459748198874e-05
Position 204: 3.6622345193316086e-05
Position 201: 1.7411927420998193e-05
Position 69: 6.100109857919173e-06
Position 755: 5.561627301526681e-06
Position 174: 5.149199043000086e-06
Position 89: 3.6351394658465434e-06
Position 472: 2.981149724972955e-06
Position 565: 1.641549730437645e-06
Position 439: 9.768442447684546e-07
Position 100: 8.922121413911691e-07
Position 137: 6.350182638740523e-08
Position 267: 1.5307989413751662e-09
Position 325: 1.2050966569504764e-09
Position 274: 5.213937006697796e-10
Position 672: 4.0793645801058047e-10
Position 289: 1.9357105505836213e-11
Position 459: 9.17388724256009e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 620: 0.9940552200143543
Position 310: 0.9740457130874698
Position 750: 0.3190680777781563
Position 321: 0.00689481364174726
Position 624: 0.0033811340502255616
Position 971: 0.0028290015959414137
Position 333: 0.0027137294561087794
Position 447: 0.002453235155445137
Position 849: 0.002066133954960291
Position 948: 0.0015189348677703777
Position 887: 0.00122384819485871
Position 354: 0.0004206737678443742
Position 894: 0.0004178659916646802
Position 411: 0.0003887875237989672
Position 995: 0.00018497083619139717
Position 627: 0.00017132112560726276
Position 82: 0.00010023198604729814
Position 914: 8.375601420324915e-05
Position 861: 7.29318629772873e-05
Position 450: 7.0987816975997e-05
Position 330: 3.747435486345889e-05
Position 340: 2.0504261947269918e-05
Position 350: 1.6227219027618534e-05
Position 369: 9.689345957169528e-06
Position 94: 8.643637674011801e-06
Position 420: 8.640117351632218e-06
Position 918: 6.206774727439747e-06
Position 69: 4.503411883902384e-06
Position 162: 3.6420571270720713e-06
Position 363: 2.0142956776723966e-06
Position 159: 1.2557210496265989e-06
Position 660: 1.236394177802503e-06
Position 504: 1.0474110748415737e-06
Position 669: 8.147707173248203e-07
Position 468: 7.976432000126868e-07
Position 189: 7.851126331472461e-07
Position 58: 7.211399935454719e-07
Position 501: 3.1413899515503454e-07
Position 169: 3.044504912871935e-07
Position 183: 7.10576112723321e-08
Position 210: 2.83728231493352e-08
Position 195: 8.980947353407796e-09
