Gene = Rpp30
index = 1457
Annotated 5SS: [147 395 518 847]
Annotated 3SS: [206 448 571 908]
SMsplice 5SS: [147 395 518 847]
SMsplice 3SS: [206 448 726 908]
top_k =  100
Partition function (log Z): 2.8385204669135615

Sorted 5' Splice Sites (High to Low Probability):
Position 147: 0.9817327671642956
Position 395: 0.9814406090914447
Position 847: 0.9117229555212628
Position 518: 0.7880278978339913
Position 638: 0.019997979901817352
Position 659: 0.006554559701186801
Position 151: 0.006495496251405681
Position 665: 0.004316676687719524
Position 798: 0.0005059008330331031
Position 1094: 0.00033001613790834965
Position 270: 0.000290114659071713
Position 140: 0.0002550767792293539
Position 669: 0.00014744567699846253
Position 836: 0.0001412751632637815
Position 532: 0.0001172475081552981
Position 25: 0.0001045541706831985
Position 1132: 3.213847950196052e-05
Position 374: 3.122925045611144e-05
Position 1171: 2.8557600599226265e-05
Position 368: 2.157301546330813e-05
Position 15: 1.5185183965171707e-05
Position 425: 1.3309412677475106e-05
Position 380: 1.096782728957432e-05
Position 274: 5.797217181970988e-06
Position 113: 1.1698798362259921e-06
Position 433: 1.1495722020558632e-06
Position 445: 1.095370631230755e-06
Position 237: 9.286924664776678e-07
Position 322: 9.269019132534944e-07
Position 115: 6.477304515663884e-07
Position 200: 1.8858954028789505e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 206: 0.9875850667022493
Position 448: 0.9682038667014916
Position 908: 0.9033773325719876
Position 726: 0.5709804255342527
Position 650: 0.08399309279675816
Position 931: 0.07246133122158455
Position 571: 0.05869823205185395
Position 658: 0.03157388979459122
Position 767: 0.005094262550014861
Position 503: 0.0037713922718870057
Position 751: 0.003392502931447582
Position 795: 0.0026301904837063243
Position 730: 0.002073977842401422
Position 1274: 0.001601112571683423
Position 877: 0.0015254801982309853
Position 792: 0.001319331403577754
Position 472: 0.0007170275952596886
Position 1027: 0.0006723112315767725
Position 984: 0.0005420840551082866
Position 249: 0.0004269136296928534
Position 1055: 0.00029710295908479497
Position 933: 0.00028446058652269407
Position 817: 0.00018995342278763205
Position 772: 0.00015168963263021462
Position 301: 0.0001357372305254208
Position 450: 0.00013513414480109952
Position 221: 0.0001317012681616737
Position 87: 0.00011842589316150326
Position 328: 7.880596238025296e-05
Position 235: 7.068869911623959e-05
Position 371: 5.610607190824279e-05
Position 349: 3.0664538969215995e-05
Position 1302: 1.6815442775758784e-05
Position 280: 3.616609529675437e-06
Position 334: 1.8307265936812295e-06
Position 256: 1.3508606640780601e-06
Position 319: 7.424718149385453e-07
Position 172: 2.2646677156921128e-07
Position 322: 1.6772963160256756e-07
Position 237: 1.502154076291175e-07
Position 103: 3.4696237755529905e-08
Position 61: 1.363782919419441e-08
Position 69: 5.696127457394097e-09
Position 136: 8.007146150286899e-11
Position 175: 3.21934903860136e-11
Position 147: 2.9355029256021538e-12
