Gene = shd
index = 1871
Annotated 5SS: [ 473 5270 6055 6298 6595 6939]
Annotated 3SS: [4974 5459 6119 6354 6722 7014]
SMsplice 5SS: [ 473 4333 5270 6055 6298 6595 6939]
SMsplice 3SS: [4124 4388 5459 6119 6354 6722 7014]
top_k =  100
Partition function (log Z): 19.18417182147325

Sorted 5' Splice Sites (High to Low Probability):
Position 6595: 0.9996834640421103
Position 473: 0.999505481775785
Position 6939: 0.9994826287045208
Position 6298: 0.9914790197352334
Position 4333: 0.9349662876767066
Position 5270: 0.8839779042501753
Position 6055: 0.5723125702068645
Position 6059: 0.3180649930193599
Position 5260: 0.10451623793373276
Position 7181: 0.07235683383590438
Position 6070: 0.0596292714790031
Position 2549: 0.04666083549705105
Position 7386: 0.023094827321971143
Position 7391: 0.015415181660238838
Position 5988: 0.009383807582357892
Position 5235: 0.005022965940367683
Position 4337: 0.004961219795814223
Position 7132: 0.004851345083846583
Position 6309: 0.0027819571559542745
Position 5753: 0.0027688744271895317
Position 5552: 0.0015163898529857074
Position 108: 0.0014675509467818738
Position 7222: 0.0012612166027315605
Position 5560: 0.0011696295438076783
Position 7403: 0.0007732251686726686
Position 7160: 0.000690834909733312
Position 4950: 0.0005889353537387696
Position 6016: 0.0004944940457626037
Position 7233: 0.0003995895035985552
Position 6258: 0.0003780642541017397
Position 7117: 0.00034671008273584543
Position 105: 0.00024419553546673313
Position 7033: 0.00023705469730443067
Position 4984: 0.00023411972337240158
Position 125: 0.0001528710183825807
Position 6302: 0.00014896995530862565
Position 6943: 0.00012145775841122378
Position 7097: 0.00012102527891678736
Position 150: 5.7781813117216666e-05
Position 312: 5.027211741417541e-05
Position 6599: 2.490417774866444e-05
Position 477: 1.70304079089864e-05
Position 1186: 1.6297514468251993e-05
Position 2312: 1.5644849503040504e-05
Position 82: 1.4618083936888484e-05
Position 94: 1.1460076425689408e-05
Position 205: 9.157619467615744e-06
Position 2248: 9.111457532062944e-06
Position 6918: 5.407796380457305e-06
Position 324: 4.53111809911733e-06
Position 7176: 3.204987236568958e-06
Position 6873: 3.1117578461490924e-06
Position 141: 1.945444811987928e-06
Position 317: 9.97337152581156e-07
Position 224: 9.232643584209703e-07
Position 213: 8.575243621359158e-07
Position 112: 6.328237936205036e-07
Position 6921: 3.694718759404427e-07
Position 6968: 1.2780705131225807e-08
Position 6834: 1.0509255615825666e-08
Position 470: 1.0339950660044406e-08
Position 510: 4.090270117446916e-09
Position 6861: 1.506439172571589e-10
Position 6877: 7.490704525292233e-11
Position 6858: 5.87145317508077e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6722: 0.9981886308468646
Position 7014: 0.9796259782742934
Position 6119: 0.9667711923591616
Position 5459: 0.913690359156297
Position 6354: 0.8532051420976176
Position 4388: 0.7489951561666572
Position 4124: 0.46287530294711104
Position 4250: 0.29775456549951834
Position 4721: 0.14323121628042795
Position 6358: 0.12311341228115076
Position 7247: 0.09056557809814991
Position 5469: 0.08179191164959916
Position 3735: 0.08018028033341547
Position 2614: 0.04629236211889696
Position 7454: 0.04470229908161991
Position 3146: 0.0441511127044342
Position 4974: 0.04022858302186572
Position 4706: 0.036993713175752105
Position 2502: 0.03144590534319886
Position 6397: 0.008493723968863581
Position 3772: 0.00821653240382247
Position 4670: 0.00675530644926382
Position 731: 0.006728986810023834
Position 4489: 0.006510208411644023
Position 4422: 0.005300648220466852
Position 1999: 0.004219945655011135
Position 6462: 0.004204944592997563
Position 1482: 0.002981543782366673
Position 5396: 0.002968381331452185
Position 6425: 0.0028190335085398715
Position 532: 0.002593322736658814
Position 1674: 0.0019008399409359382
Position 6504: 0.0018139243443768343
Position 2141: 0.0011478109437728532
Position 7047: 0.001116158107191762
Position 2174: 0.0010572152233258869
Position 7024: 0.0010164719737645854
Position 7721: 0.0010065299283239175
Position 2040: 0.0007804259788510687
Position 6492: 0.0007549584371330059
Position 165: 0.0007466451615893754
Position 6688: 0.0007226619131220093
Position 616: 0.0006258290375930633
Position 7097: 0.000619382252547886
Position 6740: 0.0006176334557627592
Position 262: 0.000484434044112609
Position 7460: 0.00022966092989403533
Position 6761: 0.0002199723254130572
Position 6750: 0.00015517514943268632
Position 374: 0.00011797290247057325
Position 235: 0.0001162717863585906
Position 7625: 0.000101466167715654
Position 7140: 9.190930283914886e-05
Position 7542: 8.905604379680837e-05
Position 6515: 7.947701925039452e-05
Position 5363: 6.066968117646595e-05
Position 6545: 4.7542245841975886e-05
Position 238: 4.718142929355582e-05
Position 5319: 2.9020533247354886e-05
Position 5519: 2.8495446397747947e-05
Position 6785: 2.1485104377402722e-05
Position 6640: 2.0493187846555017e-05
Position 6766: 1.7726877881921088e-05
Position 205: 1.6402524308014732e-05
Position 324: 1.1413489343755628e-05
Position 995: 1.0152338870394813e-06
Position 802: 8.870400496542352e-07
Position 518: 8.445335179991922e-07
