Gene = Atac3
index = 34
Annotated 5SS: [ 447  858 1126 1289 1571 1960 2113 2238]
Annotated 3SS: [ 503  912 1267 1452 1633 2017 2167 2297]
SMsplice 5SS: [ 194  664  858 1126 1571 1960 2113 2238]
SMsplice 3SS: [ 314  728  912 1452 1633 2050 2167 2297]
top_k =  100
Partition function (log Z): 17.85961449507956

Sorted 5' Splice Sites (High to Low Probability):
Position 1571: 0.9986847015658
Position 858: 0.9970021262428811
Position 1126: 0.9844427851314353
Position 1960: 0.9753744415929378
Position 2238: 0.9088249204231185
Position 664: 0.8536575330083845
Position 194: 0.8477237638554327
Position 2113: 0.721751467275972
Position 447: 0.36918393878081895
Position 2779: 0.21709231824012665
Position 245: 0.03965504288877698
Position 36: 0.014659469859650082
Position 1100: 0.014131503213445489
Position 2793: 0.013540543401055113
Position 459: 0.00562342690247407
Position 1289: 0.004203269958970984
Position 299: 0.002232005120569446
Position 76: 0.002039648568885146
Position 59: 0.0012876059862775807
Position 1696: 0.001192980620673685
Position 543: 0.0011122443991351063
Position 833: 0.0004945691042921864
Position 1992: 0.00042217760615024516
Position 1316: 0.00032288178078443864
Position 1974: 0.00017487506852408502
Position 840: 0.00014097940269800667
Position 1575: 0.00011823601156241202
Position 1130: 0.00011367164933064634
Position 198: 0.00010739415448546729
Position 1979: 8.389558323986796e-05
Position 759: 5.6059238764574e-05
Position 17: 5.306921706322364e-05
Position 1179: 5.0759651834017894e-05
Position 2117: 4.88896562786988e-05
Position 1527: 3.332369685241734e-05
Position 1498: 2.2511470015211927e-05
Position 1855: 2.0895404999674987e-05
Position 41: 4.3764209678287375e-06
Position 107: 3.3054504722602723e-06
Position 216: 2.5950153625084275e-06
Position 470: 3.8374693553949077e-07
Position 1531: 1.1582177845302665e-08
Position 1309: 2.2122435680634595e-09
Position 1107: 5.390045902804282e-10
Position 221: 4.778714347762394e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 912: 0.9982628131402107
Position 1633: 0.9913589271695684
Position 728: 0.8833578627196149
Position 1452: 0.7532492975160953
Position 2167: 0.7263396447176639
Position 2050: 0.644847772410164
Position 314: 0.566706688732717
Position 2297: 0.47122657369042625
Position 2303: 0.41495401987680175
Position 503: 0.3214788925478268
Position 2017: 0.2628135842415384
Position 1411: 0.2338529731172309
Position 3002: 0.18937047684993288
Position 358: 0.15487578248473355
Position 2012: 0.05954206014715759
Position 264: 0.057711672091285145
Position 335: 0.05731848856619129
Position 513: 0.03501604932328221
Position 274: 0.0296592163245898
Position 2839: 0.02279170000626493
Position 299: 0.00989663541189331
Position 1455: 0.009389688858187797
Position 2320: 0.009383948290389783
Position 2897: 0.008756826833794642
Position 2475: 0.008064256871021226
Position 123: 0.007548440773285138
Position 2832: 0.007364391245696232
Position 2394: 0.005309729814780422
Position 524: 0.004702229868794414
Position 1267: 0.004687879903133887
Position 1749: 0.0030867218250543163
Position 1690: 0.0024577706711085643
Position 94: 0.0024427129734738533
Position 2972: 0.0023560492203524817
Position 2070: 0.002052712991086225
Position 193: 0.0018724156288832227
Position 1674: 0.0016530234599732745
Position 2925: 0.001436259297666983
Position 783: 0.0011891744887959597
Position 1777: 0.0011546070006014438
Position 370: 0.0009834119610385979
Position 107: 0.0009347699737356308
Position 1178: 0.0007427090214077472
Position 578: 0.0007168453161905515
Position 1415: 0.0005578515394106783
Position 2089: 0.00045107859167129355
Position 1315: 0.00044259521501374905
Position 981: 0.0002730004458518981
Position 1896: 0.000268032860946801
Position 2204: 0.0002148379547155587
Position 1332: 0.00016679165340867486
Position 1701: 0.00015269078291529846
Position 2112: 0.00010414416735088025
Position 1780: 5.700601520618523e-05
Position 419: 2.559292217619639e-05
Position 2327: 1.973874014524132e-05
Position 133: 1.8263456939878118e-05
Position 1861: 1.7779290970309645e-05
Position 165: 2.4171662804076532e-06
Position 232: 1.0725230440119407e-06
Position 198: 4.79042160480307e-10
