Gene = Fibp
index = 1166
Annotated 5SS: [ 218  351  737  908 1097 1248 1375 1622]
Annotated 3SS: [ 271  417  799  963 1146 1305 1435 1685]
SMsplice 5SS: [ 218  351  737  908 1097 1375 1622]
SMsplice 3SS: [ 271  417  799  963 1146 1435 1685]
top_k =  100
Partition function (log Z): 19.392168200335146

Sorted 5' Splice Sites (High to Low Probability):
Position 1375: 0.9991030023179034
Position 1622: 0.9922103027908501
Position 351: 0.9774517507483214
Position 908: 0.9753848124535096
Position 1097: 0.9675448277766295
Position 218: 0.8089755121643499
Position 737: 0.7374973683127081
Position 741: 0.23704810058349088
Position 1248: 0.028015900848468833
Position 713: 0.012183736729841995
Position 498: 0.009654825964963774
Position 1084: 0.009319316446169538
Position 1768: 0.008443894297076187
Position 1797: 0.0036846666910677686
Position 1626: 0.00365126192252174
Position 767: 0.0018146820728908591
Position 186: 0.0015899852020207813
Position 1752: 0.0015196026926285952
Position 198: 0.0012022461832466738
Position 1726: 0.0004197168661948438
Position 252: 0.000313677407238681
Position 1566: 0.0002912159526379099
Position 1558: 0.00023073113958854737
Position 139: 0.00022982722035605853
Position 772: 0.00022618916815551464
Position 732: 9.91065381558565e-05
Position 1041: 9.783137830226569e-05
Position 294: 7.573393766221545e-05
Position 87: 7.307438746898836e-05
Position 617: 6.68012042772014e-05
Position 1516: 6.0300110850425656e-05
Position 25: 4.3783532604456805e-05
Position 141: 3.906855585351924e-05
Position 967: 3.634994242566496e-05
Position 1807: 3.379735876380028e-05
Position 857: 2.8233597599555956e-05
Position 125: 2.155121926114064e-05
Position 816: 1.6490885430848795e-05
Position 355: 1.611819430787772e-05
Position 123: 1.1931229014630036e-05
Position 48: 5.8122376989779844e-06
Position 1287: 2.5944546957244067e-06
Position 1540: 1.109348405549475e-06
Position 278: 9.497187789376446e-08
Position 284: 3.9111086825074974e-08
Position 387: 5.077262659062242e-09
Position 1634: 1.1045282052307506e-09
Position 699: 5.782730644689311e-10
Position 1209: 2.254027256897557e-10
Position 1161: 7.975486045925523e-12
Position 1021: 2.5771422664966026e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 1435: 0.9998536903232268
Position 963: 0.9969906825244119
Position 1685: 0.9926492309392839
Position 1146: 0.9733069212309484
Position 417: 0.966541720028957
Position 799: 0.8861668835523349
Position 271: 0.8097252264019162
Position 833: 0.07909743517218919
Position 1305: 0.029853219746785873
Position 1848: 0.016784458165490384
Position 581: 0.011758430081829007
Position 421: 0.004224683220179927
Position 617: 0.002667239926171524
Position 837: 0.0018636074313168245
Position 449: 0.0018404061460708765
Position 317: 0.0015146499221070418
Position 446: 0.0009942638190892034
Position 1857: 0.0004602366151999013
Position 1186: 0.0003204604351789492
Position 1725: 0.00031038922715749247
Position 1292: 0.0002584575806317622
Position 1188: 0.00025189197277822046
Position 1693: 0.00023827574656126943
Position 967: 0.00018376836871130507
Position 1287: 0.00014110841644871495
Position 252: 0.00010379860276274392
Position 1765: 0.00010071717745432755
Position 1342: 6.71842061391689e-05
Position 294: 5.834633095619805e-05
Position 1021: 5.475745291764976e-05
Position 686: 5.089642513292809e-05
Position 1096: 4.685547613347101e-05
Position 81: 3.960753210451796e-05
Position 1209: 2.937702189418753e-05
Position 328: 2.9185301263270043e-05
Position 1161: 2.8669300319286928e-05
Position 665: 2.730930364573954e-05
Position 478: 2.500609074330039e-05
Position 566: 2.4530949735269816e-05
Position 182: 1.907467056182278e-05
Position 139: 1.0679768094050657e-05
Position 341: 8.697703073786656e-06
Position 207: 5.22258669753805e-06
Position 1597: 3.3202539566070813e-06
Position 87: 2.1555558107617958e-06
Position 186: 1.7756782132083513e-06
Position 105: 1.5478764942107336e-06
Position 1523: 9.227723416964937e-07
Position 191: 5.368873808542424e-09
Position 102: 2.7417176023521005e-09
