Gene = Msr-110
index = 1288
Annotated 5SS: [2409 3717 8232 9617]
Annotated 3SS: [3518 7986 8351 9744]
SMsplice 5SS: [ 198  511 3717 8232 9617]
SMsplice 3SS: [ 406 3518 7986 8351 9744]
top_k =  100
Partition function (log Z): 5.754094877059222

Sorted 5' Splice Sites (High to Low Probability):
Position 8232: 0.9975142015548562
Position 511: 0.9854717499882306
Position 3717: 0.9224907537590693
Position 198: 0.8773756994669945
Position 9617: 0.7913548266534154
Position 2409: 0.04754811371726907
Position 3708: 0.04177631590959392
Position 778: 0.03956024409337485
Position 96: 0.03050490120300055
Position 880: 0.03033016639949033
Position 1654: 0.027809109118244933
Position 8072: 0.020758673729075548
Position 4090: 0.01591144526129514
Position 254: 0.01485350600195009
Position 544: 0.007406132892888188
Position 8806: 0.007200183161820053
Position 49: 0.006998844689339385
Position 4221: 0.00683490592719384
Position 267: 0.006615680943255653
Position 9891: 0.006448020766702558
Position 247: 0.005661204137447085
Position 840: 0.005161871719121304
Position 100: 0.004829722222087724
Position 4083: 0.0034534101625853133
Position 3916: 0.0033180171784377667
Position 269: 0.0031479845912786163
Position 782: 0.002641674689725748
Position 9071: 0.0021391905908443665
Position 202: 0.0020775545008862913
Position 9860: 0.001859944002740984
Position 9653: 0.0016139773915937136
Position 9917: 0.0015619751846926325
Position 8866: 0.001542335792449942
Position 9943: 0.0014967838557164452
Position 4357: 0.0014899560053831266
Position 10145: 0.0012435763763211161
Position 8857: 0.0012167429545140089
Position 4122: 0.0012131719547391617
Position 230: 0.0010450800418406907
Position 1822: 0.000868165517804531
Position 4293: 0.0008339045847815203
Position 52: 0.0006674223920561793
Position 9621: 0.0006016836111418231
Position 4216: 0.0005858049061566677
Position 240: 0.0005028776603774942
Position 147: 0.0004570494183210052
Position 8897: 0.00034297632475631336
Position 586: 0.00030038305058318525
Position 279: 0.00021372241910363725
Position 311: 0.00016169916066939924
Position 62: 0.00015387566077665598
Position 8195: 0.00011311318769682294
Position 80: 9.19340341710634e-05
Position 6: 8.07804260522935e-05
Position 36: 6.313209138413632e-05
Position 515: 6.29637835955666e-05
Position 655: 1.4520023988641318e-05
Position 33: 1.414820486996427e-05
Position 9637: 9.277839457144188e-06
Position 9400: 8.752922774557983e-06
Position 520: 8.49287995873339e-06
Position 173: 8.041160542626097e-06
Position 648: 7.076880681664719e-06
Position 317: 6.322746748098287e-06
Position 8160: 1.1982332073953673e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 7986: 0.9998418957011124
Position 8351: 0.9680329320552066
Position 3518: 0.9607760318777175
Position 406: 0.9319497045336851
Position 9744: 0.7593964152860112
Position 1924: 0.0441406334112329
Position 710: 0.04330815450188021
Position 10272: 0.036362614943786516
Position 3842: 0.028725238764920384
Position 8135: 0.020081276925254736
Position 1461: 0.019849516644186386
Position 670: 0.018752591525541297
Position 734: 0.0186003745330525
Position 359: 0.012035948439466742
Position 8931: 0.010216118385535334
Position 414: 0.007782039739892162
Position 10159: 0.006661206173274099
Position 9768: 0.006024564371599411
Position 8805: 0.005015735821273052
Position 3797: 0.00491537721565215
Position 9435: 0.003436147943523694
Position 1953: 0.0033673397599328857
Position 9486: 0.0027675843533249127
Position 8883: 0.00269910690244509
Position 9929: 0.002454679203775724
Position 9123: 0.0021303287685384
Position 625: 0.00200510504605158
Position 9712: 0.0018928424704015288
Position 9926: 0.001784814280182689
Position 984: 0.0017830430224894075
Position 8724: 0.0016048514016874802
Position 8616: 0.001558696756051099
Position 9752: 0.0009980381694324892
Position 8946: 0.0009941833131746304
Position 9778: 0.0009728336584762855
Position 2682: 0.0009616895759538626
Position 8754: 0.0008847486861164798
Position 773: 0.000806749643120735
Position 3273: 0.0006113122487649885
Position 8886: 0.00040995136393646867
Position 8772: 0.00032561338287601766
Position 8463: 0.00021782857991616946
Position 10406: 0.0001430754088533237
Position 1369: 0.00011735880902959767
Position 243: 6.327221659752122e-05
Position 7150: 5.4605237240027993e-05
Position 6704: 2.7756639981244753e-05
Position 600: 2.1205674826980677e-05
Position 6881: 1.8750810093134292e-05
Position 7077: 1.7158730809055586e-05
Position 726: 1.6834467793919708e-05
Position 2408: 9.369432634017403e-06
Position 426: 8.959343124234587e-06
Position 267: 6.355178037592699e-06
Position 272: 5.6295703043211925e-06
Position 459: 3.1799926502737867e-06
Position 371: 1.6916640774145473e-06
Position 254: 1.6202486703979483e-06
Position 263: 1.5345206941584822e-06
Position 476: 8.7914474412261e-07
Position 247: 7.171741210521725e-07
Position 128: 7.563259827487166e-08
Position 202: 2.3901587097012975e-11
