Gene = Obp73a
index = 1344
Annotated 5SS: [243 577]
Annotated 3SS: [ 301 1193]
SMsplice 5SS: [ 243  577 1393]
SMsplice 3SS: [  301  1193 10289]
top_k =  100
Partition function (log Z): -11.142764514830091

Sorted 5' Splice Sites (High to Low Probability):
Position 577: 0.9837583253039317
Position 243: 0.5238606366066911
Position 1393: 0.41077569905538075
Position 1358: 0.2893806542525305
Position 232: 0.19235961305070726
Position 1989: 0.14009864655031404
Position 1900: 0.09492093342163757
Position 236: 0.07076409438259586
Position 1419: 0.03587226162370454
Position 221: 0.024025051743488502
Position 527: 0.006799111682950291
Position 1562: 0.005922492903247698
Position 591: 0.003988260844880449
Position 953: 0.0022382462611756503
Position 1322: 0.0015482467410389232
Position 1485: 0.0015255288997944574
Position 188: 0.0008080704396523497
Position 259: 0.0006592074625085822
Position 914: 0.0006093669047546231
Position 435: 0.0004521474502270995
Position 1412: 0.00033147696721609566
Position 193: 0.0002574877009411688
Position 926: 0.00022757199154256873
Position 581: 0.0002216895111505806
Position 197: 0.00018099070742963572
Position 733: 2.2443230587145984e-05
Position 98: 2.184196827467528e-05
Position 208: 1.2180395784142934e-05
Position 157: 1.1654027687994674e-05
Position 37: 5.218524209930696e-08
Position 91: 2.1478629328822e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5544: 0.9002931037398495
Position 1193: 0.8840260313970889
Position 301: 0.7769986404788282
Position 1623: 0.10207521084642368
Position 3310: 0.02759185714815007
Position 4189: 0.02197570017707346
Position 431: 0.013739464121019828
Position 471: 0.011980992404558076
Position 1883: 0.0119391676516102
Position 3460: 0.008752955169826283
Position 1571: 0.008685061364677067
Position 1533: 0.00588245530661401
Position 324: 0.004676903185803709
Position 777: 0.003210161810853609
Position 1631: 0.0031159082225289793
Position 1517: 0.0016650429332619998
Position 2065: 0.0015886377078964387
Position 2055: 0.000988358491013325
Position 712: 0.0008964259456083189
Position 327: 0.0008265822714791736
Position 1160: 0.00027192573971986296
Position 435: 0.00019323230058825703
Position 1070: 0.00012697777894343475
Position 321: 0.00011549329512765524
Position 1238: 3.0455296226705836e-05
Position 1140: 7.012564022564756e-06
Position 342: 1.2373179827424637e-07
Position 174: 5.134096948429594e-08
Position 399: 4.988288179942352e-08
Position 151: 4.110488847207458e-09
