Gene = Zmynd10
index = 1606
Annotated 5SS: [ 749  998 1500]
Annotated 3SS: [ 807 1059 1556]
SMsplice 5SS: [ 749  998 1500]
SMsplice 3SS: [ 807 1059 1556]
top_k =  100
Partition function (log Z): -1.849722029542846

Sorted 5' Splice Sites (High to Low Probability):
Position 998: 0.9896069266753518
Position 749: 0.9368243785240719
Position 1500: 0.7190925647070237
Position 243: 0.04131416493914167
Position 1483: 0.03691817894526593
Position 766: 0.015200786006997927
Position 448: 0.006900447716095236
Position 303: 0.006663310206719424
Position 1504: 0.005107026177778208
Position 141: 0.0042325027323383705
Position 408: 0.0037390061910398636
Position 81: 0.0030969436367379354
Position 308: 0.0019011441971879476
Position 735: 0.00137488247170725
Position 150: 0.0009710934052508259
Position 384: 0.000953934844626237
Position 920: 0.0006308465566454048
Position 464: 0.0005793952730998431
Position 522: 0.0004917100330388514
Position 510: 0.0004435579138051754
Position 702: 0.00036665012939443315
Position 1464: 0.00027049211286224266
Position 31: 0.0002467754046757633
Position 663: 0.00022721869338796237
Position 174: 0.000212663107906416
Position 423: 0.00015315939011824914
Position 1267: 0.00010109930698569366
Position 279: 9.835045849255343e-05
Position 311: 7.866027086884807e-05
Position 988: 2.702621187058502e-05
Position 251: 2.5543112889997517e-05
Position 65: 2.0274521038809648e-05
Position 1002: 1.6354958359889524e-05
Position 1594: 8.811808835609405e-06
Position 1614: 7.530738395738684e-06
Position 4: 3.809072045797842e-08
Position 324: 1.7272224046541988e-08
Position 107: 1.4635425831506904e-08
Position 145: 1.3804328203418128e-08
Position 33: 5.499902248076576e-09
Position 1466: 3.424622838473816e-10
Position 90: 2.2298639449163715e-12
Position 164: 3.8420805586981304e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 807: 0.9659041368529114
Position 1059: 0.9570331197764065
Position 1556: 0.7646204691268904
Position 362: 0.03144944327432733
Position 817: 0.013808634034986356
Position 1111: 0.011623213765107134
Position 1046: 0.00844482642409377
Position 509: 0.0054423687061809735
Position 497: 0.00392134502917116
Position 823: 0.002138452751835448
Position 1319: 0.0020075238693148074
Position 1095: 0.0015102077380136252
Position 149: 0.0013201205800059596
Position 1277: 0.0011846963815337291
Position 1658: 0.0009824207524377466
Position 1359: 0.0007340984508894655
Position 1194: 0.000683937928339173
Position 1130: 0.000641229758269616
Position 526: 0.0006312297917582717
Position 206: 0.0005410869815429454
Position 1145: 0.00043091587499420744
Position 1446: 0.0004005468584724065
Position 1356: 0.0003780953425126053
Position 1566: 0.0003602531829752783
Position 946: 0.00035470309828797395
Position 1245: 0.00028055133433337986
Position 841: 0.0002755854961036612
Position 1080: 0.0002611362615939813
Position 1119: 0.00019051908947979466
Position 844: 0.0001425575691096861
Position 1377: 0.00010761715352937519
Position 859: 5.009317572992941e-05
Position 1622: 2.262791232966594e-05
Position 973: 1.8287938059164942e-05
Position 682: 5.355495040938674e-06
Position 294: 2.093271115178086e-06
