Gene = simj
index = 1873
Annotated 5SS: [  632 21156 21523 22424 22601 22865 23859 24105]
Annotated 3SS: [20270 21224 22336 22498 22665 22925 23939 24186]
SMsplice 5SS: [  632 21156 21523 22424 22601 22865 23859 24131]
SMsplice 3SS: [20270 21224 22312 22498 22665 22925 23939 24186]
top_k =  100
Partition function (log Z): 26.414700915422223

Sorted 5' Splice Sites (High to Low Probability):
Position 632: 0.999999999999995
Position 23859: 0.999456828092972
Position 22601: 0.9990505604773499
Position 22865: 0.998841679124098
Position 22424: 0.998195304356687
Position 21156: 0.9959093600725545
Position 21523: 0.9833182443916197
Position 24131: 0.5104575061671992
Position 24042: 0.38094904939712226
Position 24474: 0.17840013267773486
Position 22162: 0.13707066420921618
Position 450: 0.12261015093563038
Position 25633: 0.10091716732690263
Position 242: 0.09262944263100516
Position 442: 0.07586987052373728
Position 24101: 0.04482716415807509
Position 2803: 0.03800193502748522
Position 24414: 0.02843023975850437
Position 24105: 0.01565532283372924
Position 25237: 0.015334624534509405
Position 483: 0.012917224888145803
Position 22137: 0.010964438800189314
Position 24109: 0.010236852841218695
Position 496: 0.007930162005224981
Position 246: 0.007530925847273225
Position 457: 0.007091145954286368
Position 290: 0.006096137817434298
Position 234: 0.005842587368334207
Position 24388: 0.005500106783259801
Position 236: 0.004332417880375874
Position 238: 0.003932978645248961
Position 21145: 0.003854235348261316
Position 21789: 0.0029350544545069003
Position 264: 0.002759529210929964
Position 70: 0.002168728206843699
Position 446: 0.002011779007503615
Position 322: 0.001940928447135969
Position 21550: 0.0017032356496360637
Position 75: 0.0015267748559101807
Position 21533: 0.001174869240892458
Position 248: 0.0007815244725363095
Position 22851: 0.0006908692900655295
Position 23745: 0.0003413081246801743
Position 22869: 0.00027581912816927067
Position 22957: 0.0002289172497922192
Position 310: 0.00021806413371790054
Position 23409: 0.00021098448878802633
Position 23863: 0.00018980815331081082
Position 23128: 6.148364719869205e-05
Position 21538: 4.963290391688549e-05
Position 23197: 4.95928726100208e-05
Position 23836: 2.8008085979575154e-05
Position 21970: 5.6491514032449425e-06
Position 23900: 3.1098695388114714e-06
Position 21601: 2.8273715195891413e-07
Position 22871: 1.3126584655121453e-09
Position 22843: 3.8132709628880437e-10
Position 22734: 1.359178732473718e-10
Position 22745: 9.729416614747635e-11
Position 22811: 6.157513789964406e-11
Position 22821: 3.6948787765769583e-11
Position 21527: 1.2531492588634582e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 20270: 0.9997781341784824
Position 22925: 0.9994934079555073
Position 21224: 0.9979524159063097
Position 22498: 0.9729096668736559
Position 23939: 0.9637459423145321
Position 22665: 0.8773937021641544
Position 24186: 0.8108902021017481
Position 22312: 0.5137762783713313
Position 538: 0.27981899297152524
Position 21587: 0.22278380208426557
Position 22336: 0.1621010847497181
Position 25439: 0.11214635084727742
Position 22718: 0.11194941124242275
Position 25489: 0.11027326184460164
Position 22041: 0.10101846371951727
Position 25707: 0.10091716732690284
Position 25224: 0.06967267913238769
Position 25089: 0.0563139157420483
Position 21774: 0.053792932052652336
Position 369: 0.03923402617568702
Position 23971: 0.03526693072249348
Position 21851: 0.03258801490687811
Position 357: 0.025130869793893486
Position 22474: 0.024026049570807378
Position 24473: 0.023700807845027858
Position 1862: 0.012338226679245402
Position 21669: 0.012033365015917662
Position 2542: 0.01066393510609377
Position 395: 0.00882224374817127
Position 21622: 0.008811250979014232
Position 21746: 0.0077174384577502276
Position 21905: 0.0060138104311875315
Position 21787: 0.00568690590525121
Position 2733: 0.004641619078086407
Position 24209: 0.004558164527980827
Position 2600: 0.004474316181253781
Position 22693: 0.0042244052431319925
Position 1420: 0.003874218587045241
Position 290: 0.002827367002584995
Position 22680: 0.002640326817317869
Position 21908: 0.0025458658366811606
Position 22518: 0.002495732682009237
Position 24088: 0.0024919339902417462
Position 21975: 0.0023380572080060925
Position 22653: 0.002136463848224294
Position 21236: 0.0017885609717970792
Position 22353: 0.001612588163000228
Position 21743: 0.001351764613436103
Position 21795: 0.0012553621651926823
Position 310: 0.0010754865305931175
Position 1911: 0.0010419311496237059
Position 2440: 0.0009676882461368727
Position 524: 0.000709989433483815
Position 510: 0.0005713971753354985
Position 23983: 0.0004420316815963394
Position 21944: 0.0004403441773578135
Position 23810: 0.00033090448046178654
Position 22785: 0.00026318430101801815
Position 23017: 0.00025822019349832677
Position 21286: 0.00024448436421988954
Position 23503: 0.00018210525141781398
Position 22934: 0.00017090372466567
Position 22957: 0.0001598265694603924
Position 22782: 0.00012756904275782347
Position 22523: 0.00011859794411975886
Position 22695: 8.464556292243568e-05
Position 22981: 7.840074899762993e-05
Position 23173: 5.836174246760497e-05
Position 22821: 5.528672768318903e-05
Position 23269: 4.95928726100208e-05
Position 22943: 2.6532600162688087e-05
Position 23029: 2.4257270688906187e-05
Position 23951: 1.022754798160662e-05
Position 24025: 1.3124145051438007e-08
