Gene = Sgs1
index = 1496
Annotated 5SS: [60]
Annotated 3SS: [124]
SMsplice 5SS: [60]
SMsplice 3SS: [124]
top_k =  100
Partition function (log Z): -10.67479864677553

Sorted 5' Splice Sites (High to Low Probability):
Position 60: 0.9964846324128935
Position 479: 0.013516555287717709
Position 578: 0.0017152353075189702
Position 671: 0.0010565161627336382
Position 24: 0.000691534621206345
Position 64: 0.000629960306326818
Position 67: 0.00040923910581023936
Position 124: 0.0003085633651604981
Position 145: 2.6318760226509425e-06
Position 179: 7.301627193670006e-07
Position 95: 6.64791463208423e-07
Position 197: 5.958297713840514e-07
Position 260: 4.295679924486246e-07
Position 104: 3.3155287341463514e-07
Position 326: 3.1372321072484006e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 124: 0.5023867204950161
Position 144: 0.2834169196626162
Position 3645: 0.03826956559882256
Position 3506: 0.031057160759119014
Position 359: 0.021062102327656613
Position 539: 0.01622869970867228
Position 179: 0.015313276466475673
Position 3750: 0.01394151635209811
Position 3657: 0.009752766486787617
Position 3362: 0.008838101713483386
Position 770: 0.007721410874119807
Position 3122: 0.006054096501484724
Position 3170: 0.005783636459679405
Position 632: 0.003661201803456733
Position 646: 0.0030170014317182385
Position 1346: 0.0027904144584037956
Position 1538: 0.002527510879702223
Position 244: 0.0024044704419544424
Position 818: 0.0022990992394321614
Position 1970: 0.0021787986580986607
Position 1778: 0.0021068873323747852
Position 457: 0.0020925984771451387
Position 2018: 0.0020434638010251487
Position 1922: 0.0018291103717068965
Position 1874: 0.0015614635862475342
Position 1826: 0.0015383382091650633
Position 1490: 0.0015100308522292315
Position 721: 0.0013870948809530943
Position 1250: 0.0013791109138486279
Position 386: 0.0012896710038070376
Position 1730: 0.001216146897658741
Position 559: 0.0011713255395987927
Position 1202: 0.0010544926622506209
Position 1058: 0.001008595300171615
Position 1298: 0.0009946334630714807
Position 962: 0.0009872192388489678
Position 794: 0.0009852220949451436
Position 1586: 0.0009536520407619761
Position 110: 0.0009392284701215214
Position 1442: 0.0008986959737267486
Position 1682: 0.0008881678919360589
Position 671: 0.0008575070252325154
Position 329: 0.0008221692547282746
Position 1010: 0.0008105154103875688
Position 866: 0.0008090201850357602
Position 1394: 0.0008069068817775303
Position 914: 0.000722966411139768
Position 272: 0.0006422743462803656
Position 1106: 0.0006415330411133095
Position 1154: 0.0005884393488672062
Position 1082: 0.0005213276920760037
Position 1226: 0.0005193072690153828
Position 160: 0.00038500980721195886
Position 104: 0.00015133808015978687
