Gene = ppk27
index = 1845
Annotated 5SS: [1079 1322]
Annotated 3SS: [1138 1389]
SMsplice 5SS: [1079 1322]
SMsplice 3SS: [1138 1389]
top_k =  100
Partition function (log Z): -6.744035690096058

Sorted 5' Splice Sites (High to Low Probability):
Position 1079: 0.944476078545345
Position 1322: 0.7501742714122587
Position 614: 0.13874917500340997
Position 1241: 0.07855165491346376
Position 192: 0.006963354734335599
Position 1072: 0.006329081258105089
Position 1308: 0.004861286696123306
Position 1326: 0.003953987933798551
Position 938: 0.002979023030663629
Position 1281: 0.0018061890321248728
Position 814: 0.0011128476938761253
Position 231: 0.0007639251387479579
Position 1111: 0.0006669397891202624
Position 145: 0.0005938067493506115
Position 1035: 0.0003418080607461449
Position 1068: 0.0002854268831456592
Position 377: 2.0067245563673856e-05
Position 430: 1.3775385809327539e-05
Position 337: 7.095783998512822e-06
Position 508: 5.784325261162416e-06
Position 79: 3.5866479446442193e-06
Position 266: 2.92221511230928e-06
Position 237: 2.3720129757670693e-06
Position 383: 1.6819638386067867e-06
Position 504: 1.636863772753875e-06
Position 124: 1.3816647228541317e-06
Position 523: 2.8491984795144894e-07
Position 101: 2.3826698044424833e-07
Position 408: 2.2387811303799094e-07
Position 593: 2.07315729039172e-07
Position 390: 2.0594563034292218e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1138: 0.9218601392931214
Position 1389: 0.843351356991115
Position 664: 0.04378327377656241
Position 695: 0.03681382738396947
Position 1199: 0.033819888773631346
Position 1110: 0.009252687971577895
Position 785: 0.008739527213444263
Position 701: 0.007553623788094201
Position 901: 0.006687335228947512
Position 245: 0.006477183181782818
Position 800: 0.006466690658560842
Position 993: 0.004729347551543705
Position 715: 0.003770950793879124
Position 1019: 0.002051707933807617
Position 1438: 0.0016149800761952092
Position 1153: 0.0011093758735893598
Position 302: 0.0009669383531088032
Position 928: 0.0007005065848577354
Position 807: 0.0005535571140398053
Position 1496: 0.0005439671235651123
Position 266: 0.00048237298144048596
Position 841: 0.0004539025161134267
Position 965: 0.0004315878712688096
Position 319: 0.00038685931128251255
Position 555: 1.6481531775356206e-05
Position 430: 1.3629564027518424e-05
Position 434: 9.269065273426923e-06
Position 517: 7.724021448957328e-06
Position 274: 6.003597178851265e-06
Position 130: 3.4641847676256424e-06
Position 401: 2.6960415934217014e-06
Position 514: 2.3799660100507367e-06
Position 203: 2.103101016034274e-06
Position 212: 2.0583334285256805e-06
Position 390: 1.3918229243663973e-06
Position 589: 1.0244261256358552e-06
Position 395: 5.073088475233991e-07
