Gene = Cyp6a16
index = 1117
Annotated 5SS: [ 508 1127]
Annotated 3SS: [ 563 1717]
SMsplice 5SS: [ 508 1127]
SMsplice 3SS: [ 563 1717]
top_k =  100
Partition function (log Z): -5.195153913917198

Sorted 5' Splice Sites (High to Low Probability):
Position 1127: 0.6820358878432525
Position 508: 0.6469423168593005
Position 1140: 0.248765064529526
Position 1284: 0.16245767622974797
Position 2547: 0.09820322368248433
Position 513: 0.058198849775430474
Position 681: 0.055652650804960006
Position 777: 0.04056355680595724
Position 496: 0.031735101767855385
Position 2011: 0.015564932292491285
Position 2635: 0.013263345421223894
Position 1371: 0.005629820753539243
Position 1298: 0.0029772956299114546
Position 479: 0.002823486812222476
Position 1526: 0.001864538039172606
Position 2005: 0.0008488585859402262
Position 715: 0.0006844764371494883
Position 501: 0.000525378207267749
Position 223: 0.0002943501029483324
Position 289: 0.00013239464904387575
Position 386: 9.536370391537776e-05
Position 1496: 8.815091327868377e-05
Position 1458: 5.670562263374357e-05
Position 1333: 4.3056030242504365e-05
Position 162: 3.6184835592432504e-05
Position 71: 3.430175614939624e-05
Position 280: 3.124351380510025e-05
Position 360: 1.6315388069128514e-05
Position 166: 9.249320852805998e-06
Position 1131: 8.756812437857673e-06
Position 435: 8.27585227647588e-06
Position 316: 5.620613826408468e-06
Position 3: 4.066655651587522e-06
Position 422: 2.3906837685074615e-06
Position 215: 1.6858748283283925e-06
Position 238: 1.1171580465887893e-06
Position 8: 1.0611747098691792e-06
Position 143: 9.524397236767762e-07
Position 460: 6.713680629032559e-07
Position 402: 6.20344998159623e-07
Position 441: 5.525079780866598e-07
Position 451: 4.527396260751214e-07
Position 259: 3.385042645485572e-07
Position 524: 3.5044054287162046e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1717: 0.9928566545265413
Position 563: 0.7057005872888927
Position 1207: 0.08656212671587836
Position 1191: 0.07275777829783317
Position 2687: 0.06678479624226537
Position 822: 0.040952334384179424
Position 2624: 0.03884136218578985
Position 737: 0.020794035623031875
Position 751: 0.009879432382651076
Position 2360: 0.008782552051868215
Position 2594: 0.005840410675653028
Position 1060: 0.0035119836954680184
Position 2073: 0.0034801239420314757
Position 2274: 0.0029140084139036883
Position 806: 0.0026888045316463887
Position 1029: 0.0012648181844510519
Position 1198: 0.0012604077234303341
Position 1193: 0.00097054824020034
Position 646: 0.0009177356752739903
Position 898: 0.0008718232605590256
Position 2307: 0.0006614112533755307
Position 2328: 0.0005756952172526015
Position 372: 0.000406605235476109
Position 649: 7.040071332133462e-05
Position 622: 6.422746115944801e-05
Position 578: 5.574419905886778e-05
Position 706: 5.4159129900725526e-05
Position 422: 3.88244052233417e-05
Position 155: 3.248997818914025e-05
Position 209: 7.1088343649822196e-06
Position 215: 6.515193557055458e-06
Position 471: 1.0903037247885656e-06
Position 59: 9.579644209423213e-07
Position 120: 8.222316673129468e-07
Position 222: 6.415543110869968e-07
Position 285: 5.283860836756526e-07
Position 435: 5.259212680279698e-07
Position 329: 3.0206431387864064e-07
