Gene = rhea
index = 1856
Annotated 5SS: [15322 16617 17085 17336 17474 18036 18188 18634 19095 23744 24001 26084
 26661 27677 28472]
Annotated 3SS: [16357 16685 17143 17394 17531 18098 18544 18977 19155 23809 25966 26144
 27016 27896 28529]
SMsplice 5SS: [   32 10971 16617 17085 17336 17474 18036 18188 18634 19095 19528 23744
 24001 26084 26661 27677 28472]
SMsplice 3SS: [10729 16357 16685 17143 17394 17531 18098 18544 18977 19155 23338 23809
 25966 26144 27016 27896 28529]
top_k =  100
Partition function (log Z): 43.00452899834974

Sorted 5' Splice Sites (High to Low Probability):
Position 10971: 1.0000000000000069
Position 19095: 0.9999519175019298
Position 26084: 0.9999375786275609
Position 24001: 0.9998280528746581
Position 26661: 0.9998104324372236
Position 17336: 0.9990128876441882
Position 16617: 0.9974094676145472
Position 18036: 0.9973991452877002
Position 18188: 0.9972970579827831
Position 17085: 0.9899748430665124
Position 18634: 0.9808816560693947
Position 28472: 0.9776199055993176
Position 17474: 0.9714127532602648
Position 27677: 0.37389691120976704
Position 32: 0.3234934216486292
Position 19528: 0.3002414268521167
Position 19360: 0.2748718458378484
Position 18907: 0.27426481073571884
Position 89: 0.2525583981161736
Position 28649: 0.2037260177921182
Position 27180: 0.19821777119443756
Position 438: 0.1846487984946024
Position 28078: 0.15783752227157472
Position 19234: 0.14994465753348335
Position 462: 0.1202981127594899
Position 27652: 0.09589601419612749
Position 11916: 0.08302093385955021
Position 249: 0.059118488918316975
Position 28821: 0.058702285955776895
Position 19372: 0.05763089664623175
Position 19532: 0.04590809804256831
Position 27098: 0.03704211054161508
Position 835: 0.03544627794021719
Position 27504: 0.027832174293100732
Position 27642: 0.026348068313558
Position 27350: 0.024823642308148815
Position 25: 0.024440782123981424
Position 27587: 0.021211487630832006
Position 16827: 0.0181195157374501
Position 28204: 0.017543547878644716
Position 27263: 0.0095542721187643
Position 26944: 0.006319002711527987
Position 25252: 0.006169940158470816
Position 17013: 0.005888353176201374
Position 27543: 0.005110323813505765
Position 27123: 0.003631269850154128
Position 18473: 0.0035030939137112847
Position 27146: 0.0035021380465872828
Position 13646: 0.003129279943342909
Position 16844: 0.00265139204335881
Position 28444: 0.0020813408768781817
Position 16577: 0.0019924691266724175
Position 16943: 0.0015362505981973387
Position 18055: 0.0014325723614765046
Position 18638: 0.0013179421028210422
Position 26489: 0.001187551173779325
Position 26377: 0.0010944628908412758
Position 17478: 0.0008247429329367805
Position 26818: 0.0007728121827453393
Position 18433: 0.0007579701076574583
Position 18018: 0.0007166120509396143
Position 18607: 0.0006485897296251551
Position 17818: 0.0006402611765881733
Position 17340: 0.00040973054861783445
Position 24231: 0.0003782607690566432
Position 26181: 0.00033406368010302495
Position 26277: 0.0002817800312283855
Position 18040: 0.00022561909911876635
Position 18042: 0.00014738110583624637
Position 18270: 0.00014687627955957335
Position 17351: 0.00011767670293431829
Position 16990: 8.716923563420059e-05
Position 26217: 8.700211801482504e-05
Position 26665: 7.633085595409506e-05
Position 26709: 6.777960512880853e-05
Position 16823: 5.708150816626006e-05
Position 18460: 5.297450781115753e-05
Position 17158: 2.7296544557115957e-05
Position 26841: 1.97538928538022e-05
Position 18010: 1.918631681130573e-05
Position 26857: 1.5908299385938452e-05
