Gene = RpL23A
index = 1438
Annotated 5SS: [  59  846 1557 1653 1873 2101]
Annotated 3SS: [ 432  918 1612 1824 2057 2286]
SMsplice 5SS: [ 374  846 1557]
SMsplice 3SS: [ 432  918 1824]
top_k =  100
Partition function (log Z): -4.128428709088438

Sorted 5' Splice Sites (High to Low Probability):
Position 846: 0.9786704262369117
Position 1557: 0.5948984515791597
Position 374: 0.4936799282842272
Position 1653: 0.4888418244879351
Position 1324: 0.29609083699673566
Position 1873: 0.2889316746027885
Position 1467: 0.14810435627858287
Position 59: 0.06267491107858772
Position 222: 0.02010521132463052
Position 246: 0.018589114146497134
Position 280: 0.013788544326826973
Position 1930: 0.010572403169410147
Position 1162: 0.010401745726494719
Position 165: 0.006332448354100606
Position 834: 0.005617398604688774
Position 1207: 0.004469150599369976
Position 1405: 0.0035896100573965086
Position 248: 0.00320831428201326
Position 1386: 0.0031749179156163924
Position 267: 0.002262124102058132
Position 153: 0.0020818394054419576
Position 1329: 0.001197516478738232
Position 1071: 0.0009972641894614375
Position 378: 0.0005991565876514135
Position 294: 0.00040365814899818477
Position 848: 0.0003654750606966631
Position 681: 0.00035343309472437483
Position 217: 0.00034605263819894596
Position 333: 0.00027461723492910607
Position 323: 0.00025437309082125504
Position 1014: 0.0002458504302163434
Position 203: 0.00020580183185408827
Position 186: 0.00018684764115841019
Position 1538: 0.00016508057801075223
Position 232: 0.0001333222889177385
Position 95: 0.0001288406284270241
Position 630: 0.0001258019636595223
Position 704: 9.840726529967725e-05
Position 22: 6.903410298447883e-05
Position 184: 4.618649266514295e-05
Position 226: 4.6037379006348766e-05
Position 252: 4.288598894212661e-05
Position 206: 1.8070644831263833e-05
Position 762: 1.6273409192605694e-05
Position 240: 8.987824589278217e-06
Position 604: 5.414354058063886e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 918: 0.9882364617580751
Position 432: 0.6171345578122586
Position 1824: 0.44580370216483856
Position 1612: 0.3466506246935101
Position 2057: 0.33586913341900576
Position 1523: 0.298068831915214
Position 1761: 0.20284777660290243
Position 1386: 0.1069691113362483
Position 1695: 0.04295458674310795
Position 1933: 0.02941069762933382
Position 1510: 0.016320217809113653
Position 1714: 0.014281493528816113
Position 1956: 0.004780694481141318
Position 2350: 0.004648515233065757
Position 1366: 0.002044325901804797
Position 206: 0.0014696212149362922
Position 1537: 0.0012918824259207425
Position 195: 0.0007493245756291463
Position 358: 0.0007046812302653564
Position 175: 0.0006398347315978868
Position 437: 0.0005914655822676662
Position 107: 0.00046086438427938393
Position 113: 0.00028947804761467953
Position 294: 0.0001779235791756101
Position 1236: 1.894118873033144e-05
