Gene = DCX-EMAP
index = 1122
Annotated 5SS: [ 1176 28115 35323 35992 36202 36491 36648 37111 37613 38099]
Annotated 3SS: [27919 35205 35602 36051 36318 36551 36711 37194 37701 38219]
SMsplice 5SS: [ 1176 35323 36202 36491 36648 37111 37613 38099]
SMsplice 3SS: [35205 35602 36318 36551 36711 37194 37701 38219]
top_k =  100
Partition function (log Z): 25.93242290090331

Sorted 5' Splice Sites (High to Low Probability):
Position 1176: 1.0000000000000036
Position 36202: 0.9999214328269977
Position 37111: 0.9994159466131711
Position 36648: 0.9980463642536516
Position 38099: 0.9979310208484014
Position 36491: 0.9971610048698989
Position 37613: 0.9105375875097694
Position 37573: 0.06582506556215474
Position 38840: 0.026560851397586568
Position 37634: 0.015292769172094812
Position 37857: 0.011748010613343218
Position 38585: 0.010818598471264937
Position 38506: 0.010135873518237231
Position 38409: 0.0063120691891878624
Position 38477: 0.0046148874765069734
Position 37640: 0.003507175277419554
Position 38350: 0.003127780057134319
Position 37626: 0.002728308144374581
Position 37324: 0.0026701629608362203
Position 38154: 0.002130300532777212
Position 39002: 0.0017908261677131736
Position 38496: 0.0015620165223286559
Position 37785: 0.000964935398293347
Position 38578: 0.0007907045345614768
Position 37327: 0.000632257734912305
Position 37464: 0.000499538389608792
Position 38767: 0.0004860201011781284
Position 36464: 0.0004762186700716416
Position 38731: 0.00036723274597979356
Position 36447: 0.0002821011167480128
Position 38323: 0.0002520546765550095
Position 36652: 0.0002240069130455993
Position 38352: 0.0002065863495367513
Position 38420: 0.00019610488460178064
Position 37457: 0.00018984816111993722
Position 38805: 0.00017201754161130594
Position 38485: 0.00015480936074102622
Position 36898: 0.00014339216110689765
Position 37848: 0.00014296116819702544
Position 37350: 0.00013107665569705814
Position 36459: 0.00013001806694057345
Position 38947: 0.00010207273428970397
Position 37150: 3.939050209525839e-05
Position 36495: 3.784518671350127e-05
Position 36642: 3.0172896583958293e-05
Position 37735: 2.803319662343783e-05
Position 36921: 2.2213981219994717e-05
Position 37121: 2.1521926772270993e-05
Position 37974: 2.0763039895690637e-05
Position 37520: 2.0614269710728987e-05
Position 36725: 1.5826347407425887e-05
Position 36559: 1.5510725099928114e-05
Position 37267: 1.330771725793996e-05
Position 36473: 1.0061338085030709e-05
Position 36940: 9.386222970257293e-06
Position 36872: 3.863756396582398e-06
Position 38103: 3.7178691650800703e-06
Position 38068: 3.1564549256159467e-06
Position 36841: 3.128798065543326e-06
Position 36857: 2.3105275723692706e-06
Position 38093: 1.9481562980386593e-06
Position 36602: 1.7328851292569749e-06
Position 36625: 1.2121359606488863e-06
Position 37216: 1.0056304095325767e-06
Position 38455: 7.717100167694468e-07
Position 38573: 7.576029211503666e-07
Position 38298: 7.448222871449841e-07
Position 37137: 2.8241769988033937e-07
Position 37581: 7.340867618172366e-08
Position 37597: 3.641300097640833e-08
Position 37940: 2.2258538328573744e-08
Position 36852: 7.460783151507237e-09
Position 37962: 6.506202159409728e-09
Position 36874: 1.4860449320612228e-09
Position 36975: 8.19049947271506e-10
Position 36606: 8.576687801658334e-11
Position 37343: 1.0685606684229223e-11
Position 37411: 9.65220997804739e-12
Position 36614: 1.4508496061038304e-12
Position 36782: 3.912544902715933e-14
Position 36964: 2.0892351252833962e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 35602: 0.9999265835614021
Position 36551: 0.9970101313990165
Position 36711: 0.9966494839881826
Position 37701: 0.9948762858137121
Position 38219: 0.9860927464123476
Position 36318: 0.9676744632703084
Position 37194: 0.9391935340210255
Position 38898: 0.05636658288161587
Position 37236: 0.05589607878956023
Position 36339: 0.027930696170201476
Position 37915: 0.011105054832600955
Position 38656: 0.008903203216264335
Position 38187: 0.005651009484071066
Position 37738: 0.0036623979019842607
Position 38591: 0.0033115295473462097
Position 38930: 0.003107560309364286
Position 39057: 0.002779649126744702
Position 37456: 0.002690009928251007
Position 37396: 0.0022705042253649854
Position 36361: 0.001958946463611817
Position 36289: 0.0018206806016981486
Position 36720: 0.0017239557831683478
Position 37159: 0.0014422727480823403
Position 37931: 0.0009422223784740296
Position 37910: 0.0008657865185805668
Position 38691: 0.0007809331003533694
Position 36270: 0.0006056664881875598
Position 38477: 0.0005401831608569144
Position 37161: 0.0003502953077094884
Position 36524: 0.0003218896133520548
Position 36583: 0.00029930461579484233
Position 37784: 0.00029890532711736425
Position 37853: 0.0002432980149939368
Position 37308: 0.00018999345688659072
Position 38145: 0.0001444980068944036
Position 38035: 0.00013470844013284687
Position 37323: 0.00012957081337115864
Position 36993: 0.00012014851147369947
Position 37363: 0.00011851586228638784
Position 36614: 0.00010688893627894527
Position 36981: 8.243571002918863e-05
Position 36562: 6.850107646318401e-05
Position 37716: 5.718911052802549e-05
Position 38148: 4.9004154782196236e-05
Position 36723: 4.6860306800698665e-05
Position 36507: 4.3614617172523895e-05
Position 36558: 3.919030344915595e-05
Position 37781: 1.8650510261761158e-05
Position 37203: 1.4059265576086471e-05
Position 37083: 1.3295738454775636e-05
Position 36872: 1.2455214593492895e-05
Position 36849: 7.625537086061483e-06
Position 36975: 2.387352979390653e-06
