Gene = Arpc2
index = 26
Annotated 5SS: [ 611 3356 3533 3778 4061 5180 5355]
Annotated 3SS: [3261 3432 3590 3839 5087 5244 5411]
SMsplice 5SS: [ 611 3356 3533 3778 4061 5180]
SMsplice 3SS: [3261 3432 3590 3839 5087 5244]
top_k =  100
Partition function (log Z): 17.831010756480648

Sorted 5' Splice Sites (High to Low Probability):
Position 5180: 0.9987421488597648
Position 3533: 0.9960380203778092
Position 3778: 0.9940608407427821
Position 3356: 0.98617793547345
Position 611: 0.9826435806048213
Position 4061: 0.7908706857750782
Position 5355: 0.28315238707293927
Position 4080: 0.1190268222209611
Position 5586: 0.09131065937475391
Position 5574: 0.0425993074686119
Position 4030: 0.04218027312172437
Position 2635: 0.03263246793022866
Position 22: 0.031694259906339596
Position 5866: 0.03138237652310405
Position 2867: 0.030508271972101153
Position 4072: 0.024412495161321504
Position 4546: 0.022789253840869626
Position 2011: 0.018199677334956994
Position 5628: 0.012390304436648687
Position 4863: 0.008136100148738813
Position 2271: 0.007491331547544494
Position 1154: 0.005703974802478182
Position 369: 0.00509785784777896
Position 3782: 0.00493612361287668
Position 1811: 0.0038263240639292494
Position 1734: 0.003481562262570197
Position 3537: 0.003451832714224499
Position 62: 0.0025362323735260636
Position 274: 0.0021500962919521376
Position 215: 0.0021328866278715925
Position 3947: 0.0017730427877991988
Position 4119: 0.001318276878143387
Position 3922: 0.0013062334840269624
Position 3329: 0.0011176087198866123
Position 1533: 0.000608035934242492
Position 284: 0.0004978522483236024
Position 233: 0.0004386621582455847
Position 3703: 0.00035351568509814216
Position 4550: 0.0002903521034537972
Position 239: 0.00022336886216721178
Position 286: 0.00020467022295630354
Position 235: 0.0001360318284222703
Position 259: 8.828114920724726e-05
Position 5302: 7.858915150386249e-05
Position 261: 7.492266444833501e-05
Position 5189: 6.839673417642935e-05
Position 3692: 3.4320672653571146e-05
Position 595: 3.345737180166751e-05
Position 4379: 2.794391936530495e-05
Position 3497: 2.6192394829798253e-05
Position 85: 1.6586999884907944e-05
Position 5186: 1.3903720878189267e-05
Position 4113: 1.3404885208114255e-05
Position 3681: 1.2949907018199721e-05
Position 5448: 1.122538112711893e-05
Position 5514: 8.18143925916314e-06
Position 3744: 7.248212404640576e-06
Position 3509: 4.792509600560743e-06
Position 3795: 5.4305722779523046e-08
Position 3881: 3.39448630238723e-08
Position 3871: 1.2225336891154061e-08
Position 3749: 2.3467859047528787e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3590: 0.9999530616619992
Position 3839: 0.9984778128018118
Position 3261: 0.9543088600870994
Position 5087: 0.9462047569464339
Position 3432: 0.9346052124749906
Position 5244: 0.9342818275225715
Position 5411: 0.25974457215473457
Position 5697: 0.1475165780211349
Position 1610: 0.06484944254648971
Position 5301: 0.05733845025116883
Position 2351: 0.04085966937828071
Position 3462: 0.03918426724989158
Position 5924: 0.033511870590350316
Position 2705: 0.02164412270690122
Position 415: 0.01606665132634038
Position 4614: 0.014001750192943214
Position 4355: 0.013597496446925914
Position 3450: 0.011158428845967903
Position 5632: 0.010928282332662298
Position 4190: 0.010692652430521818
Position 4983: 0.006755917428234727
Position 2505: 0.005679666495591035
Position 4669: 0.005486494498266945
Position 5538: 0.00474279755106003
Position 726: 0.004140363438744222
Position 127: 0.003964625457179531
Position 5569: 0.0035313805994965494
Position 141: 0.003502845036106827
Position 5703: 0.0033286633473443737
Position 5253: 0.0033193714747418454
Position 4358: 0.003173673213715716
Position 4444: 0.002768509207288918
Position 1926: 0.0022591452216911296
Position 5050: 0.0021975443012609676
Position 410: 0.0021477702256556533
Position 2827: 0.001992304077478891
Position 4379: 0.0017997026489328478
Position 5004: 0.0016985084165784224
Position 5751: 0.0014998118609326114
Position 3383: 0.0014091030997668036
Position 991: 0.0013222819985269465
Position 4850: 0.0012397019603712003
Position 766: 0.0011231564063156649
Position 3437: 0.0010097871022861017
Position 2529: 0.000924870711637309
Position 4672: 0.0008828076725420429
Position 363: 0.0008713467715800545
Position 4634: 0.0007121858062950028
Position 2117: 0.0006929454455199211
Position 382: 0.0006810847391165762
Position 2558: 0.0006396283330879264
Position 4146: 0.0005491736291813199
Position 1575: 0.0005139241960167708
Position 521: 0.0004312391583719778
Position 4814: 0.00039468169437978265
Position 1884: 0.0003321217954195595
Position 4693: 0.00032542228699377034
Position 605: 0.0003007716331143171
Position 4119: 0.0002672889740190674
Position 3520: 0.00020607781627498357
Position 1724: 0.00019630374136015064
Position 4506: 0.0001664537973731535
Position 4242: 0.0001388078419909752
Position 1135: 0.00011462365473052281
Position 1398: 0.00010842450675464641
Position 5241: 3.382132895154527e-05
Position 3881: 9.575654364872865e-06
Position 1007: 6.6113752764474625e-06
Position 760: 5.6745990542465205e-06
Position 701: 3.676356168483861e-06
Position 789: 3.6378137678221727e-06
Position 844: 3.520613465487901e-06
Position 3718: 2.5747856625906854e-06
Position 83: 2.412810274984405e-06
Position 3901: 1.1724196695564855e-06
Position 3933: 1.002888035879908e-06
Position 3976: 8.858755155689022e-07
Position 3622: 5.912130672558774e-07
Position 3922: 6.47792744998294e-09
Position 3850: 1.8868459779531327e-09
