Gene = axed
index = 1618
Annotated 5SS: [ 184 7272 7991]
Annotated 3SS: [6572 7341 8442]
SMsplice 5SS: [ 184 7272 7991]
SMsplice 3SS: [6572 7341 8442]
top_k =  100
Partition function (log Z): 4.368797473962248

Sorted 5' Splice Sites (High to Low Probability):
Position 7272: 0.9999052026557338
Position 7991: 0.9968864323080006
Position 585: 0.48831173006998013
Position 8625: 0.47802171339270333
Position 184: 0.41806552351207027
Position 1181: 0.3845156293750142
Position 20: 0.0839825011464576
Position 1924: 0.07989286436898774
Position 2541: 0.03258317300378332
Position 9067: 0.013485950296025798
Position 8988: 0.012089834820407656
Position 8315: 0.006808478601067386
Position 8885: 0.0042873927521320685
Position 1016: 0.004002910932424765
Position 754: 0.0032426358182114814
Position 7722: 0.002966051431697554
Position 8019: 0.001582912299829648
Position 2080: 0.0011705538800699364
Position 760: 0.0007549480526836199
Position 774: 0.0007547750619065413
Position 8014: 0.00046625883678300985
Position 8292: 0.00043859785078269136
Position 7995: 0.00029128115019612936
Position 417: 0.00028880545540396773
Position 750: 0.0002601033428628336
Position 748: 0.0002012256430153468
Position 746: 0.0001812993591611064
Position 8330: 0.00017008057075527678
Position 425: 0.00015032613041812015
Position 7770: 0.0001204134906360525
Position 8008: 4.512722829332967e-05
Position 6768: 4.225787796387056e-05
Position 7456: 2.9177278228326495e-05
Position 386: 2.5055156841715427e-05
Position 7777: 1.6230658607571484e-05
Position 153: 8.534657729477545e-06
Position 48: 3.379346881801616e-06
Position 204: 2.823300876980427e-06
Position 455: 1.494403510492122e-06
Position 8593: 5.612031756684952e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 6572: 0.9999477914054251
Position 8442: 0.9994197749390659
Position 7341: 0.9639017804063991
Position 8678: 0.2988135586826398
Position 891: 0.09394098625572077
Position 643: 0.0911625120299659
Position 1036: 0.07924250482463215
Position 1079: 0.061574514918182534
Position 1491: 0.05521174351197005
Position 9174: 0.04243509301584249
Position 827: 0.04222336069902329
Position 9050: 0.03724697977329946
Position 7373: 0.03348971998221207
Position 8978: 0.031187094093306902
Position 9202: 0.028219934982816455
Position 2259: 0.023890314738738937
Position 91: 0.017463912475585607
Position 9700: 0.010320751487432599
Position 8675: 0.009995898725135162
Position 8690: 0.009525554876519198
Position 9428: 0.00910434277828611
Position 9109: 0.005775805456281044
Position 329: 0.005708442197046025
Position 475: 0.005702595752857297
Position 8871: 0.005462919687518603
Position 8997: 0.004695876654589497
Position 9641: 0.004515051932404146
Position 8181: 0.004218172041537244
Position 948: 0.0042009123417545684
Position 7764: 0.0037333428904090266
Position 462: 0.00348314653013897
Position 8696: 0.0030312994485778826
Position 1130: 0.002858068634979779
Position 690: 0.0024745999659486328
Position 9612: 0.0023268326418715906
Position 1480: 0.0020320176729562555
Position 2211: 0.0018800428845922015
Position 9254: 0.0015663061257491294
Position 1985: 0.0015266726137169492
Position 8037: 0.0014496650497145191
Position 9536: 0.0014184912732067363
Position 808: 0.0012576746010725726
Position 8202: 0.0009676367403197011
Position 9630: 0.0009631121019308167
Position 8224: 0.0008546813367282787
Position 8921: 0.000699756018540151
Position 9674: 0.0005807927084972757
Position 100: 0.0005477215523164807
Position 110: 0.0005377398632231599
Position 482: 0.0005049390648193154
Position 7630: 0.0004671163796823271
Position 7684: 0.000428420934149299
Position 8471: 0.0004178817785711241
Position 1959: 0.00027335933367735185
Position 281: 0.00024027795788721402
Position 7446: 0.0002278080556853267
Position 7425: 0.0001574866370441695
Position 552: 0.00013303139000031376
Position 1159: 0.0001190809385132597
Position 519: 0.00011165288469591013
Position 8474: 6.816914931739224e-05
Position 276: 4.913627562181471e-05
Position 610: 3.5490168757735244e-05
Position 8280: 1.5857107398379213e-05
Position 496: 9.150539688115126e-06
Position 510: 2.959048063642038e-06
Position 8450: 2.7766317543774163e-06
Position 153: 1.7303521443325748e-06
Position 7382: 3.52090847214282e-07
Position 8394: 6.868231353595891e-08
