Gene = Pex14
index = 1367
Annotated 5SS: [245 607]
Annotated 3SS: [303 878]
SMsplice 5SS: [245 607]
SMsplice 3SS: [303 878]
top_k =  100
Partition function (log Z): 0.11991281803272202

Sorted 5' Splice Sites (High to Low Probability):
Position 607: 0.9962473509134808
Position 245: 0.9759429940816787
Position 957: 0.06781055563099486
Position 1358: 0.023734158105839898
Position 1060: 0.02326126693297127
Position 1304: 0.016347369017674925
Position 1340: 0.007287720266109998
Position 340: 0.005192697504324909
Position 1266: 0.005123820476761279
Position 50: 0.004275125644064702
Position 1282: 0.0028217786862449338
Position 65: 0.0027299209865153263
Position 1350: 0.00228134814932239
Position 17: 0.0018274941271358399
Position 215: 0.0018264483908736046
Position 999: 0.001810717728196243
Position 1343: 0.0012766668586390456
Position 636: 0.0004379270000994346
Position 90: 0.00041476915992431343
Position 419: 0.0002613672179174246
Position 389: 0.00024595848333673604
Position 41: 0.00022677356177893906
Position 35: 0.00020045419159459195
Position 1465: 0.00017444267767219426
Position 316: 0.00016911499691261078
Position 254: 8.673249248470327e-05
Position 84: 7.130413527553763e-05
Position 617: 5.5301812611853706e-05
Position 269: 5.251662304963479e-05
Position 433: 4.012967430148484e-05
Position 24: 3.830276864029083e-05
Position 794: 3.096276877279564e-05
Position 191: 1.9630047996817146e-05
Position 786: 1.2266094642531016e-05
Position 1069: 7.286113123101533e-06
Position 589: 2.9925147261248556e-06
Position 677: 2.4349335029609885e-06
Position 580: 2.107349932218635e-06
Position 94: 3.714573278556111e-07
Position 203: 1.906171376545935e-08
Position 92: 1.8599734785677675e-08
Position 122: 4.007409753991543e-09
Position 170: 5.332126404435451e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 878: 0.9950848417979559
Position 303: 0.9275967125444838
Position 1115: 0.07282640849764695
Position 1420: 0.057096143186296244
Position 339: 0.014748367091749
Position 411: 0.01029951249687924
Position 1143: 0.008343461635583497
Position 366: 0.00831215345061977
Position 316: 0.008196515209072303
Position 485: 0.00781648754022363
Position 1022: 0.006629266220376723
Position 133: 0.005110134546568969
Position 1440: 0.00483618505904189
Position 100: 0.004176355964903859
Position 1546: 0.003064266035639147
Position 363: 0.0017252952653651666
Position 1072: 0.0014877226326707282
Position 388: 0.0010716109012412515
Position 320: 0.0007684754894904714
Position 513: 0.0006422799375574616
Position 1201: 0.0006321060243853338
Position 677: 0.0006205447466049284
Position 104: 0.0004510023023868388
Position 369: 0.0002943745971707897
Position 562: 0.00019162557563883977
Position 372: 6.358258449411004e-05
Position 542: 4.252105867359635e-05
Position 269: 4.1067115091478216e-05
Position 456: 3.3340107486004813e-05
Position 445: 2.4635770028651062e-05
Position 750: 2.3143521412130972e-05
Position 120: 2.2643224574283066e-05
Position 792: 2.23711998403439e-05
Position 141: 1.9949513948410873e-05
Position 770: 1.790074533476252e-05
Position 714: 6.06390097466323e-06
Position 798: 5.306181082828542e-06
Position 122: 3.6334524474618265e-06
Position 690: 1.7190936239844598e-06
Position 196: 4.043303527718657e-07
Position 109: 3.319596460518589e-07
Position 908: 1.587420811203261e-07
