Gene = GeneID_100187568GR-A9
index = 9
Annotated 5SS: [  248  5010 14219 15165 44945 50368 65823 67798 76800 79187 79793]
Annotated 3SS: [ 4749 14103 14963 44761 50245 65693 67725 76626 79073 79675 80227]
SMsplice 5SS: [  248  5010  8133 14219 15165 44945 50368 52675 54186 65823 67798 76800
 77181 79187]
SMsplice 3SS: [ 4749  8057 14103 14893 44761 50245 52525 54121 65693 67725 76626 77027
 79073 80227]
top_k =  1000
Partition function (log Z): -36.63964149118385

Sorted 5' Splice Sites (High to Low Probability):
Position 5010: 0.9998482468937984
Position 15165: 0.9994350140795404
Position 248: 0.9218699592357542
Position 14219: 0.9148934366728724
Position 8133: 0.6462435658681059
Position 17426: 0.34033860050437253
Position 16060: 0.2797408636306178
Position 8138: 0.2597024240637446
Position 7297: 0.24987809584083837
Position 19476: 0.22727014805148035
Position 16758: 0.19685487253526976
Position 17887: 0.1871853061671248
Position 6973: 0.18136240674600404
Position 1358: 0.15105304370441644
Position 5745: 0.10275336147139559
Position 18081: 0.10031708922829913
Position 17904: 0.09117900619974241
Position 7891: 0.0753254826036257
Position 6173: 0.0750460249163253
Position 19389: 0.06087734777563758
Position 22260: 0.05735554352034609
Position 1295: 0.05650705548754148
Position 7709: 0.05531758471093125
Position 19377: 0.05511052335658607
Position 5768: 0.05246395817727481
Position 322: 0.04582046753151221
Position 7754: 0.045492207479016576
Position 19829: 0.04415346007452069
Position 10786: 0.04339676270616119
Position 16963: 0.041629694993529295
Position 7200: 0.0404272527777034
Position 6702: 0.03843000452825376
Position 11631: 0.03732343686063813
Position 12804: 0.0339119156416959
Position 17957: 0.033856377149566234
Position 626: 0.030899182486638675
Position 14195: 0.030258406188480802
Position 12825: 0.029452616847796948
Position 7943: 0.028451916185330977
Position 761: 0.027474265950480442
Position 1467: 0.026562125760330613
Position 16320: 0.025487846661664294
Position 12543: 0.020498413827903877
Position 14611: 0.01957118398794271
Position 683: 0.018806296673745983
Position 17971: 0.017881963029441124
Position 4648: 0.01739207309975482
Position 14396: 0.0168439892183642
Position 192: 0.015618035561481513
Position 3747: 0.01536968187016894
Position 21068: 0.015248382948148878
Position 3843: 0.014578687228474769
Position 18036: 0.01448522060347044
Position 7625: 0.013579549809268421
Position 14677: 0.012950663975022366
Position 19409: 0.012695910441825909
Position 6464: 0.012666949784870532
Position 18096: 0.01262152662138711
Position 1500: 0.012463980256695616
Position 16764: 0.012445090994661168
Position 1261: 0.011219414190199867
Position 8141: 0.0090083328316522
Position 11310: 0.008812548138616096
Position 8661: 0.008335800720543142
Position 16316: 0.008045061333415315
Position 10935: 0.007945088012424193
Position 6898: 0.007411306894782008
Position 16310: 0.0072381571591621525
Position 17396: 0.00719898360065298
Position 18400: 0.0068733189890052854
Position 18339: 0.0064681337924163435
Position 8648: 0.006240476567772789
Position 775: 0.00576622389146292
Position 12442: 0.005688207449222607
Position 14808: 0.00562794970486792
Position 17981: 0.005574269769516994
Position 3171: 0.005571724510654713
Position 6491: 0.005312457218999701
Position 6577: 0.004822774056520408
Position 3829: 0.003859590162676162
Position 4432: 0.003699624226669102
Position 6894: 0.0035188477689484625
Position 7454: 0.003419025151379421
Position 16840: 0.0031862421377102297
Position 7934: 0.0025671301871881985
Position 14172: 0.0024136759594766545
Position 5721: 0.002379631969799104
Position 3792: 0.002287002792594881
Position 15702: 0.002174612354771202
Position 736: 0.0021058742028575526
Position 2926: 0.0020565310616261303
Position 7618: 0.0019488794216056585
Position 3998: 0.0017622104917862954
Position 17353: 0.001693505494766116
Position 443: 0.001600740431378236
Position 7058: 0.0015831404877489188
Position 60: 0.0015811029057548665
Position 749: 0.0015602520019844849
Position 3189: 0.0015396949921468448
Position 2427: 0.0015275308063638906
Position 7142: 0.0014925368708705528
Position 18151: 0.0014360820297760603
Position 17908: 0.001421748062755965
Position 2448: 0.001317504055403802
Position 14724: 0.0012946010301772746
