Gene = GeneID_100379515
index = 37
Annotated 5SS: [66]
Annotated 3SS: [141]
SMsplice 5SS: [66]
SMsplice 3SS: [141]
top_k =  1000
Partition function (log Z): -8.21475655483588

Sorted 5' Splice Sites (High to Low Probability):
Position 66: 0.9952677189922599
Position 461: 0.00817157407723378
Position 440: 0.005075461945955701
Position 332: 0.003600763955780868
Position 70: 0.0014897250687349178
Position 428: 0.0007482291201207895
Position 634: 0.00039827018957048143
Position 20: 0.0003523508404067526
Position 296: 0.00028274013337387143
Position 476: 0.00024426559295700193
Position 386: 5.8228856049875374e-05
Position 778: 5.371473759055737e-05
Position 30: 4.888741608858613e-05
Position 389: 3.3113740108344286e-05
Position 404: 3.202117044191016e-05
Position 85: 2.9869700421486972e-05
Position 586: 2.191537401716092e-05
Position 416: 2.145959016947145e-05
Position 494: 1.4606891725289243e-05
Position 569: 1.2681560986668364e-05
Position 793: 1.1610892382097405e-05
Position 148: 1.0354552443099172e-05
Position 153: 1.0071775623373797e-05
Position 194: 9.512118796450966e-06
Position 598: 9.244506980139942e-06
Position 802: 9.034187500685341e-06
Position 176: 9.000989598482007e-06
Position 39: 7.437273319877627e-06
Position 449: 7.127333711154527e-06
Position 508: 6.614668558759009e-06
Position 305: 4.3870103423353015e-06
Position 7: 3.255410574148677e-06
Position 682: 1.9775006117903236e-06
Position 784: 1.1339980999990271e-06
Position 652: 1.113956017943611e-06
Position 558: 8.533960026084404e-07
Position 593: 6.00109077066461e-07
Position 4: 4.7908185701817194e-09
Position 160: 5.791524963291876e-10
Position 163: 2.3804937820993235e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 141: 0.9288894608688932
Position 424: 0.03414442525831285
Position 176: 0.01779918971374809
Position 867: 0.010675090248745418
Position 898: 0.003777954594755862
Position 763: 0.003440397078335928
Position 927: 0.0030270470700075962
Position 618: 0.0018678943591468606
Position 508: 0.0014616163301893101
Position 160: 0.0014290245163387438
Position 320: 0.0014283060891425528
Position 838: 0.0011318493321714107
Position 459: 0.0009075851195173723
Position 317: 0.0006186822010587843
Position 743: 0.0005874310216593983
Position 558: 0.0005793623801216541
Position 784: 0.0005791981302447765
Position 820: 0.0004409218032713851
Position 874: 0.0003890640086912093
Position 373: 0.00031251678055059236
Position 844: 0.00026727556804719173
Position 676: 0.00026480269104628374
Position 427: 0.0002622440278296276
Position 265: 0.00021182891328146917
Position 305: 0.00017886220356643398
Position 628: 0.000177537610920001
Position 274: 0.0001481606385163046
Position 888: 0.00014033193253141357
Position 706: 0.00010248491065597237
Position 907: 9.71509118777629e-05
Position 904: 8.69788000865186e-05
Position 765: 6.159929610231146e-05
Position 439: 5.4129654463290836e-05
Position 695: 5.161611659448167e-05
Position 598: 4.847256641913152e-05
Position 519: 4.502048669582871e-05
Position 736: 4.342240571189859e-05
Position 768: 4.2455326607072604e-05
Position 173: 4.093127806629729e-05
Position 777: 3.9659225218915445e-05
Position 290: 3.052185858340169e-05
Position 950: 3.0048414386078485e-05
Position 586: 2.8080685338709244e-05
Position 652: 2.4698953134555317e-05
Position 148: 2.4408423183652428e-05
Position 715: 1.0787403942853537e-05
Position 328: 9.77272354785134e-06
Position 682: 9.045574090256872e-06
Position 938: 8.841722451495607e-06
Position 547: 6.5011009158392025e-06
Position 792: 6.4986139529423645e-06
Position 748: 5.021409905412189e-06
Position 261: 3.871066944070451e-06
Position 712: 3.6051897635121738e-06
Position 799: 3.0822423714766817e-06
Position 379: 2.5041908529270284e-06
Position 573: 8.613113867652121e-07
Position 802: 8.018815659589454e-07
Position 85: 6.160800837002132e-12
Position 70: 3.545813173960742e-14
